LGA_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Light (RegC)	GBR	Contributing family workers	M	5
Light (RegC)	GBR	Employee	F	99
Light (RegC)	GBR	Employee	M	137
Light (RegC)	GBR	Owner managers of incorporated enterprises	F	7
Light (RegC)	GBR	Owner managers of incorporated enterprises	M	15
Light (RegC)	GBR	Owner managers of unincorporated enterprises	F	16
Light (RegC)	GBR	Owner managers of unincorporated enterprises	M	28
Light (RegC)	GBR	Status in employment not stated	F	4
Light (RegC)	USA	Employee	F	13
Light (RegC)	USA	Employee	M	4
Light (RegC)	VNM	Employee	M	4
Lower Eyre Peninsula (DC)		Contributing family workers	F	4
Lower Eyre Peninsula (DC)		Contributing family workers	M	8
Lower Eyre Peninsula (DC)		Employee	F	5
Lower Eyre Peninsula (DC)		Employee	M	12
Lower Eyre Peninsula (DC)		Owner managers of incorporated enterprises	M	6
Lower Eyre Peninsula (DC)		Owner managers of unincorporated enterprises	M	6
Lower Eyre Peninsula (DC)	AUS	Contributing family workers	F	57
Lower Eyre Peninsula (DC)	AUS	Contributing family workers	M	66
Lower Eyre Peninsula (DC)	AUS	Employee	F	355
Lower Eyre Peninsula (DC)	AUS	Employee	M	454
Lower Eyre Peninsula (DC)	AUS	Owner managers of incorporated enterprises	F	39
Lower Eyre Peninsula (DC)	AUS	Owner managers of incorporated enterprises	M	104
Lower Eyre Peninsula (DC)	AUS	Owner managers of unincorporated enterprises	F	88
Lower Eyre Peninsula (DC)	AUS	Owner managers of unincorporated enterprises	M	196
Lower Eyre Peninsula (DC)	AUS	Status in employment not stated	F	10
Lower Eyre Peninsula (DC)	AUS	Status in employment not stated	M	16
Lower Eyre Peninsula (DC)	MYS	Employee	M	3
Lower Eyre Peninsula (DC)	NZL	Employee	F	3
Lower Eyre Peninsula (DC)	NZL	Employee	M	5
Lower Eyre Peninsula (DC)	ZAF	Employee	M	3
Lower Eyre Peninsula (DC)	THA	Employee	F	3
Lower Eyre Peninsula (DC)	GBR	Employee	F	11
Lower Eyre Peninsula (DC)	GBR	Employee	M	9
Lower Eyre Peninsula (DC)	GBR	Owner managers of incorporated enterprises	M	3
Lower Eyre Peninsula (DC)	GBR	Owner managers of unincorporated enterprises	M	4
Lower Eyre Peninsula (DC)	USA	Employee	M	3
Loxton Waikerie (DC)		Contributing family workers	F	6
Loxton Waikerie (DC)		Contributing family workers	M	8
Loxton Waikerie (DC)		Employee	F	51
Loxton Waikerie (DC)		Employee	M	68
Loxton Waikerie (DC)		Owner managers of incorporated enterprises	M	8
Loxton Waikerie (DC)		Owner managers of unincorporated enterprises	F	3
Loxton Waikerie (DC)		Owner managers of unincorporated enterprises	M	9
Loxton Waikerie (DC)	AUS	Contributing family workers	F	73
Loxton Waikerie (DC)	AUS	Contributing family workers	M	107
Loxton Waikerie (DC)	AUS	Employee	F	1449
Loxton Waikerie (DC)	AUS	Employee	M	1460
Loxton Waikerie (DC)	AUS	Owner managers of incorporated enterprises	F	93
Loxton Waikerie (DC)	AUS	Owner managers of incorporated enterprises	M	209
Loxton Waikerie (DC)	AUS	Owner managers of unincorporated enterprises	F	173
Loxton Waikerie (DC)	AUS	Owner managers of unincorporated enterprises	M	311
Loxton Waikerie (DC)	AUS	Status in employment not stated	F	32
Loxton Waikerie (DC)	AUS	Status in employment not stated	M	32
Loxton Waikerie (DC)	CAN	Employee	F	3
Loxton Waikerie (DC)	CHN	Employee	F	3
Loxton Waikerie (DC)	CHN	Employee	M	4
Loxton Waikerie (DC)	FJI	Employee	M	3
Loxton Waikerie (DC)	MKD	Employee	M	3
Loxton Waikerie (DC)	DEU	Employee	F	3
Loxton Waikerie (DC)	DEU	Employee	M	3
Loxton Waikerie (DC)	DEU	Owner managers of unincorporated enterprises	M	3
Loxton Waikerie (DC)	GRC	Contributing family workers	F	7
Loxton Waikerie (DC)	GRC	Contributing family workers	M	3
Loxton Waikerie (DC)	GRC	Employee	M	3
Loxton Waikerie (DC)	GRC	Owner managers of unincorporated enterprises	F	6
Loxton Waikerie (DC)	GRC	Owner managers of unincorporated enterprises	M	4
Loxton Waikerie (DC)	HKG	Employee	M	3
Loxton Waikerie (DC)	IND	Contributing family workers	F	3
Loxton Waikerie (DC)	IND	Contributing family workers	M	5
Loxton Waikerie (DC)	IND	Employee	F	26
Loxton Waikerie (DC)	IND	Employee	M	27
Loxton Waikerie (DC)	IND	Owner managers of incorporated enterprises	F	3
Loxton Waikerie (DC)	IND	Owner managers of incorporated enterprises	M	3
Loxton Waikerie (DC)	IND	Owner managers of unincorporated enterprises	F	4
Loxton Waikerie (DC)	IND	Owner managers of unincorporated enterprises	M	3
Loxton Waikerie (DC)	IDN	Employee	F	3
Loxton Waikerie (DC)	IRL	Employee	F	3
Loxton Waikerie (DC)	ITA	Employee	F	5
Loxton Waikerie (DC)	ITA	Employee	M	12
Loxton Waikerie (DC)	JPN	Employee	F	3
Loxton Waikerie (DC)	MYS	Employee	F	3
Loxton Waikerie (DC)	MYS	Employee	M	4
Loxton Waikerie (DC)	NLD	Employee	F	4
Loxton Waikerie (DC)	NLD	Employee	M	3
Loxton Waikerie (DC)	NLD	Owner managers of unincorporated enterprises	F	3
Loxton Waikerie (DC)	NZL	Employee	F	12
Loxton Waikerie (DC)	NZL	Employee	M	11
Loxton Waikerie (DC)	NZL	Owner managers of unincorporated enterprises	M	4
Loxton Waikerie (DC)	PHL	Employee	F	8
Loxton Waikerie (DC)	PHL	Employee	M	4
Loxton Waikerie (DC)	ZAF	Employee	F	4
Loxton Waikerie (DC)	ZAF	Employee	M	4
Loxton Waikerie (DC)	KOR	Employee	F	3
Loxton Waikerie (DC)	THA	Employee	M	3
Loxton Waikerie (DC)	GBR	Contributing family workers	F	4
Loxton Waikerie (DC)	GBR	Contributing family workers	M	4
Loxton Waikerie (DC)	GBR	Employee	F	43
Loxton Waikerie (DC)	GBR	Employee	M	49
Loxton Waikerie (DC)	GBR	Owner managers of unincorporated enterprises	F	7
Loxton Waikerie (DC)	GBR	Owner managers of unincorporated enterprises	M	9
Loxton Waikerie (DC)	GBR	Status in employment not stated	F	3
Loxton Waikerie (DC)	USA	Employee	F	5
Loxton Waikerie (DC)	USA	Employee	M	4
Loxton Waikerie (DC)	USA	Owner managers of incorporated enterprises	F	3
Loxton Waikerie (DC)	VNM	Employee	M	3
Loxton Waikerie (DC)	ZWE	Employee	F	3
Mallala (DC)		Contributing family workers	F	3
Mallala (DC)		Contributing family workers	M	4
Mallala (DC)		Employee	F	71
Mallala (DC)		Employee	M	201
Mallala (DC)		Owner managers of incorporated enterprises	F	3
Mallala (DC)		Owner managers of incorporated enterprises	M	9
Mallala (DC)		Owner managers of unincorporated enterprises	F	3
Mallala (DC)		Owner managers of unincorporated enterprises	M	19
Mallala (DC)	AUS	Contributing family workers	F	34
Mallala (DC)	AUS	Contributing family workers	M	39
Mallala (DC)	AUS	Employee	F	345
Mallala (DC)	AUS	Employee	M	477
Mallala (DC)	AUS	Owner managers of incorporated enterprises	F	47
Mallala (DC)	AUS	Owner managers of incorporated enterprises	M	88
Mallala (DC)	AUS	Owner managers of unincorporated enterprises	F	70
Mallala (DC)	AUS	Owner managers of unincorporated enterprises	M	164
Mallala (DC)	AUS	Status in employment not stated	F	12
Mallala (DC)	AUS	Status in employment not stated	M	20
Mallala (DC)	CHN	Employee	F	4
Mallala (DC)	CHN	Employee	M	3
Mallala (DC)	DEU	Employee	M	3
Mallala (DC)	IND	Employee	F	15
Mallala (DC)	IND	Employee	M	29
Mallala (DC)	IDN	Employee	F	3
Mallala (DC)	IDN	Employee	M	5
Mallala (DC)	IRN	Employee	M	4
Mallala (DC)	ITA	Owner managers of incorporated enterprises	M	3
Mallala (DC)	MYS	Employee	F	4
Mallala (DC)	NLD	Employee	M	3
Mallala (DC)	NZL	Employee	F	4
Mallala (DC)	NZL	Employee	M	7
Mallala (DC)	PAK	Employee	M	21
Mallala (DC)	PHL	Employee	F	10
Mallala (DC)	PHL	Employee	M	11
Mallala (DC)	PHL	Owner managers of incorporated enterprises	F	3
Mallala (DC)	PHL	Owner managers of incorporated enterprises	M	3
Mallala (DC)	PHL	Owner managers of unincorporated enterprises	M	3
Mallala (DC)	ZAF	Employee	M	5
Mallala (DC)	LKA	Employee	M	3
Mallala (DC)	THA	Employee	F	3
Mallala (DC)	GBR	Contributing family workers	F	3
Mallala (DC)	GBR	Employee	F	27
Mallala (DC)	GBR	Employee	M	33
Mallala (DC)	GBR	Owner managers of incorporated enterprises	M	7
Mallala (DC)	GBR	Owner managers of unincorporated enterprises	F	10
Mallala (DC)	GBR	Owner managers of unincorporated enterprises	M	14
Mallala (DC)	VNM	Contributing family workers	F	3
Mallala (DC)	VNM	Contributing family workers	M	12
Mallala (DC)	VNM	Employee	F	5
Mallala (DC)	VNM	Employee	M	4
Mallala (DC)	VNM	Owner managers of incorporated enterprises	M	3
Mallala (DC)	VNM	Owner managers of unincorporated enterprises	F	15
Mallala (DC)	VNM	Owner managers of unincorporated enterprises	M	22
Maralinga Tjarutja (AC)	AUS	Employee	F	4
Marion (C)		Contributing family workers	F	9
Marion (C)		Contributing family workers	M	9
Marion (C)		Employee	F	446
Marion (C)		Employee	M	361
Marion (C)		Owner managers of incorporated enterprises	F	12
Marion (C)		Owner managers of incorporated enterprises	M	23
Marion (C)		Owner managers of unincorporated enterprises	F	53
Marion (C)		Owner managers of unincorporated enterprises	M	66
Marion (C)		Status in employment not stated	F	8
Marion (C)		Status in employment not stated	M	10
Marion (C)	AUS	Contributing family workers	F	92
Marion (C)	AUS	Contributing family workers	M	81
Marion (C)	AUS	Employee	F	7197
Marion (C)	AUS	Employee	M	6057
Marion (C)	AUS	Owner managers of incorporated enterprises	F	225
Marion (C)	AUS	Owner managers of incorporated enterprises	M	611
Marion (C)	AUS	Owner managers of unincorporated enterprises	F	495
Marion (C)	AUS	Owner managers of unincorporated enterprises	M	827
Marion (C)	AUS	Status in employment not stated	F	63
Marion (C)	AUS	Status in employment not stated	M	57
Marion (C)	CAN	Employee	F	14
Marion (C)	CAN	Employee	M	18
Marion (C)	CAN	Owner managers of unincorporated enterprises	F	3
Marion (C)	CHN	Contributing family workers	F	17
Marion (C)	CHN	Contributing family workers	M	6
Marion (C)	CHN	Employee	F	134
Marion (C)	CHN	Employee	M	95
Marion (C)	CHN	Owner managers of incorporated enterprises	F	16
Marion (C)	CHN	Owner managers of incorporated enterprises	M	34
Marion (C)	CHN	Owner managers of unincorporated enterprises	F	20
Marion (C)	CHN	Owner managers of unincorporated enterprises	M	24
Marion (C)	HRV	Employee	F	3
Marion (C)	HRV	Employee	M	9
Marion (C)	HRV	Owner managers of incorporated enterprises	F	3
Marion (C)	HRV	Owner managers of incorporated enterprises	M	3
Marion (C)	HRV	Owner managers of unincorporated enterprises	F	3
Marion (C)	HRV	Owner managers of unincorporated enterprises	M	3
Marion (C)	EGY	Employee	F	10
Marion (C)	EGY	Employee	M	7
Marion (C)	FJI	Employee	F	14
Marion (C)	FJI	Employee	M	4
Marion (C)	DEU	Employee	F	43
Marion (C)	DEU	Employee	M	34
Marion (C)	DEU	Owner managers of incorporated enterprises	M	8
Marion (C)	DEU	Owner managers of unincorporated enterprises	F	3
Marion (C)	DEU	Owner managers of unincorporated enterprises	M	8
Marion (C)	GRC	Employee	F	11
Marion (C)	GRC	Employee	M	14
Marion (C)	GRC	Owner managers of incorporated enterprises	F	3
Marion (C)	GRC	Owner managers of incorporated enterprises	M	8
Marion (C)	GRC	Owner managers of unincorporated enterprises	F	5
Marion (C)	GRC	Owner managers of unincorporated enterprises	M	5
Marion (C)	HKG	Employee	F	21
Marion (C)	HKG	Employee	M	21
Marion (C)	HKG	Owner managers of incorporated enterprises	F	3
Marion (C)	HKG	Owner managers of incorporated enterprises	M	7
Marion (C)	IND	Contributing family workers	M	8
Marion (C)	IND	Employee	F	226
Marion (C)	IND	Employee	M	298
Marion (C)	IND	Owner managers of incorporated enterprises	F	7
Marion (C)	IND	Owner managers of incorporated enterprises	M	29
Marion (C)	IND	Owner managers of unincorporated enterprises	F	11
Marion (C)	IND	Owner managers of unincorporated enterprises	M	31
Marion (C)	IND	Status in employment not stated	M	4
Marion (C)	IDN	Employee	F	26
Marion (C)	IDN	Employee	M	9
Marion (C)	IDN	Owner managers of unincorporated enterprises	M	5
Marion (C)	IRN	Employee	F	28
Marion (C)	IRN	Employee	M	60
Marion (C)	IRN	Owner managers of incorporated enterprises	F	9
Marion (C)	IRN	Owner managers of incorporated enterprises	M	8
Marion (C)	IRN	Owner managers of unincorporated enterprises	F	3
Marion (C)	IRN	Owner managers of unincorporated enterprises	M	16
Marion (C)	IRQ	Employee	F	3
Marion (C)	IRQ	Employee	M	4
Marion (C)	IRL	Employee	F	24
Marion (C)	IRL	Employee	M	23
Marion (C)	IRL	Owner managers of incorporated enterprises	F	3
Marion (C)	IRL	Owner managers of incorporated enterprises	M	3
Marion (C)	IRL	Owner managers of unincorporated enterprises	M	6
Marion (C)	ITA	Employee	F	24
Marion (C)	ITA	Employee	M	25
Marion (C)	ITA	Owner managers of incorporated enterprises	F	3
Marion (C)	ITA	Owner managers of incorporated enterprises	M	14
Marion (C)	ITA	Owner managers of unincorporated enterprises	F	6
Marion (C)	ITA	Owner managers of unincorporated enterprises	M	4
Marion (C)	JPN	Employee	F	19
Marion (C)	JPN	Employee	M	9
Marion (C)	JPN	Owner managers of unincorporated enterprises	F	3
Marion (C)	LBN	Employee	F	14
Marion (C)	LBN	Employee	M	11
Marion (C)	LBN	Owner managers of incorporated enterprises	F	3
Marion (C)	LBN	Owner managers of incorporated enterprises	M	3
Marion (C)	LBN	Owner managers of unincorporated enterprises	M	4
Marion (C)	LBN	Status in employment not stated	M	4
Marion (C)	MYS	Contributing family workers	F	4
Marion (C)	MYS	Contributing family workers	M	3
Marion (C)	MYS	Employee	F	51
Marion (C)	MYS	Employee	M	27
Marion (C)	MYS	Owner managers of incorporated enterprises	F	3
Marion (C)	MYS	Owner managers of incorporated enterprises	M	8
Marion (C)	MYS	Owner managers of unincorporated enterprises	F	4
Marion (C)	MYS	Owner managers of unincorporated enterprises	M	10
Marion (C)	MYS	Status in employment not stated	M	3
Marion (C)	MLT	Employee	F	5
Marion (C)	MLT	Employee	M	6
Marion (C)	NLD	Employee	F	38
Marion (C)	NLD	Employee	M	23
Marion (C)	NLD	Owner managers of incorporated enterprises	F	4
Marion (C)	NLD	Owner managers of incorporated enterprises	M	3
Marion (C)	NLD	Owner managers of unincorporated enterprises	F	5
Marion (C)	NLD	Owner managers of unincorporated enterprises	M	4
Marion (C)	NLD	Status in employment not stated	M	4
Marion (C)	NZL	Contributing family workers	F	3
Marion (C)	NZL	Employee	F	94
Marion (C)	NZL	Employee	M	81
Marion (C)	NZL	Owner managers of incorporated enterprises	F	5
Marion (C)	NZL	Owner managers of incorporated enterprises	M	13
Marion (C)	NZL	Owner managers of unincorporated enterprises	F	8
Marion (C)	NZL	Owner managers of unincorporated enterprises	M	12
Marion (C)	PAK	Employee	F	7
Marion (C)	PAK	Employee	M	29
Marion (C)	PAK	Owner managers of incorporated enterprises	M	6
Marion (C)	PAK	Owner managers of unincorporated enterprises	F	3
Marion (C)	PHL	Contributing family workers	F	3
Marion (C)	PHL	Employee	F	142
Marion (C)	PHL	Employee	M	67
Marion (C)	PHL	Owner managers of unincorporated enterprises	F	3
Marion (C)	PHL	Status in employment not stated	F	3
Marion (C)	POL	Employee	F	35
Marion (C)	POL	Employee	M	29
Marion (C)	POL	Owner managers of incorporated enterprises	F	3
Marion (C)	POL	Owner managers of incorporated enterprises	M	6
Marion (C)	POL	Owner managers of unincorporated enterprises	F	4
Marion (C)	POL	Owner managers of unincorporated enterprises	M	4
Marion (C)	SGP	Employee	F	11
Marion (C)	SGP	Employee	M	8
Marion (C)	SGP	Owner managers of unincorporated enterprises	F	3
Marion (C)	SGP	Owner managers of unincorporated enterprises	M	4
Marion (C)	ZAF	Contributing family workers	F	3
Marion (C)	ZAF	Employee	F	71
Marion (C)	ZAF	Employee	M	46
Marion (C)	ZAF	Owner managers of incorporated enterprises	F	4
Marion (C)	ZAF	Owner managers of incorporated enterprises	M	13
Marion (C)	ZAF	Owner managers of unincorporated enterprises	F	5
Marion (C)	ZAF	Owner managers of unincorporated enterprises	M	8
Marion (C)	KOR	Employee	F	21
Marion (C)	KOR	Employee	M	14
Marion (C)	KOR	Owner managers of incorporated enterprises	M	3
Marion (C)	LKA	Employee	F	21
Marion (C)	LKA	Employee	M	19
Marion (C)	LKA	Owner managers of unincorporated enterprises	M	4
Marion (C)	THA	Employee	F	15
Marion (C)	THA	Employee	M	9
Marion (C)	THA	Owner managers of unincorporated enterprises	F	8
Marion (C)	TUR	Employee	F	5
Marion (C)	TUR	Employee	M	3
Marion (C)	TUR	Owner managers of incorporated enterprises	M	4
Marion (C)	GBR	Contributing family workers	F	10
Marion (C)	GBR	Contributing family workers	M	8
Marion (C)	GBR	Employee	F	935
Marion (C)	GBR	Employee	M	746
Marion (C)	GBR	Owner managers of incorporated enterprises	F	24
Marion (C)	GBR	Owner managers of incorporated enterprises	M	61
Marion (C)	GBR	Owner managers of unincorporated enterprises	F	68
Marion (C)	GBR	Owner managers of unincorporated enterprises	M	126
Marion (C)	GBR	Status in employment not stated	F	9
Marion (C)	GBR	Status in employment not stated	M	5
Marion (C)	USA	Employee	F	33
Marion (C)	USA	Employee	M	39
Marion (C)	USA	Owner managers of incorporated enterprises	M	3
Marion (C)	USA	Owner managers of unincorporated enterprises	F	3
Marion (C)	USA	Owner managers of unincorporated enterprises	M	3
Marion (C)	VNM	Contributing family workers	F	3
Marion (C)	VNM	Employee	F	57
Marion (C)	VNM	Employee	M	38
Marion (C)	VNM	Owner managers of incorporated enterprises	F	6
Marion (C)	VNM	Owner managers of incorporated enterprises	M	5
Marion (C)	VNM	Owner managers of unincorporated enterprises	F	12
Marion (C)	VNM	Owner managers of unincorporated enterprises	M	6
Marion (C)	ZWE	Employee	F	5
Marion (C)	ZWE	Employee	M	11
Marion (C)	ZWE	Owner managers of unincorporated enterprises	F	4
Mid Murray (DC)		Contributing family workers	M	5
Mid Murray (DC)		Employee	F	36
Mid Murray (DC)		Employee	M	26
Mid Murray (DC)		Owner managers of incorporated enterprises	F	3
Mid Murray (DC)		Owner managers of unincorporated enterprises	F	12
Mid Murray (DC)		Owner managers of unincorporated enterprises	M	5
Mid Murray (DC)		Status in employment not stated	F	3
Mid Murray (DC)		Status in employment not stated	M	3
Mid Murray (DC)	AUS	Contributing family workers	F	67
Mid Murray (DC)	AUS	Contributing family workers	M	92
Mid Murray (DC)	AUS	Employee	F	674
Mid Murray (DC)	AUS	Employee	M	684
Mid Murray (DC)	AUS	Owner managers of incorporated enterprises	F	33
Mid Murray (DC)	AUS	Owner managers of incorporated enterprises	M	101
Mid Murray (DC)	AUS	Owner managers of unincorporated enterprises	F	115
Mid Murray (DC)	AUS	Owner managers of unincorporated enterprises	M	230
Mid Murray (DC)	AUS	Status in employment not stated	F	19
Mid Murray (DC)	AUS	Status in employment not stated	M	27
Mid Murray (DC)	CHN	Employee	M	3
Mid Murray (DC)	FJI	Employee	F	3
Mid Murray (DC)	DEU	Contributing family workers	F	3
Mid Murray (DC)	DEU	Contributing family workers	M	3
Mid Murray (DC)	DEU	Employee	F	3
Mid Murray (DC)	HKG	Employee	M	3
Mid Murray (DC)	IND	Employee	M	8
Mid Murray (DC)	IND	Owner managers of incorporated enterprises	M	3
Mid Murray (DC)	MYS	Employee	F	4
Mid Murray (DC)	NLD	Employee	F	3
Mid Murray (DC)	NLD	Employee	M	3
Mid Murray (DC)	NLD	Owner managers of unincorporated enterprises	M	3
Mid Murray (DC)	NZL	Employee	F	9
Mid Murray (DC)	NZL	Employee	M	4
Mid Murray (DC)	PHL	Employee	F	7
Mid Murray (DC)	PHL	Employee	M	10
Mid Murray (DC)	ZAF	Employee	F	4
Mid Murray (DC)	GBR	Contributing family workers	F	3
Mid Murray (DC)	GBR	Contributing family workers	M	3
Mid Murray (DC)	GBR	Employee	F	35
Mid Murray (DC)	GBR	Employee	M	35
Mid Murray (DC)	GBR	Owner managers of incorporated enterprises	M	4
Mid Murray (DC)	GBR	Owner managers of unincorporated enterprises	F	4
Mid Murray (DC)	GBR	Owner managers of unincorporated enterprises	M	15
Mid Murray (DC)	USA	Employee	M	3
Mitcham (C)		Contributing family workers	F	8
Mitcham (C)		Contributing family workers	M	7
Mitcham (C)		Employee	F	622
Mitcham (C)		Employee	M	447
Mitcham (C)		Owner managers of incorporated enterprises	F	21
Mitcham (C)		Owner managers of incorporated enterprises	M	25
Mitcham (C)		Owner managers of unincorporated enterprises	F	28
Mitcham (C)		Owner managers of unincorporated enterprises	M	50
Mitcham (C)		Status in employment not stated	F	11
Mitcham (C)		Status in employment not stated	M	12
Mitcham (C)	AUS	Contributing family workers	F	97
Mitcham (C)	AUS	Contributing family workers	M	95
Mitcham (C)	AUS	Employee	F	10610
Mitcham (C)	AUS	Employee	M	6815
Mitcham (C)	AUS	Owner managers of incorporated enterprises	F	305
Mitcham (C)	AUS	Owner managers of incorporated enterprises	M	619
Mitcham (C)	AUS	Owner managers of unincorporated enterprises	F	596
