LGA_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Nedlands (C)	Status in employment not stated	7875	7
Nedlands (C)	Status in employment not stated	15750	8
Nedlands (C)	Status in employment not stated	21000	7
Nedlands (C)	Status in employment not stated	26250	6
Nedlands (C)	Status in employment not stated	34125	11
Nedlands (C)	Status in employment not stated	42000	6
Nedlands (C)	Status in employment not stated	52500	7
Nedlands (C)	Status in employment not stated	65625	7
Nedlands (C)	Status in employment not stated	78750	9
Nedlands (C)	Status in employment not stated	91875	4
Nedlands (C)	Status in employment not stated	105000	6
Nedlands (C)	Status in employment not stated	Inf	6
Ngaanyatjarraku (S)	Employee	7875	7
Ngaanyatjarraku (S)	Employee	15750	46
Ngaanyatjarraku (S)	Employee	21000	10
Ngaanyatjarraku (S)	Employee	26250	27
Ngaanyatjarraku (S)	Employee	34125	14
Ngaanyatjarraku (S)	Employee	42000	23
Ngaanyatjarraku (S)	Employee	52500	16
Ngaanyatjarraku (S)	Employee	65625	39
Ngaanyatjarraku (S)	Employee	78750	32
Ngaanyatjarraku (S)	Employee	91875	13
Ngaanyatjarraku (S)	Employee	105000	20
Ngaanyatjarraku (S)	Employee	157500	34
Ngaanyatjarraku (S)	Employee	Inf	9
Ngaanyatjarraku (S)	Owner managers of unincorporated enterprises	65625	3
Northam (S)	Contributing family workers	0	16
Northam (S)	Contributing family workers	7875	9
Northam (S)	Contributing family workers	15750	19
Northam (S)	Contributing family workers	21000	8
Northam (S)	Contributing family workers	26250	11
Northam (S)	Contributing family workers	34125	8
Northam (S)	Contributing family workers	42000	14
Northam (S)	Contributing family workers	52500	3
Northam (S)	Contributing family workers	65625	10
Northam (S)	Contributing family workers	78750	7
Northam (S)	Contributing family workers	91875	5
Northam (S)	Contributing family workers	105000	3
Northam (S)	Contributing family workers	157500	4
Northam (S)	Contributing family workers	Inf	4
Northam (S)	Employee	0	10
Northam (S)	Employee	7875	96
Northam (S)	Employee	15750	121
Northam (S)	Employee	21000	151
Northam (S)	Employee	26250	174
Northam (S)	Employee	34125	320
Northam (S)	Employee	42000	325
Northam (S)	Employee	52500	421
Northam (S)	Employee	65625	506
Northam (S)	Employee	78750	374
Northam (S)	Employee	91875	360
Northam (S)	Employee	105000	257
Northam (S)	Employee	157500	343
Northam (S)	Employee	Inf	81
Northam (S)	Owner managers of incorporated enterprises	7875	3
Northam (S)	Owner managers of incorporated enterprises	15750	6
Northam (S)	Owner managers of incorporated enterprises	21000	4
Northam (S)	Owner managers of incorporated enterprises	26250	13
Northam (S)	Owner managers of incorporated enterprises	34125	19
Northam (S)	Owner managers of incorporated enterprises	42000	21
Northam (S)	Owner managers of incorporated enterprises	52500	19
Northam (S)	Owner managers of incorporated enterprises	65625	24
Northam (S)	Owner managers of incorporated enterprises	78750	34
Northam (S)	Owner managers of incorporated enterprises	91875	23
Northam (S)	Owner managers of incorporated enterprises	105000	13
Northam (S)	Owner managers of incorporated enterprises	157500	19
Northam (S)	Owner managers of incorporated enterprises	Inf	23
Northam (S)	Owner managers of unincorporated enterprises	0	3
Northam (S)	Owner managers of unincorporated enterprises	7875	9
Northam (S)	Owner managers of unincorporated enterprises	15750	23
Northam (S)	Owner managers of unincorporated enterprises	21000	20
Northam (S)	Owner managers of unincorporated enterprises	26250	36
Northam (S)	Owner managers of unincorporated enterprises	34125	25
Northam (S)	Owner managers of unincorporated enterprises	42000	46
Northam (S)	Owner managers of unincorporated enterprises	52500	34
Northam (S)	Owner managers of unincorporated enterprises	65625	37
Northam (S)	Owner managers of unincorporated enterprises	78750	23
Northam (S)	Owner managers of unincorporated enterprises	91875	31
Northam (S)	Owner managers of unincorporated enterprises	105000	6
Northam (S)	Owner managers of unincorporated enterprises	157500	23
Northam (S)	Owner managers of unincorporated enterprises	Inf	15
Northam (S)	Status in employment not stated	0	3
Northam (S)	Status in employment not stated	7875	3
Northam (S)	Status in employment not stated	15750	6
Northam (S)	Status in employment not stated	21000	11
Northam (S)	Status in employment not stated	26250	4
Northam (S)	Status in employment not stated	34125	10
Northam (S)	Status in employment not stated	42000	8
Northam (S)	Status in employment not stated	52500	10
Northam (S)	Status in employment not stated	65625	3
Northam (S)	Status in employment not stated	78750	4
Northam (S)	Status in employment not stated	157500	4
Northam (S)	Status in employment not stated	Inf	4
Northampton (S)	Contributing family workers	0	24
Northampton (S)	Contributing family workers	7875	10
Northampton (S)	Contributing family workers	15750	5
Northampton (S)	Contributing family workers	21000	6
Northampton (S)	Contributing family workers	26250	8
Northampton (S)	Contributing family workers	34125	9
Northampton (S)	Contributing family workers	42000	10
Northampton (S)	Contributing family workers	52500	3
Northampton (S)	Contributing family workers	65625	9
Northampton (S)	Contributing family workers	78750	3
Northampton (S)	Contributing family workers	91875	4
Northampton (S)	Contributing family workers	105000	7
Northampton (S)	Contributing family workers	157500	3
Northampton (S)	Contributing family workers	Inf	3
Northampton (S)	Employee	0	5
Northampton (S)	Employee	7875	28
Northampton (S)	Employee	15750	30
Northampton (S)	Employee	21000	45
Northampton (S)	Employee	26250	59
Northampton (S)	Employee	34125	78
Northampton (S)	Employee	42000	115
Northampton (S)	Employee	52500	75
Northampton (S)	Employee	65625	92
Northampton (S)	Employee	78750	55
Northampton (S)	Employee	91875	35
Northampton (S)	Employee	105000	30
Northampton (S)	Employee	157500	30
Northampton (S)	Employee	Inf	14
Northampton (S)	Owner managers of incorporated enterprises	21000	6
Northampton (S)	Owner managers of incorporated enterprises	26250	9
Northampton (S)	Owner managers of incorporated enterprises	34125	6
Northampton (S)	Owner managers of incorporated enterprises	42000	14
Northampton (S)	Owner managers of incorporated enterprises	52500	10
Northampton (S)	Owner managers of incorporated enterprises	65625	19
Northampton (S)	Owner managers of incorporated enterprises	78750	5
Northampton (S)	Owner managers of incorporated enterprises	91875	8
Northampton (S)	Owner managers of incorporated enterprises	105000	12
Northampton (S)	Owner managers of incorporated enterprises	157500	7
Northampton (S)	Owner managers of incorporated enterprises	Inf	12
Northampton (S)	Owner managers of unincorporated enterprises	0	6
Northampton (S)	Owner managers of unincorporated enterprises	7875	3
Northampton (S)	Owner managers of unincorporated enterprises	15750	11
Northampton (S)	Owner managers of unincorporated enterprises	21000	22
Northampton (S)	Owner managers of unincorporated enterprises	26250	20
Northampton (S)	Owner managers of unincorporated enterprises	34125	23
Northampton (S)	Owner managers of unincorporated enterprises	42000	28
Northampton (S)	Owner managers of unincorporated enterprises	52500	21
Northampton (S)	Owner managers of unincorporated enterprises	65625	31
Northampton (S)	Owner managers of unincorporated enterprises	78750	11
Northampton (S)	Owner managers of unincorporated enterprises	91875	15
Northampton (S)	Owner managers of unincorporated enterprises	105000	9
Northampton (S)	Owner managers of unincorporated enterprises	157500	12
Northampton (S)	Owner managers of unincorporated enterprises	Inf	6
Northampton (S)	Status in employment not stated	7875	3
Northampton (S)	Status in employment not stated	34125	3
Northampton (S)	Status in employment not stated	52500	3
Nungarin (S)	Contributing family workers	0	3
Nungarin (S)	Contributing family workers	34125	3
Nungarin (S)	Employee	21000	5
Nungarin (S)	Employee	34125	3
Nungarin (S)	Employee	42000	3
Nungarin (S)	Employee	52500	5
Nungarin (S)	Employee	65625	3
Nungarin (S)	Employee	78750	4
Nungarin (S)	Employee	105000	4
Nungarin (S)	Employee	Inf	3
Nungarin (S)	Owner managers of incorporated enterprises	91875	3
Nungarin (S)	Owner managers of unincorporated enterprises	65625	3
Nungarin (S)	Owner managers of unincorporated enterprises	91875	3
Peppermint Grove (S)	Contributing family workers	0	3
Peppermint Grove (S)	Contributing family workers	7875	3
Peppermint Grove (S)	Contributing family workers	26250	3
Peppermint Grove (S)	Contributing family workers	105000	3
Peppermint Grove (S)	Employee	0	8
Peppermint Grove (S)	Employee	7875	72
Peppermint Grove (S)	Employee	15750	59
Peppermint Grove (S)	Employee	21000	49
Peppermint Grove (S)	Employee	26250	60
Peppermint Grove (S)	Employee	34125	63
Peppermint Grove (S)	Employee	42000	67
Peppermint Grove (S)	Employee	52500	72
Peppermint Grove (S)	Employee	65625	127
Peppermint Grove (S)	Employee	78750	74
Peppermint Grove (S)	Employee	91875	66
Peppermint Grove (S)	Employee	105000	55
Peppermint Grove (S)	Employee	157500	98
Peppermint Grove (S)	Employee	Inf	30
Peppermint Grove (S)	Owner managers of incorporated enterprises	21000	3
Peppermint Grove (S)	Owner managers of incorporated enterprises	34125	3
Peppermint Grove (S)	Owner managers of incorporated enterprises	52500	3
Peppermint Grove (S)	Owner managers of incorporated enterprises	65625	4
Peppermint Grove (S)	Owner managers of incorporated enterprises	78750	8
Peppermint Grove (S)	Owner managers of incorporated enterprises	91875	10
Peppermint Grove (S)	Owner managers of incorporated enterprises	105000	10
Peppermint Grove (S)	Owner managers of incorporated enterprises	157500	12
Peppermint Grove (S)	Owner managers of incorporated enterprises	Inf	24
Peppermint Grove (S)	Owner managers of unincorporated enterprises	15750	3
Peppermint Grove (S)	Owner managers of unincorporated enterprises	21000	4
Peppermint Grove (S)	Owner managers of unincorporated enterprises	34125	5
Peppermint Grove (S)	Owner managers of unincorporated enterprises	42000	8
Peppermint Grove (S)	Owner managers of unincorporated enterprises	52500	15
Peppermint Grove (S)	Owner managers of unincorporated enterprises	65625	8
Peppermint Grove (S)	Owner managers of unincorporated enterprises	78750	9
Peppermint Grove (S)	Owner managers of unincorporated enterprises	91875	14
Peppermint Grove (S)	Owner managers of unincorporated enterprises	157500	7
Peppermint Grove (S)	Owner managers of unincorporated enterprises	Inf	21
Peppermint Grove (S)	Status in employment not stated	15750	3
Peppermint Grove (S)	Status in employment not stated	157500	3
Perenjori (S)	Contributing family workers	0	4
Perenjori (S)	Contributing family workers	7875	4
Perenjori (S)	Contributing family workers	15750	3
Perenjori (S)	Contributing family workers	21000	3
Perenjori (S)	Contributing family workers	34125	3
Perenjori (S)	Contributing family workers	65625	3
Perenjori (S)	Contributing family workers	91875	3
Perenjori (S)	Contributing family workers	157500	3
Perenjori (S)	Contributing family workers	Inf	3
Perenjori (S)	Employee	7875	6
Perenjori (S)	Employee	15750	3
Perenjori (S)	Employee	21000	8
Perenjori (S)	Employee	26250	6
Perenjori (S)	Employee	34125	17
Perenjori (S)	Employee	42000	15
Perenjori (S)	Employee	52500	16
Perenjori (S)	Employee	65625	44
Perenjori (S)	Employee	78750	60
Perenjori (S)	Employee	91875	66
Perenjori (S)	Employee	105000	76
Perenjori (S)	Employee	157500	246
Perenjori (S)	Employee	Inf	75
Perenjori (S)	Owner managers of incorporated enterprises	21000	4
Perenjori (S)	Owner managers of incorporated enterprises	42000	3
Perenjori (S)	Owner managers of incorporated enterprises	52500	3
Perenjori (S)	Owner managers of incorporated enterprises	65625	6
Perenjori (S)	Owner managers of incorporated enterprises	91875	7
Perenjori (S)	Owner managers of incorporated enterprises	157500	3
Perenjori (S)	Owner managers of incorporated enterprises	Inf	5
Perenjori (S)	Owner managers of unincorporated enterprises	0	5
Perenjori (S)	Owner managers of unincorporated enterprises	21000	3
Perenjori (S)	Owner managers of unincorporated enterprises	34125	5
Perenjori (S)	Owner managers of unincorporated enterprises	52500	5
Perenjori (S)	Owner managers of unincorporated enterprises	65625	6
Perenjori (S)	Owner managers of unincorporated enterprises	78750	4
Perenjori (S)	Owner managers of unincorporated enterprises	91875	4
Perenjori (S)	Owner managers of unincorporated enterprises	Inf	9
Perth (C)	Contributing family workers	0	103
Perth (C)	Contributing family workers	7875	28
Perth (C)	Contributing family workers	15750	27
Perth (C)	Contributing family workers	21000	30
Perth (C)	Contributing family workers	26250	32
Perth (C)	Contributing family workers	34125	33
Perth (C)	Contributing family workers	42000	29
Perth (C)	Contributing family workers	52500	35
Perth (C)	Contributing family workers	65625	18
Perth (C)	Contributing family workers	78750	15
Perth (C)	Contributing family workers	91875	4
Perth (C)	Contributing family workers	105000	11
Perth (C)	Contributing family workers	157500	21
Perth (C)	Contributing family workers	Inf	23
Perth (C)	Employee	0	357
Perth (C)	Employee	7875	1299
Perth (C)	Employee	15750	2192
Perth (C)	Employee	21000	2517
Perth (C)	Employee	26250	3056
Perth (C)	Employee	34125	4524
Perth (C)	Employee	42000	6068
Perth (C)	Employee	52500	9172
Perth (C)	Employee	65625	13945
Perth (C)	Employee	78750	13145
Perth (C)	Employee	91875	12441
Perth (C)	Employee	105000	10066
Perth (C)	Employee	157500	21872
Perth (C)	Employee	Inf	18678
Perth (C)	Owner managers of incorporated enterprises	0	29
Perth (C)	Owner managers of incorporated enterprises	7875	15
Perth (C)	Owner managers of incorporated enterprises	15750	39
Perth (C)	Owner managers of incorporated enterprises	21000	57
Perth (C)	Owner managers of incorporated enterprises	26250	66
Perth (C)	Owner managers of incorporated enterprises	34125	149
Perth (C)	Owner managers of incorporated enterprises	42000	163
Perth (C)	Owner managers of incorporated enterprises	52500	221
Perth (C)	Owner managers of incorporated enterprises	65625	271
Perth (C)	Owner managers of incorporated enterprises	78750	290
Perth (C)	Owner managers of incorporated enterprises	91875	327
Perth (C)	Owner managers of incorporated enterprises	105000	222
Perth (C)	Owner managers of incorporated enterprises	157500	642
Perth (C)	Owner managers of incorporated enterprises	Inf	1587
Perth (C)	Owner managers of unincorporated enterprises	0	29
Perth (C)	Owner managers of unincorporated enterprises	7875	48
Perth (C)	Owner managers of unincorporated enterprises	15750	80
Perth (C)	Owner managers of unincorporated enterprises	21000	91
Perth (C)	Owner managers of unincorporated enterprises	26250	94
Perth (C)	Owner managers of unincorporated enterprises	34125	154
Perth (C)	Owner managers of unincorporated enterprises	42000	201
Perth (C)	Owner managers of unincorporated enterprises	52500	222
Perth (C)	Owner managers of unincorporated enterprises	65625	229
Perth (C)	Owner managers of unincorporated enterprises	78750	148
Perth (C)	Owner managers of unincorporated enterprises	91875	196
Perth (C)	Owner managers of unincorporated enterprises	105000	108
Perth (C)	Owner managers of unincorporated enterprises	157500	236
