LGA_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Tea Tree Gully (C)	60-64	Employed (part-time)	0	615
Tea Tree Gully (C)	60-64	Employed (part-time)	1	14
Tea Tree Gully (C)	65-69		0	9
Tea Tree Gully (C)	65-69	Employed (away from work)	0	25
Tea Tree Gully (C)	65-69	Employed (full-time)		4
Tea Tree Gully (C)	65-69	Employed (full-time)	0	203
Tea Tree Gully (C)	65-69	Employed (part-time)		7
Tea Tree Gully (C)	65-69	Employed (part-time)	0	362
Tea Tree Gully (C)	65-69	Employed (part-time)	1	10
Tea Tree Gully (C)	70-74		0	4
Tea Tree Gully (C)	70-74	Employed (away from work)	0	14
Tea Tree Gully (C)	70-74	Employed (away from work)	1	4
Tea Tree Gully (C)	70-74	Employed (full-time)	0	50
Tea Tree Gully (C)	70-74	Employed (part-time)	0	136
Tea Tree Gully (C)	70-74	Employed (part-time)	1	3
Tea Tree Gully (C)	75+		0	4
Tea Tree Gully (C)	75+	Employed (away from work)	0	7
Tea Tree Gully (C)	75+	Employed (full-time)	0	16
Tea Tree Gully (C)	75+	Employed (part-time)	0	46
Tea Tree Gully (C)	75+	Employed (part-time)	1	7
The Coorong (DC)	15-19	Employed (away from work)	0	3
The Coorong (DC)	15-19	Employed (full-time)	0	29
The Coorong (DC)	15-19	Employed (part-time)	0	63
The Coorong (DC)	20-24		0	4
The Coorong (DC)	20-24	Employed (away from work)	0	11
The Coorong (DC)	20-24	Employed (full-time)		3
The Coorong (DC)	20-24	Employed (full-time)	0	78
The Coorong (DC)	20-24	Employed (part-time)	0	52
The Coorong (DC)	25-29	Employed (away from work)	0	3
The Coorong (DC)	25-29	Employed (full-time)		3
The Coorong (DC)	25-29	Employed (full-time)	0	100
The Coorong (DC)	25-29	Employed (part-time)	0	42
The Coorong (DC)	30-34		0	3
The Coorong (DC)	30-34	Employed (away from work)	0	4
The Coorong (DC)	30-34	Employed (full-time)	0	96
The Coorong (DC)	30-34	Employed (part-time)	0	44
The Coorong (DC)	35-39		0	3
The Coorong (DC)	35-39	Employed (away from work)	0	9
The Coorong (DC)	35-39	Employed (full-time)		4
The Coorong (DC)	35-39	Employed (full-time)	0	117
The Coorong (DC)	35-39	Employed (part-time)	0	55
The Coorong (DC)	40-44		0	3
The Coorong (DC)	40-44	Employed (away from work)	0	3
The Coorong (DC)	40-44	Employed (full-time)		3
The Coorong (DC)	40-44	Employed (full-time)	0	111
The Coorong (DC)	40-44	Employed (part-time)	0	49
The Coorong (DC)	45-49		0	7
The Coorong (DC)	45-49	Employed (full-time)		4
The Coorong (DC)	45-49	Employed (full-time)	0	125
The Coorong (DC)	45-49	Employed (part-time)	0	60
The Coorong (DC)	50-54		0	3
The Coorong (DC)	50-54	Employed (away from work)	0	4
The Coorong (DC)	50-54	Employed (full-time)		5
The Coorong (DC)	50-54	Employed (full-time)	0	166
The Coorong (DC)	50-54	Employed (part-time)	0	87
The Coorong (DC)	50-54	Employed (part-time)	1	3
The Coorong (DC)	55-59		0	3
The Coorong (DC)	55-59	Employed (away from work)	0	7
The Coorong (DC)	55-59	Employed (full-time)	0	146
The Coorong (DC)	55-59	Employed (full-time)	1	3
The Coorong (DC)	55-59	Employed (part-time)		3
The Coorong (DC)	55-59	Employed (part-time)	0	91
The Coorong (DC)	55-59	Employed (part-time)	1	3
The Coorong (DC)	60-64		0	3
The Coorong (DC)	60-64	Employed (away from work)	0	3
The Coorong (DC)	60-64	Employed (full-time)	0	112
The Coorong (DC)	60-64	Employed (part-time)	0	60
The Coorong (DC)	60-64	Employed (part-time)	1	3
The Coorong (DC)	65-69		0	6
The Coorong (DC)	65-69	Employed (away from work)	0	11
The Coorong (DC)	65-69	Employed (full-time)		3
The Coorong (DC)	65-69	Employed (full-time)	0	69
The Coorong (DC)	65-69	Employed (part-time)	0	42
The Coorong (DC)	65-69	Employed (part-time)	1	3
The Coorong (DC)	70-74		0	3
The Coorong (DC)	70-74	Employed (away from work)	0	4
The Coorong (DC)	70-74	Employed (full-time)	0	34
The Coorong (DC)	70-74	Employed (part-time)	0	25
The Coorong (DC)	75+		0	5
The Coorong (DC)	75+	Employed (away from work)	0	3
The Coorong (DC)	75+	Employed (full-time)	0	12
The Coorong (DC)	75+	Employed (part-time)	0	9
Tumby Bay (DC)	15-19	Employed (full-time)	0	12
Tumby Bay (DC)	15-19	Employed (part-time)	0	24
Tumby Bay (DC)	20-24	Employed (away from work)	0	4
Tumby Bay (DC)	20-24	Employed (full-time)	0	44
Tumby Bay (DC)	20-24	Employed (part-time)	0	19
Tumby Bay (DC)	25-29	Employed (away from work)	0	4
Tumby Bay (DC)	25-29	Employed (full-time)	0	35
Tumby Bay (DC)	25-29	Employed (part-time)	0	17
Tumby Bay (DC)	30-34	Employed (away from work)	0	3
Tumby Bay (DC)	30-34	Employed (full-time)	0	37
Tumby Bay (DC)	30-34	Employed (part-time)	0	27
Tumby Bay (DC)	35-39	Employed (full-time)	0	38
Tumby Bay (DC)	35-39	Employed (part-time)	0	30
Tumby Bay (DC)	40-44	Employed (full-time)	0	45
Tumby Bay (DC)	40-44	Employed (part-time)	0	26
Tumby Bay (DC)	45-49	Employed (away from work)	0	3
Tumby Bay (DC)	45-49	Employed (full-time)	0	70
Tumby Bay (DC)	45-49	Employed (part-time)	0	35
Tumby Bay (DC)	50-54		0	5
Tumby Bay (DC)	50-54	Employed (away from work)	0	3
Tumby Bay (DC)	50-54	Employed (full-time)	0	61
Tumby Bay (DC)	50-54	Employed (part-time)	0	41
Tumby Bay (DC)	55-59		0	3
Tumby Bay (DC)	55-59	Employed (away from work)	0	5
Tumby Bay (DC)	55-59	Employed (full-time)	0	72
Tumby Bay (DC)	55-59	Employed (part-time)	0	44
Tumby Bay (DC)	60-64		0	4
Tumby Bay (DC)	60-64	Employed (away from work)	0	6
Tumby Bay (DC)	60-64	Employed (full-time)	0	60
Tumby Bay (DC)	60-64	Employed (part-time)	0	26
Tumby Bay (DC)	65-69	Employed (away from work)	0	7
Tumby Bay (DC)	65-69	Employed (full-time)	0	17
Tumby Bay (DC)	65-69	Employed (part-time)	0	27
Tumby Bay (DC)	70-74	Employed (away from work)	0	5
Tumby Bay (DC)	70-74	Employed (full-time)	0	4
Tumby Bay (DC)	70-74	Employed (part-time)	0	3
Tumby Bay (DC)	75+		0	3
Tumby Bay (DC)	75+	Employed (full-time)	0	5
Tumby Bay (DC)	75+	Employed (part-time)	0	3
Unley (C)	15-19		0	14
Unley (C)	15-19	Employed (away from work)		3
Unley (C)	15-19	Employed (away from work)	0	23
Unley (C)	15-19	Employed (full-time)	0	93
Unley (C)	15-19	Employed (part-time)	0	643
Unley (C)	15-19	Employed (part-time)	1	4
Unley (C)	20-24		0	26
Unley (C)	20-24	Employed (away from work)	0	55
Unley (C)	20-24	Employed (full-time)		6
Unley (C)	20-24	Employed (full-time)	0	724
Unley (C)	20-24	Employed (full-time)	1	3
Unley (C)	20-24	Employed (part-time)		9
Unley (C)	20-24	Employed (part-time)	0	991
Unley (C)	20-24	Employed (part-time)	1	5
Unley (C)	25-29		0	36
Unley (C)	25-29	Employed (away from work)	0	85
Unley (C)	25-29	Employed (away from work)	1	3
Unley (C)	25-29	Employed (full-time)		12
Unley (C)	25-29	Employed (full-time)	0	1221
Unley (C)	25-29	Employed (part-time)		6
Unley (C)	25-29	Employed (part-time)	0	682
Unley (C)	25-29	Employed (part-time)	1	11
Unley (C)	30-34		0	28
Unley (C)	30-34	Employed (away from work)		4
Unley (C)	30-34	Employed (away from work)	0	115
Unley (C)	30-34	Employed (full-time)		11
Unley (C)	30-34	Employed (full-time)	0	1427
Unley (C)	30-34	Employed (part-time)		13
Unley (C)	30-34	Employed (part-time)	0	699
Unley (C)	30-34	Employed (part-time)	1	3
Unley (C)	35-39			3
Unley (C)	35-39		0	24
Unley (C)	35-39	Employed (away from work)	0	72
Unley (C)	35-39	Employed (full-time)		15
Unley (C)	35-39	Employed (full-time)	0	1203
Unley (C)	35-39	Employed (full-time)	1	3
Unley (C)	35-39	Employed (part-time)		8
Unley (C)	35-39	Employed (part-time)	0	679
Unley (C)	35-39	Employed (part-time)	1	3
Unley (C)	40-44			3
Unley (C)	40-44		0	23
Unley (C)	40-44	Employed (away from work)	0	49
Unley (C)	40-44	Employed (full-time)		23
Unley (C)	40-44	Employed (full-time)	0	1312
Unley (C)	40-44	Employed (full-time)	1	5
Unley (C)	40-44	Employed (part-time)		12
Unley (C)	40-44	Employed (part-time)	0	749
Unley (C)	40-44	Employed (part-time)	1	4
Unley (C)	45-49		0	35
Unley (C)	45-49	Employed (away from work)	0	43
Unley (C)	45-49	Employed (away from work)	1	3
Unley (C)	45-49	Employed (full-time)		13
Unley (C)	45-49	Employed (full-time)	0	1316
Unley (C)	45-49	Employed (full-time)	1	11
Unley (C)	45-49	Employed (part-time)		10
Unley (C)	45-49	Employed (part-time)	0	714
Unley (C)	50-54		0	21
Unley (C)	50-54	Employed (away from work)	0	50
Unley (C)	50-54	Employed (away from work)	1	3
Unley (C)	50-54	Employed (full-time)		12
Unley (C)	50-54	Employed (full-time)	0	1182
Unley (C)	50-54	Employed (full-time)	1	5
Unley (C)	50-54	Employed (part-time)		12
Unley (C)	50-54	Employed (part-time)	0	644
Unley (C)	50-54	Employed (part-time)	1	5
Unley (C)	55-59		0	14
Unley (C)	55-59	Employed (away from work)	0	57
Unley (C)	55-59	Employed (full-time)		12
Unley (C)	55-59	Employed (full-time)	0	1070
Unley (C)	55-59	Employed (full-time)	1	4
Unley (C)	55-59	Employed (part-time)		12
Unley (C)	55-59	Employed (part-time)	0	642
Unley (C)	55-59	Employed (part-time)	1	6
Unley (C)	60-64			3
Unley (C)	60-64		0	15
Unley (C)	60-64	Employed (away from work)	0	50
Unley (C)	60-64	Employed (away from work)	1	3
Unley (C)	60-64	Employed (full-time)		3
Unley (C)	60-64	Employed (full-time)	0	677
Unley (C)	60-64	Employed (part-time)		8
Unley (C)	60-64	Employed (part-time)	0	578
Unley (C)	60-64	Employed (part-time)	1	12
Unley (C)	65-69		0	6
Unley (C)	65-69	Employed (away from work)		3
Unley (C)	65-69	Employed (away from work)	0	24
Unley (C)	65-69	Employed (full-time)		6
Unley (C)	65-69	Employed (full-time)	0	254
Unley (C)	65-69	Employed (full-time)	1	3
Unley (C)	65-69	Employed (part-time)		4
Unley (C)	65-69	Employed (part-time)	0	395
Unley (C)	65-69	Employed (part-time)	1	8
Unley (C)	70-74		0	5
Unley (C)	70-74	Employed (away from work)	0	12
Unley (C)	70-74	Employed (full-time)		3
Unley (C)	70-74	Employed (full-time)	0	56
Unley (C)	70-74	Employed (part-time)		3
Unley (C)	70-74	Employed (part-time)	0	117
Unley (C)	70-74	Employed (part-time)	1	3
Unley (C)	75+		0	3
Unley (C)	75+		1	3
Unley (C)	75+	Employed (away from work)	0	3
Unley (C)	75+	Employed (full-time)	0	27
Unley (C)	75+	Employed (part-time)	0	65
Unley (C)	75+	Employed (part-time)	1	3
Victor Harbor (C)	15-19		0	3
Victor Harbor (C)	15-19	Employed (away from work)	0	16
Victor Harbor (C)	15-19	Employed (full-time)	0	34
Victor Harbor (C)	15-19	Employed (part-time)	0	259
Victor Harbor (C)	20-24		0	5
Victor Harbor (C)	20-24	Employed (away from work)	0	11
Victor Harbor (C)	20-24	Employed (full-time)	0	117
Victor Harbor (C)	20-24	Employed (part-time)		5
Victor Harbor (C)	20-24	Employed (part-time)	0	190
Victor Harbor (C)	20-24	Employed (part-time)	1	7
Victor Harbor (C)	25-29		0	5
Victor Harbor (C)	25-29	Employed (away from work)	0	19
Victor Harbor (C)	25-29	Employed (full-time)	0	142
Victor Harbor (C)	25-29	Employed (part-time)	0	132
Victor Harbor (C)	30-34		0	5
Victor Harbor (C)	30-34	Employed (away from work)	0	22
Victor Harbor (C)	30-34	Employed (full-time)		3
Victor Harbor (C)	30-34	Employed (full-time)	0	160
Victor Harbor (C)	30-34	Employed (part-time)	0	156
Victor Harbor (C)	35-39		0	3
Victor Harbor (C)	35-39	Employed (away from work)	0	18
Victor Harbor (C)	35-39	Employed (full-time)		3
Victor Harbor (C)	35-39	Employed (full-time)	0	162
Victor Harbor (C)	35-39	Employed (full-time)	1	3
Victor Harbor (C)	35-39	Employed (part-time)		3
Victor Harbor (C)	35-39	Employed (part-time)	0	175
Victor Harbor (C)	35-39	Employed (part-time)	1	3
Victor Harbor (C)	40-44		0	8
Victor Harbor (C)	40-44	Employed (away from work)	0	12
Victor Harbor (C)	40-44	Employed (full-time)	0	219
Victor Harbor (C)	40-44	Employed (full-time)	1	3
Victor Harbor (C)	40-44	Employed (part-time)		3
Victor Harbor (C)	40-44	Employed (part-time)	0	200
Victor Harbor (C)	40-44	Employed (part-time)	1	3
Victor Harbor (C)	45-49		0	8
Victor Harbor (C)	45-49	Employed (away from work)	0	11
Victor Harbor (C)	45-49	Employed (full-time)		4
Victor Harbor (C)	45-49	Employed (full-time)	0	222
Victor Harbor (C)	45-49	Employed (full-time)	1	3
Victor Harbor (C)	45-49	Employed (part-time)		3
Victor Harbor (C)	45-49	Employed (part-time)	0	203
Victor Harbor (C)	50-54		0	10
Victor Harbor (C)	50-54	Employed (away from work)	0	20
Victor Harbor (C)	50-54	Employed (full-time)		4
Victor Harbor (C)	50-54	Employed (full-time)	0	247
Victor Harbor (C)	50-54	Employed (part-time)		7
Victor Harbor (C)	50-54	Employed (part-time)	0	232
Victor Harbor (C)	50-54	Employed (part-time)	1	3
Victor Harbor (C)	55-59		0	3
Victor Harbor (C)	55-59	Employed (away from work)		3
Victor Harbor (C)	55-59	Employed (away from work)	0	30
Victor Harbor (C)	55-59	Employed (full-time)		4
Victor Harbor (C)	55-59	Employed (full-time)	0	239
Victor Harbor (C)	55-59	Employed (part-time)	0	236
Victor Harbor (C)	55-59	Employed (part-time)	1	4
Victor Harbor (C)	60-64		0	4
Victor Harbor (C)	60-64	Employed (away from work)	0	19
Victor Harbor (C)	60-64	Employed (full-time)		3
Victor Harbor (C)	60-64	Employed (full-time)	0	175
Victor Harbor (C)	60-64	Employed (part-time)		3
Victor Harbor (C)	60-64	Employed (part-time)	0	234
Victor Harbor (C)	60-64	Employed (part-time)	1	4
Victor Harbor (C)	65-69		0	4
Victor Harbor (C)	65-69	Employed (away from work)	0	10
Victor Harbor (C)	65-69	Employed (full-time)		3
Victor Harbor (C)	65-69	Employed (full-time)	0	46
Victor Harbor (C)	65-69	Employed (part-time)		4
Victor Harbor (C)	65-69	Employed (part-time)	0	116
Victor Harbor (C)	65-69	Employed (part-time)	1	5
Victor Harbor (C)	70-74		0	3
Victor Harbor (C)	70-74	Employed (away from work)	0	5
Victor Harbor (C)	70-74	Employed (full-time)	0	19
Victor Harbor (C)	70-74	Employed (part-time)	0	50
Victor Harbor (C)	75+	Employed (full-time)	0	7
Victor Harbor (C)	75+	Employed (part-time)	0	30
Wakefield (DC)	15-19		0	4
Wakefield (DC)	15-19	Employed (away from work)	0	6
Wakefield (DC)	15-19	Employed (full-time)	0	40
Wakefield (DC)	15-19	Employed (part-time)	0	69
Wakefield (DC)	15-19	Employed (part-time)	1	3
Wakefield (DC)	20-24		0	4
Wakefield (DC)	20-24	Employed (away from work)	0	9
Wakefield (DC)	20-24	Employed (full-time)		3
Wakefield (DC)	20-24	Employed (full-time)	0	143
Wakefield (DC)	20-24	Employed (part-time)	0	58
Wakefield (DC)	20-24	Employed (part-time)	1	3
Wakefield (DC)	25-29		0	10
Wakefield (DC)	25-29	Employed (full-time)		3
Wakefield (DC)	25-29	Employed (full-time)	0	151
Wakefield (DC)	25-29	Employed (part-time)	0	62
Wakefield (DC)	30-34		0	3
Wakefield (DC)	30-34	Employed (away from work)	0	8
Wakefield (DC)	30-34	Employed (full-time)		4
Wakefield (DC)	30-34	Employed (full-time)	0	159
Wakefield (DC)	30-34	Employed (part-time)	0	69
Wakefield (DC)	35-39		0	4
Wakefield (DC)	35-39	Employed (away from work)	0	5
Wakefield (DC)	35-39	Employed (full-time)	0	144
Wakefield (DC)	35-39	Employed (part-time)	0	82
Wakefield (DC)	40-44		0	4
Wakefield (DC)	40-44	Employed (away from work)	0	4
Wakefield (DC)	40-44	Employed (full-time)		3
Wakefield (DC)	40-44	Employed (full-time)	0	155
Wakefield (DC)	40-44	Employed (part-time)	0	73
Wakefield (DC)	40-44	Employed (part-time)	1	5
Wakefield (DC)	45-49		0	3
Wakefield (DC)	45-49	Employed (away from work)	0	12
Wakefield (DC)	45-49	Employed (full-time)		3
Wakefield (DC)	45-49	Employed (full-time)	0	173
Wakefield (DC)	45-49	Employed (part-time)	0	90
Wakefield (DC)	50-54		0	8
Wakefield (DC)	50-54	Employed (away from work)	0	15
Wakefield (DC)	50-54	Employed (full-time)		8
Wakefield (DC)	50-54	Employed (full-time)	0	204
Wakefield (DC)	50-54	Employed (part-time)		3
Wakefield (DC)	50-54	Employed (part-time)	0	96
Wakefield (DC)	55-59	Employed (away from work)	0	5
Wakefield (DC)	55-59	Employed (full-time)		3
Wakefield (DC)	55-59	Employed (full-time)	0	190
Wakefield (DC)	55-59	Employed (part-time)		3
Wakefield (DC)	55-59	Employed (part-time)	0	87
Wakefield (DC)	55-59	Employed (part-time)	1	3
Wakefield (DC)	60-64	Employed (away from work)	0	15
Wakefield (DC)	60-64	Employed (full-time)	0	157
Wakefield (DC)	60-64	Employed (full-time)	1	3
Wakefield (DC)	60-64	Employed (part-time)	0	86
Wakefield (DC)	60-64	Employed (part-time)	1	3
Wakefield (DC)	65-69		0	4
Wakefield (DC)	65-69	Employed (away from work)	0	14
Wakefield (DC)	65-69	Employed (full-time)	0	62
Wakefield (DC)	65-69	Employed (part-time)		3
Wakefield (DC)	65-69	Employed (part-time)	0	47
Wakefield (DC)	70-74	Employed (away from work)	0	7
Wakefield (DC)	70-74	Employed (full-time)	0	20
Wakefield (DC)	70-74	Employed (part-time)		3
Wakefield (DC)	70-74	Employed (part-time)	0	26
Wakefield (DC)	75+		0	3
Wakefield (DC)	75+	Employed (full-time)	0	8
Wakefield (DC)	75+	Employed (part-time)	0	20
Walkerville (M)	15-19		0	5
Walkerville (M)	15-19	Employed (away from work)	0	5
Walkerville (M)	15-19	Employed (full-time)	0	7
Walkerville (M)	15-19	Employed (part-time)	0	87
Walkerville (M)	20-24		0	7
Walkerville (M)	20-24	Employed (away from work)	0	12
Walkerville (M)	20-24	Employed (full-time)	0	78
Walkerville (M)	20-24	Employed (part-time)		3
Walkerville (M)	20-24	Employed (part-time)	0	137
Walkerville (M)	25-29		0	8
Walkerville (M)	25-29	Employed (away from work)	0	9
Walkerville (M)	25-29	Employed (full-time)	0	140
Walkerville (M)	25-29	Employed (part-time)	0	87
Walkerville (M)	30-34		0	8
Walkerville (M)	30-34	Employed (away from work)	0	14
Walkerville (M)	30-34	Employed (full-time)	0	145
Walkerville (M)	30-34	Employed (part-time)	0	89
Walkerville (M)	35-39		0	3
Walkerville (M)	35-39	Employed (away from work)	0	5
Walkerville (M)	35-39	Employed (full-time)	0	102
Walkerville (M)	35-39	Employed (part-time)	0	91
Walkerville (M)	40-44		0	6
Walkerville (M)	40-44	Employed (full-time)		3
Walkerville (M)	40-44	Employed (full-time)	0	119
Walkerville (M)	40-44	Employed (part-time)	0	99
Walkerville (M)	45-49		0	5
Walkerville (M)	45-49	Employed (away from work)	0	3
Walkerville (M)	45-49	Employed (full-time)	0	134
Walkerville (M)	45-49	Employed (part-time)	0	97
Walkerville (M)	50-54		0	7
Walkerville (M)	50-54	Employed (away from work)	0	6
Walkerville (M)	50-54	Employed (full-time)	0	130
Walkerville (M)	50-54	Employed (part-time)		3
Walkerville (M)	50-54	Employed (part-time)	0	93
Walkerville (M)	55-59			3
Walkerville (M)	55-59		0	7
Walkerville (M)	55-59	Employed (away from work)	0	9
Walkerville (M)	55-59	Employed (full-time)	0	139
Walkerville (M)	55-59	Employed (part-time)		3
Walkerville (M)	55-59	Employed (part-time)	0	100
Walkerville (M)	60-64	Employed (away from work)	0	13
Walkerville (M)	60-64	Employed (full-time)		3
Walkerville (M)	60-64	Employed (full-time)	0	66
Walkerville (M)	60-64	Employed (part-time)	0	85
Walkerville (M)	65-69	Employed (away from work)	0	4
Walkerville (M)	65-69	Employed (full-time)	0	32
Walkerville (M)	65-69	Employed (part-time)	0	77
Walkerville (M)	65-69	Employed (part-time)	1	3
Walkerville (M)	70-74	Employed (full-time)	0	3
Walkerville (M)	70-74	Employed (part-time)	0	21
Walkerville (M)	75+		0	3
Walkerville (M)	75+	Employed (full-time)	0	3
Walkerville (M)	75+	Employed (part-time)	0	14
Wattle Range (DC)	15-19		0	13
Wattle Range (DC)	15-19	Employed (away from work)	0	9
Wattle Range (DC)	15-19	Employed (full-time)	0	55
Wattle Range (DC)	15-19	Employed (part-time)		5
Wattle Range (DC)	15-19	Employed (part-time)	0	137
Wattle Range (DC)	20-24		0	4
Wattle Range (DC)	20-24	Employed (away from work)	0	15
Wattle Range (DC)	20-24	Employed (full-time)	0	183
Wattle Range (DC)	20-24	Employed (part-time)	0	99
Wattle Range (DC)	25-29		0	3
Wattle Range (DC)	25-29	Employed (away from work)	0	18
Wattle Range (DC)	25-29	Employed (full-time)		3
Wattle Range (DC)	25-29	Employed (full-time)	0	182
Wattle Range (DC)	25-29	Employed (part-time)	0	87
Wattle Range (DC)	25-29	Employed (part-time)	1	4
Wattle Range (DC)	30-34		0	7
Wattle Range (DC)	30-34	Employed (away from work)	0	24
Wattle Range (DC)	30-34	Employed (full-time)	0	192
Wattle Range (DC)	30-34	Employed (part-time)	0	110
Wattle Range (DC)	35-39		0	9
Wattle Range (DC)	35-39	Employed (away from work)	0	19
Wattle Range (DC)	35-39	Employed (full-time)	0	255
Wattle Range (DC)	35-39	Employed (part-time)		3
Wattle Range (DC)	35-39	Employed (part-time)	0	148
Wattle Range (DC)	35-39	Employed (part-time)	1	3
Wattle Range (DC)	40-44		0	4
Wattle Range (DC)	40-44	Employed (away from work)	0	27
Wattle Range (DC)	40-44	Employed (full-time)		9
Wattle Range (DC)	40-44	Employed (full-time)	0	298
Wattle Range (DC)	40-44	Employed (part-time)	0	126
Wattle Range (DC)	40-44	Employed (part-time)	1	3
Wattle Range (DC)	45-49		0	10
Wattle Range (DC)	45-49	Employed (away from work)	0	27
Wattle Range (DC)	45-49	Employed (full-time)		7
Wattle Range (DC)	45-49	Employed (full-time)	0	383
Wattle Range (DC)	45-49	Employed (part-time)		7
Wattle Range (DC)	45-49	Employed (part-time)	0	160
Wattle Range (DC)	45-49	Employed (part-time)	1	6
Wattle Range (DC)	50-54		0	3
Wattle Range (DC)	50-54	Employed (away from work)	0	35
Wattle Range (DC)	50-54	Employed (full-time)		6
Wattle Range (DC)	50-54	Employed (full-time)	0	351
Wattle Range (DC)	50-54	Employed (full-time)	1	3
Wattle Range (DC)	50-54	Employed (part-time)		5
Wattle Range (DC)	50-54	Employed (part-time)	0	173
Wattle Range (DC)	50-54	Employed (part-time)	1	4
Wattle Range (DC)	55-59		0	7
Wattle Range (DC)	55-59	Employed (away from work)	0	24
Wattle Range (DC)	55-59	Employed (full-time)		4
