SA3_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Albany	35-44	Other three methods	3	M	3
Albany	35-44	Other two methods	2	F	11
Albany	35-44	Other two methods	2	M	14
Albany	35-44	Taxi	1	F	6
Albany	35-44	Train	1	F	3
Albany	35-44	Truck	1	M	36
Albany	35-44	Walked only	1	F	73
Albany	35-44	Walked only	1	M	92
Albany	35-44	Worked at home		F	227
Albany	35-44	Worked at home		M	122
Albany	45-54	Bicycle	1	F	3
Albany	45-54	Bicycle	1	M	27
Albany	45-54	Bus	1	F	4
Albany	45-54	Bus	1	M	3
Albany	45-54	Car as driver	1	F	2086
Albany	45-54	Car as driver	1	M	1967
Albany	45-54	Car as passenger	1	F	95
Albany	45-54	Car as passenger	1	M	51
Albany	45-54	Did not go to work		F	316
Albany	45-54	Did not go to work		M	183
Albany	45-54	Method of travel not stated		F	37
Albany	45-54	Method of travel not stated		M	37
Albany	45-54	Motorbike scooter	1	F	3
Albany	45-54	Motorbike scooter	1	M	30
Albany	45-54	(Other)	1	F	14
Albany	45-54	(Other)	1	M	37
Albany	45-54	Other two methods	2	F	5
Albany	45-54	Other two methods	2	M	17
Albany	45-54	Taxi	1	F	3
Albany	45-54	Taxi	1	M	5
Albany	45-54	Train	1	F	3
Albany	45-54	Truck	1	M	47
Albany	45-54	Walked only	1	F	122
Albany	45-54	Walked only	1	M	132
Albany	45-54	Worked at home		F	278
Albany	45-54	Worked at home		M	242
Albany	55-64	Bicycle	1	F	3
Albany	55-64	Bicycle	1	M	25
Albany	55-64	Bus	1	F	3
Albany	55-64	Bus	1	M	10
Albany	55-64	Bus and car as driver	2	F	3
Albany	55-64	Car as driver	1	F	1483
Albany	55-64	Car as driver	1	M	1606
Albany	55-64	Car as passenger	1	F	99
Albany	55-64	Car as passenger	1	M	39
Albany	55-64	Did not go to work		F	343
Albany	55-64	Did not go to work		M	225
Albany	55-64	Method of travel not stated		F	31
Albany	55-64	Method of travel not stated		M	27
Albany	55-64	Motorbike scooter	1	M	11
Albany	55-64	(Other)	1	F	24
Albany	55-64	(Other)	1	M	51
Albany	55-64	Other two methods	2	F	8
Albany	55-64	Other two methods	2	M	8
Albany	55-64	Taxi	1	F	5
Albany	55-64	Taxi	1	M	8
Albany	55-64	Truck	1	M	41
Albany	55-64	Walked only	1	F	128
Albany	55-64	Walked only	1	M	135
Albany	55-64	Worked at home		F	264
Albany	55-64	Worked at home		M	288
Albany	65-74	Bicycle	1	M	6
Albany	65-74	Car as driver	1	F	265
Albany	65-74	Car as driver	1	M	459
Albany	65-74	Car as passenger	1	F	15
Albany	65-74	Car as passenger	1	M	8
Albany	65-74	Did not go to work		F	100
Albany	65-74	Did not go to work		M	117
Albany	65-74	Method of travel not stated		F	8
Albany	65-74	Method of travel not stated		M	20
Albany	65-74	Motorbike scooter	1	M	3
Albany	65-74	(Other)	1	F	10
Albany	65-74	(Other)	1	M	16
Albany	65-74	Other two methods	2	F	3
Albany	65-74	Truck	1	M	22
Albany	65-74	Walked only	1	F	34
Albany	65-74	Walked only	1	M	65
Albany	65-74	Worked at home		F	169
Albany	65-74	Worked at home		M	224
Albany	75+	Car as driver	1	F	21
Albany	75+	Car as driver	1	M	61
Albany	75+	Car as passenger	1	F	9
Albany	75+	Did not go to work		F	9
Albany	75+	Did not go to work		M	28
Albany	75+	Method of travel not stated		F	16
Albany	75+	Method of travel not stated		M	14
Albany	75+	(Other)	1	F	3
Albany	75+	(Other)	1	M	3
Albany	75+	Truck	1	M	4
Albany	75+	Walked only	1	F	3
Albany	75+	Walked only	1	M	16
Albany	75+	Worked at home		F	29
Albany	75+	Worked at home		M	97
Wheat Belt - North	15-24	Bicycle	1	F	3
Wheat Belt - North	15-24	Bicycle	1	M	16
Wheat Belt - North	15-24	Bus	1	F	4
Wheat Belt - North	15-24	Bus	1	M	23
Wheat Belt - North	15-24	Bus and car as passenger	2	M	4
Wheat Belt - North	15-24	Car as driver	1	F	524
Wheat Belt - North	15-24	Car as driver	1	M	705
Wheat Belt - North	15-24	Car as passenger	1	F	151
Wheat Belt - North	15-24	Car as passenger	1	M	168
Wheat Belt - North	15-24	Did not go to work		F	150
Wheat Belt - North	15-24	Did not go to work		M	160
Wheat Belt - North	15-24	Method of travel not stated		F	16
Wheat Belt - North	15-24	Method of travel not stated		M	28
Wheat Belt - North	15-24	Motorbike scooter	1	M	6
Wheat Belt - North	15-24	(Other)	1	F	5
Wheat Belt - North	15-24	(Other)	1	M	11
Wheat Belt - North	15-24	Other two methods	2	F	4
Wheat Belt - North	15-24	Other two methods	2	M	13
Wheat Belt - North	15-24	Train	1	M	4
Wheat Belt - North	15-24	Truck	1	M	16
Wheat Belt - North	15-24	Walked only	1	F	109
Wheat Belt - North	15-24	Walked only	1	M	111
Wheat Belt - North	15-24	Worked at home		F	23
Wheat Belt - North	15-24	Worked at home		M	55
Wheat Belt - North	25-34	Bicycle	1	F	6
Wheat Belt - North	25-34	Bicycle	1	M	24
Wheat Belt - North	25-34	Bus	1	F	13
Wheat Belt - North	25-34	Bus	1	M	78
Wheat Belt - North	25-34	Bus and car as driver	2	F	3
Wheat Belt - North	25-34	Car as driver	1	F	970
Wheat Belt - North	25-34	Car as driver	1	M	1332
Wheat Belt - North	25-34	Car as passenger	1	F	151
Wheat Belt - North	25-34	Car as passenger	1	M	138
Wheat Belt - North	25-34	Did not go to work		F	236
Wheat Belt - North	25-34	Did not go to work		M	170
Wheat Belt - North	25-34	Method of travel not stated		F	27
Wheat Belt - North	25-34	Method of travel not stated		M	27
Wheat Belt - North	25-34	Motorbike scooter	1	M	12
Wheat Belt - North	25-34	(Other)	1	F	13
Wheat Belt - North	25-34	(Other)	1	M	37
Wheat Belt - North	25-34	Other three methods	3	M	3
Wheat Belt - North	25-34	Other two methods	2	F	11
Wheat Belt - North	25-34	Other two methods	2	M	23
Wheat Belt - North	25-34	Taxi	1	M	3
Wheat Belt - North	25-34	Truck	1	M	44
Wheat Belt - North	25-34	Walked only	1	F	123
Wheat Belt - North	25-34	Walked only	1	M	144
Wheat Belt - North	25-34	Worked at home		F	150
Wheat Belt - North	25-34	Worked at home		M	86
Wheat Belt - North	35-44	Bicycle	1	F	6
Wheat Belt - North	35-44	Bicycle	1	M	15
Wheat Belt - North	35-44	Bus	1	F	17
Wheat Belt - North	35-44	Bus	1	M	90
Wheat Belt - North	35-44	Bus and car as driver	2	F	3
Wheat Belt - North	35-44	Car as driver	1	F	1120
Wheat Belt - North	35-44	Car as driver	1	M	1406
Wheat Belt - North	35-44	Car as passenger	1	F	69
Wheat Belt - North	35-44	Car as passenger	1	M	84
Wheat Belt - North	35-44	Did not go to work		F	204
Wheat Belt - North	35-44	Did not go to work		M	141
Wheat Belt - North	35-44	Method of travel not stated		F	29
Wheat Belt - North	35-44	Method of travel not stated		M	28
Wheat Belt - North	35-44	Motorbike scooter	1	F	3
Wheat Belt - North	35-44	Motorbike scooter	1	M	7
Wheat Belt - North	35-44	(Other)	1	F	14
Wheat Belt - North	35-44	(Other)	1	M	34
Wheat Belt - North	35-44	Other two methods	2	F	3
Wheat Belt - North	35-44	Other two methods	2	M	20
Wheat Belt - North	35-44	Truck	1	M	53
Wheat Belt - North	35-44	Walked only	1	F	104
Wheat Belt - North	35-44	Walked only	1	M	148
Wheat Belt - North	35-44	Worked at home		F	237
Wheat Belt - North	35-44	Worked at home		M	165
Wheat Belt - North	45-54	Bicycle	1	F	9
Wheat Belt - North	45-54	Bicycle	1	M	19
Wheat Belt - North	45-54	Bus	1	F	10
Wheat Belt - North	45-54	Bus	1	M	103
Wheat Belt - North	45-54	Car as driver	1	F	1462
Wheat Belt - North	45-54	Car as driver	1	M	1553
Wheat Belt - North	45-54	Car as passenger	1	F	78
Wheat Belt - North	45-54	Car as passenger	1	M	70
Wheat Belt - North	45-54	Did not go to work		F	270
Wheat Belt - North	45-54	Did not go to work		M	195
Wheat Belt - North	45-54	Method of travel not stated		F	36
Wheat Belt - North	45-54	Method of travel not stated		M	36
Wheat Belt - North	45-54	Motorbike scooter	1	F	4
Wheat Belt - North	45-54	Motorbike scooter	1	M	5
Wheat Belt - North	45-54	(Other)	1	F	19
Wheat Belt - North	45-54	(Other)	1	M	87
Wheat Belt - North	45-54	Other two methods	2	F	3
Wheat Belt - North	45-54	Other two methods	2	M	14
Wheat Belt - North	45-54	Truck	1	M	84
Wheat Belt - North	45-54	Walked only	1	F	175
Wheat Belt - North	45-54	Walked only	1	M	243
Wheat Belt - North	45-54	Worked at home		F	279
Wheat Belt - North	45-54	Worked at home		M	257
Wheat Belt - North	55-64	Bicycle	1	F	6
Wheat Belt - North	55-64	Bicycle	1	M	16
Wheat Belt - North	55-64	Bus	1	F	12
Wheat Belt - North	55-64	Bus	1	M	59
Wheat Belt - North	55-64	Car as driver	1	F	1160
Wheat Belt - North	55-64	Car as driver	1	M	1342
Wheat Belt - North	55-64	Car as passenger	1	F	76
Wheat Belt - North	55-64	Car as passenger	1	M	61
Wheat Belt - North	55-64	Did not go to work		F	276
Wheat Belt - North	55-64	Did not go to work		M	233
Wheat Belt - North	55-64	Method of travel not stated		F	24
Wheat Belt - North	55-64	Method of travel not stated		M	39
Wheat Belt - North	55-64	Motorbike scooter	1	F	5
Wheat Belt - North	55-64	Motorbike scooter	1	M	10
Wheat Belt - North	55-64	(Other)	1	F	27
Wheat Belt - North	55-64	(Other)	1	M	66
Wheat Belt - North	55-64	Other three methods	3	M	3
Wheat Belt - North	55-64	Other two methods	2	F	3
Wheat Belt - North	55-64	Other two methods	2	M	10
Wheat Belt - North	55-64	Train	1	M	3
Wheat Belt - North	55-64	Truck	1	M	85
Wheat Belt - North	55-64	Walked only	1	F	171
Wheat Belt - North	55-64	Walked only	1	M	239
Wheat Belt - North	55-64	Worked at home		F	287
Wheat Belt - North	55-64	Worked at home		M	312
Wheat Belt - North	65-74	Bicycle	1	M	5
Wheat Belt - North	65-74	Bus	1	M	10
Wheat Belt - North	65-74	Car as driver	1	F	228
Wheat Belt - North	65-74	Car as driver	1	M	440
Wheat Belt - North	65-74	Car as passenger	1	F	27
Wheat Belt - North	65-74	Car as passenger	1	M	4
Wheat Belt - North	65-74	Did not go to work		F	100
Wheat Belt - North	65-74	Did not go to work		M	108
Wheat Belt - North	65-74	Method of travel not stated		F	13
Wheat Belt - North	65-74	Method of travel not stated		M	16
Wheat Belt - North	65-74	Motorbike scooter	1	M	3
Wheat Belt - North	65-74	(Other)	1	F	20
Wheat Belt - North	65-74	(Other)	1	M	37
Wheat Belt - North	65-74	Other two methods	2	F	3
Wheat Belt - North	65-74	Other two methods	2	M	19
Wheat Belt - North	65-74	Truck	1	F	6
Wheat Belt - North	65-74	Truck	1	M	24
Wheat Belt - North	65-74	Walked only	1	F	65
Wheat Belt - North	65-74	Walked only	1	M	99
Wheat Belt - North	65-74	Worked at home		F	188
Wheat Belt - North	65-74	Worked at home		M	228
Wheat Belt - North	75+	Bus	1	M	3
Wheat Belt - North	75+	Car as driver	1	F	26
Wheat Belt - North	75+	Car as driver	1	M	74
Wheat Belt - North	75+	Car as passenger	1	F	4
Wheat Belt - North	75+	Did not go to work		F	12
Wheat Belt - North	75+	Did not go to work		M	21
Wheat Belt - North	75+	Method of travel not stated		F	11
Wheat Belt - North	75+	Method of travel not stated		M	12
Wheat Belt - North	75+	(Other)	1	F	3
Wheat Belt - North	75+	(Other)	1	M	17
Wheat Belt - North	75+	Truck	1	M	16
Wheat Belt - North	75+	Walked only	1	F	9
Wheat Belt - North	75+	Walked only	1	M	23
Wheat Belt - North	75+	Worked at home		F	58
Wheat Belt - North	75+	Worked at home		M	113
Wheat Belt - South	15-24	Bicycle	1	M	4
Wheat Belt - South	15-24	Bus	1	F	4
Wheat Belt - South	15-24	Bus	1	M	8
Wheat Belt - South	15-24	Car as driver	1	F	209
Wheat Belt - South	15-24	Car as driver	1	M	311
Wheat Belt - South	15-24	Car as passenger	1	F	41
Wheat Belt - South	15-24	Car as passenger	1	M	57
Wheat Belt - South	15-24	Did not go to work		F	52
Wheat Belt - South	15-24	Did not go to work		M	54
Wheat Belt - South	15-24	Method of travel not stated		F	7
Wheat Belt - South	15-24	Method of travel not stated		M	25
Wheat Belt - South	15-24	Motorbike scooter	1	M	6
Wheat Belt - South	15-24	(Other)	1	M	9
Wheat Belt - South	15-24	Other two methods	2	M	3
Wheat Belt - South	15-24	Train	1	M	3
Wheat Belt - South	15-24	Truck	1	M	5
Wheat Belt - South	15-24	Walked only	1	F	44
Wheat Belt - South	15-24	Walked only	1	M	59
Wheat Belt - South	15-24	Worked at home		F	8
Wheat Belt - South	15-24	Worked at home		M	27
Wheat Belt - South	25-34	Bicycle	1	F	7
Wheat Belt - South	25-34	Bicycle	1	M	7
Wheat Belt - South	25-34	Bus	1	F	11
Wheat Belt - South	25-34	Bus	1	M	49
Wheat Belt - South	25-34	Bus and car as driver	2	F	3
Wheat Belt - South	25-34	Bus and car as driver	2	M	9
Wheat Belt - South	25-34	Bus and other	2	M	3
Wheat Belt - South	25-34	Car as driver	1	F	368
Wheat Belt - South	25-34	Car as driver	1	M	676
Wheat Belt - South	25-34	Car as passenger	1	F	26
Wheat Belt - South	25-34	Car as passenger	1	M	76
Wheat Belt - South	25-34	Did not go to work		F	120
Wheat Belt - South	25-34	Did not go to work		M	128
Wheat Belt - South	25-34	Method of travel not stated		F	13
Wheat Belt - South	25-34	Method of travel not stated		M	18
Wheat Belt - South	25-34	Motorbike scooter	1	M	4
Wheat Belt - South	25-34	(Other)	1	F	3
Wheat Belt - South	25-34	(Other)	1	M	25
Wheat Belt - South	25-34	Other two methods	2	F	3
Wheat Belt - South	25-34	Other two methods	2	M	8
Wheat Belt - South	25-34	Truck	1	M	23
Wheat Belt - South	25-34	Walked only	1	F	55
Wheat Belt - South	25-34	Walked only	1	M	48
Wheat Belt - South	25-34	Worked at home		F	76
Wheat Belt - South	25-34	Worked at home		M	54
Wheat Belt - South	35-44	Bicycle	1	F	3
Wheat Belt - South	35-44	Bicycle	1	M	3
Wheat Belt - South	35-44	Bus	1	F	16
Wheat Belt - South	35-44	Bus	1	M	52
Wheat Belt - South	35-44	Bus and car as driver	2	M	6
Wheat Belt - South	35-44	Bus and car as passenger	2	M	3
Wheat Belt - South	35-44	Car as driver	1	F	508
Wheat Belt - South	35-44	Car as driver	1	M	739
Wheat Belt - South	35-44	Car as passenger	1	F	25
Wheat Belt - South	35-44	Car as passenger	1	M	55
Wheat Belt - South	35-44	Did not go to work		F	106
Wheat Belt - South	35-44	Did not go to work		M	146
Wheat Belt - South	35-44	Method of travel not stated		F	13
Wheat Belt - South	35-44	Method of travel not stated		M	12
Wheat Belt - South	35-44	(Other)	1	F	3
Wheat Belt - South	35-44	(Other)	1	M	35
Wheat Belt - South	35-44	Other two methods	2	F	4
Wheat Belt - South	35-44	Other two methods	2	M	9
Wheat Belt - South	35-44	Truck	1	M	14
Wheat Belt - South	35-44	Walked only	1	F	52
Wheat Belt - South	35-44	Walked only	1	M	73
Wheat Belt - South	35-44	Worked at home		F	132
Wheat Belt - South	35-44	Worked at home		M	106
Wheat Belt - South	45-54	Bicycle	1	F	3
Wheat Belt - South	45-54	Bicycle	1	M	5
Wheat Belt - South	45-54	Bus	1	F	7
Wheat Belt - South	45-54	Bus	1	M	43
Wheat Belt - South	45-54	Bus and car as driver	2	F	5
Wheat Belt - South	45-54	Bus and car as driver	2	M	3
Wheat Belt - South	45-54	Car as driver	1	F	597
Wheat Belt - South	45-54	Car as driver	1	M	805
Wheat Belt - South	45-54	Car as passenger	1	F	46
Wheat Belt - South	45-54	Car as passenger	1	M	45
Wheat Belt - South	45-54	Did not go to work		F	95
Wheat Belt - South	45-54	Did not go to work		M	134
Wheat Belt - South	45-54	Method of travel not stated		F	19
Wheat Belt - South	45-54	Method of travel not stated		M	26
Wheat Belt - South	45-54	Motorbike scooter	1	M	3
Wheat Belt - South	45-54	(Other)	1	F	15
Wheat Belt - South	45-54	(Other)	1	M	55
Wheat Belt - South	45-54	Other three methods	3	M	3
Wheat Belt - South	45-54	Other two methods	2	M	9
Wheat Belt - South	45-54	Truck	1	M	34
Wheat Belt - South	45-54	Walked only	1	F	98
Wheat Belt - South	45-54	Walked only	1	M	106
Wheat Belt - South	45-54	Worked at home		F	147
Wheat Belt - South	45-54	Worked at home		M	153
Wheat Belt - South	55-64	Bicycle	1	F	3
Wheat Belt - South	55-64	Bus	1	F	5
Wheat Belt - South	55-64	Bus	1	M	28
Wheat Belt - South	55-64	Bus and car as driver	2	M	8
Wheat Belt - South	55-64	Car as driver	1	F	497
Wheat Belt - South	55-64	Car as driver	1	M	611
Wheat Belt - South	55-64	Car as passenger	1	F	28
Wheat Belt - South	55-64	Car as passenger	1	M	30
Wheat Belt - South	55-64	Did not go to work		F	121
Wheat Belt - South	55-64	Did not go to work		M	128
Wheat Belt - South	55-64	Method of travel not stated		F	7
Wheat Belt - South	55-64	Method of travel not stated		M	21
Wheat Belt - South	55-64	Motorbike scooter	1	F	3
Wheat Belt - South	55-64	Motorbike scooter	1	M	5
Wheat Belt - South	55-64	(Other)	1	F	7
Wheat Belt - South	55-64	(Other)	1	M	37
Wheat Belt - South	55-64	Other two methods	2	F	3
Wheat Belt - South	55-64	Truck	1	F	3
Wheat Belt - South	55-64	Truck	1	M	32
Wheat Belt - South	55-64	Walked only	1	F	81
Wheat Belt - South	55-64	Walked only	1	M	116
Wheat Belt - South	55-64	Worked at home		F	156
Wheat Belt - South	55-64	Worked at home		M	165
Wheat Belt - South	65-74	Bicycle	1	M	7
Wheat Belt - South	65-74	Bus	1	M	3
Wheat Belt - South	65-74	Car as driver	1	F	107
Wheat Belt - South	65-74	Car as driver	1	M	196
Wheat Belt - South	65-74	Car as passenger	1	F	4
Wheat Belt - South	65-74	Car as passenger	1	M	3
Wheat Belt - South	65-74	Did not go to work		F	49
Wheat Belt - South	65-74	Did not go to work		M	51
Wheat Belt - South	65-74	Method of travel not stated		F	5
Wheat Belt - South	65-74	Method of travel not stated		M	15
Wheat Belt - South	65-74	Motorbike scooter	1	M	3
Wheat Belt - South	65-74	(Other)	1	F	3
Wheat Belt - South	65-74	(Other)	1	M	19
Wheat Belt - South	65-74	Other two methods	2	M	3
Wheat Belt - South	65-74	Truck	1	M	21
Wheat Belt - South	65-74	Walked only	1	F	20
Wheat Belt - South	65-74	Walked only	1	M	55
Wheat Belt - South	65-74	Worked at home		F	82
Wheat Belt - South	65-74	Worked at home		M	129
Wheat Belt - South	75+	Car as driver	1	F	13
Wheat Belt - South	75+	Car as driver	1	M	39
Wheat Belt - South	75+	Car as passenger	1	F	3
Wheat Belt - South	75+	Car as passenger	1	M	5
Wheat Belt - South	75+	Did not go to work		F	6
Wheat Belt - South	75+	Did not go to work		M	13
Wheat Belt - South	75+	Method of travel not stated		F	6
Wheat Belt - South	75+	Method of travel not stated		M	7
Wheat Belt - South	75+	Truck	1	F	3
Wheat Belt - South	75+	Truck	1	M	3
Wheat Belt - South	75+	Walked only	1	F	4
Wheat Belt - South	75+	Walked only	1	M	7
Wheat Belt - South	75+	Worked at home		F	29
Wheat Belt - South	75+	Worked at home		M	50
Kimberley	15-24	Bicycle	1	F	19
Kimberley	15-24	Bicycle	1	M	44
Kimberley	15-24	Bus	1	F	8
Kimberley	15-24	Bus	1	M	22
Kimberley	15-24	Car as driver	1	F	288
Kimberley	15-24	Car as driver	1	M	274
Kimberley	15-24	Car as passenger	1	F	163
Kimberley	15-24	Car as passenger	1	M	140
Kimberley	15-24	Did not go to work		F	81
Kimberley	15-24	Did not go to work		M	75
Kimberley	15-24	Method of travel not stated		F	37
Kimberley	15-24	Method of travel not stated		M	37
Kimberley	15-24	Motorbike scooter	1	F	21
Kimberley	15-24	Motorbike scooter	1	M	38
Kimberley	15-24	(Other)	1	F	15
Kimberley	15-24	(Other)	1	M	35
Kimberley	15-24	Other two methods	2	F	3
Kimberley	15-24	Other two methods	2	M	6
Kimberley	15-24	Taxi	1	F	4
Kimberley	15-24	Taxi	1	M	6
Kimberley	15-24	Train and bus	2	M	5
Kimberley	15-24	Truck	1	M	5
Kimberley	15-24	Walked only	1	F	182
Kimberley	15-24	Walked only	1	M	154
Kimberley	15-24	Worked at home		F	12
Kimberley	15-24	Worked at home		M	10
Kimberley	25-34	Bicycle	1	F	64
Kimberley	25-34	Bicycle	1	M	69
Kimberley	25-34	Bus	1	F	16
Kimberley	25-34	Bus	1	M	75
Kimberley	25-34	Bus and car as passenger	2	M	3
Kimberley	25-34	Bus and other	2	M	3
Kimberley	25-34	Car as driver	1	F	937
Kimberley	25-34	Car as driver	1	M	934
Kimberley	25-34	Car as passenger	1	F	159
Kimberley	25-34	Car as passenger	1	M	149
Kimberley	25-34	Did not go to work		F	200
Kimberley	25-34	Did not go to work		M	148
Kimberley	25-34	Ferry	1	M	5
Kimberley	25-34	Method of travel not stated		F	25
Kimberley	25-34	Method of travel not stated		M	34
Kimberley	25-34	Motorbike scooter	1	F	40
Kimberley	25-34	Motorbike scooter	1	M	49
Kimberley	25-34	(Other)	1	F	27
Kimberley	25-34	(Other)	1	M	53
Kimberley	25-34	Other three methods	3	F	3
Kimberley	25-34	Other two methods	2	F	21
Kimberley	25-34	Other two methods	2	M	14
Kimberley	25-34	Taxi	1	F	4
Kimberley	25-34	Taxi	1	M	3
Kimberley	25-34	Truck	1	M	9
Kimberley	25-34	Walked only	1	F	348
Kimberley	25-34	Walked only	1	M	227
Kimberley	25-34	Worked at home		F	50
Kimberley	25-34	Worked at home		M	31
Kimberley	35-44	Bicycle	1	F	33
Kimberley	35-44	Bicycle	1	M	48
Kimberley	35-44	Bus	1	F	11
Kimberley	35-44	Bus	1	M	44
Kimberley	35-44	Bus and car as driver	2	M	3
Kimberley	35-44	Bus and other	2	M	3
Kimberley	35-44	Car as driver	1	F	970
Kimberley	35-44	Car as driver	1	M	872
Kimberley	35-44	Car as passenger	1	F	94
Kimberley	35-44	Car as passenger	1	M	101
Kimberley	35-44	Did not go to work		F	135
Kimberley	35-44	Did not go to work		M	136
Kimberley	35-44	Ferry	1	M	3
Kimberley	35-44	Method of travel not stated		F	21
Kimberley	35-44	Method of travel not stated		M	30
Kimberley	35-44	Motorbike scooter	1	F	26
Kimberley	35-44	Motorbike scooter	1	M	42
Kimberley	35-44	(Other)	1	F	21
Kimberley	35-44	(Other)	1	M	65
Kimberley	35-44	Other three methods	3	M	4
Kimberley	35-44	Other two methods	2	F	6
Kimberley	35-44	Other two methods	2	M	16
Kimberley	35-44	Taxi	1	F	3
Kimberley	35-44	Taxi	1	M	4
Kimberley	35-44	Truck	1	M	10
Kimberley	35-44	Walked only	1	F	205
Kimberley	35-44	Walked only	1	M	199
Kimberley	35-44	Worked at home		F	77
Kimberley	35-44	Worked at home		M	36
Kimberley	45-54	Bicycle	1	F	28
Kimberley	45-54	Bicycle	1	M	40
Kimberley	45-54	Bus	1	F	12
Kimberley	45-54	Bus	1	M	60
