SA3_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Noosa Hinterland	GBR	Employee	F	110
Noosa Hinterland	GBR	Employee	M	97
Noosa Hinterland	GBR	Owner managers of incorporated enterprises	F	23
Noosa Hinterland	GBR	Owner managers of incorporated enterprises	M	40
Noosa Hinterland	GBR	Owner managers of unincorporated enterprises	F	46
Noosa Hinterland	GBR	Owner managers of unincorporated enterprises	M	52
Noosa Hinterland	GBR	Status in employment not stated	M	4
Noosa Hinterland	USA	Contributing family workers	M	3
Noosa Hinterland	USA	Employee	F	10
Noosa Hinterland	USA	Employee	M	13
Noosa Hinterland	USA	Owner managers of incorporated enterprises	F	3
Noosa Hinterland	USA	Owner managers of incorporated enterprises	M	3
Noosa Hinterland	USA	Owner managers of unincorporated enterprises	F	9
Noosa Hinterland	USA	Owner managers of unincorporated enterprises	M	4
Noosa Hinterland	ZWE	Employee	F	4
Noosa Hinterland	ZWE	Employee	M	5
Noosa Hinterland	ZWE	Owner managers of incorporated enterprises	M	3
Noosa Hinterland	ZWE	Owner managers of unincorporated enterprises	F	3
Noosa Hinterland	ZWE	Owner managers of unincorporated enterprises	M	4
Toowoomba		Contributing family workers	F	20
Toowoomba		Contributing family workers	M	16
Toowoomba		Employee	F	1071
Toowoomba		Employee	M	1061
Toowoomba		Owner managers of incorporated enterprises	F	37
Toowoomba		Owner managers of incorporated enterprises	M	67
Toowoomba		Owner managers of unincorporated enterprises	F	64
Toowoomba		Owner managers of unincorporated enterprises	M	59
Toowoomba		Status in employment not stated	F	27
Toowoomba		Status in employment not stated	M	42
Toowoomba	AUS	Contributing family workers	F	506
Toowoomba	AUS	Contributing family workers	M	388
Toowoomba	AUS	Employee	F	25031
Toowoomba	AUS	Employee	M	21512
Toowoomba	AUS	Owner managers of incorporated enterprises	F	1004
Toowoomba	AUS	Owner managers of incorporated enterprises	M	2117
Toowoomba	AUS	Owner managers of unincorporated enterprises	F	1301
Toowoomba	AUS	Owner managers of unincorporated enterprises	M	1833
Toowoomba	AUS	Status in employment not stated	F	231
Toowoomba	AUS	Status in employment not stated	M	206
Toowoomba	CAN	Employee	F	45
Toowoomba	CAN	Employee	M	63
Toowoomba	CAN	Owner managers of incorporated enterprises	F	8
Toowoomba	CAN	Owner managers of incorporated enterprises	M	8
Toowoomba	CAN	Owner managers of unincorporated enterprises	F	4
Toowoomba	CHN	Contributing family workers	F	7
Toowoomba	CHN	Contributing family workers	M	8
Toowoomba	CHN	Employee	F	110
Toowoomba	CHN	Employee	M	114
Toowoomba	CHN	Owner managers of incorporated enterprises	F	6
Toowoomba	CHN	Owner managers of incorporated enterprises	M	15
Toowoomba	CHN	Owner managers of unincorporated enterprises	F	7
Toowoomba	CHN	Owner managers of unincorporated enterprises	M	9
Toowoomba	CHN	Status in employment not stated	F	3
Toowoomba	HRV	Employee	M	7
Toowoomba	EGY	Employee	F	5
Toowoomba	EGY	Employee	M	4
Toowoomba	FJI	Employee	F	51
Toowoomba	FJI	Employee	M	45
Toowoomba	FJI	Owner managers of incorporated enterprises	M	4
Toowoomba	DEU	Employee	F	73
Toowoomba	DEU	Employee	M	66
Toowoomba	DEU	Owner managers of incorporated enterprises	F	3
Toowoomba	DEU	Owner managers of incorporated enterprises	M	8
Toowoomba	DEU	Owner managers of unincorporated enterprises	F	5
Toowoomba	DEU	Owner managers of unincorporated enterprises	M	4
Toowoomba	HKG	Employee	F	21
Toowoomba	HKG	Employee	M	22
Toowoomba	HKG	Owner managers of incorporated enterprises	M	3
Toowoomba	HKG	Owner managers of unincorporated enterprises	F	4
Toowoomba	HKG	Owner managers of unincorporated enterprises	M	3
Toowoomba	IND	Contributing family workers	F	3
Toowoomba	IND	Contributing family workers	M	3
Toowoomba	IND	Employee	F	250
Toowoomba	IND	Employee	M	419
Toowoomba	IND	Owner managers of incorporated enterprises	F	20
Toowoomba	IND	Owner managers of incorporated enterprises	M	40
Toowoomba	IND	Owner managers of unincorporated enterprises	F	3
Toowoomba	IND	Owner managers of unincorporated enterprises	M	15
Toowoomba	IND	Status in employment not stated	F	3
Toowoomba	IND	Status in employment not stated	M	8
Toowoomba	IDN	Employee	F	20
Toowoomba	IDN	Employee	M	11
Toowoomba	IDN	Owner managers of incorporated enterprises	F	3
Toowoomba	IRN	Employee	F	14
Toowoomba	IRN	Employee	M	29
Toowoomba	IRN	Owner managers of incorporated enterprises	M	4
Toowoomba	IRN	Owner managers of unincorporated enterprises	F	4
Toowoomba	IRN	Owner managers of unincorporated enterprises	M	9
Toowoomba	IRQ	Employee	F	3
Toowoomba	IRQ	Employee	M	19
Toowoomba	IRQ	Owner managers of incorporated enterprises	F	3
Toowoomba	IRL	Employee	F	54
Toowoomba	IRL	Employee	M	48
Toowoomba	IRL	Owner managers of incorporated enterprises	F	3
Toowoomba	IRL	Owner managers of incorporated enterprises	M	5
Toowoomba	IRL	Owner managers of unincorporated enterprises	F	3
Toowoomba	IRL	Owner managers of unincorporated enterprises	M	4
Toowoomba	IRL	Status in employment not stated	F	3
Toowoomba	ITA	Employee	F	13
Toowoomba	ITA	Employee	M	23
Toowoomba	ITA	Owner managers of incorporated enterprises	M	3
Toowoomba	ITA	Owner managers of unincorporated enterprises	M	5
Toowoomba	JPN	Employee	F	22
Toowoomba	JPN	Employee	M	17
Toowoomba	JPN	Owner managers of incorporated enterprises	F	4
Toowoomba	JPN	Owner managers of unincorporated enterprises	M	3
Toowoomba	LBN	Employee	M	7
Toowoomba	MYS	Employee	F	83
Toowoomba	MYS	Employee	M	66
Toowoomba	MYS	Owner managers of incorporated enterprises	F	3
Toowoomba	MYS	Owner managers of incorporated enterprises	M	8
Toowoomba	MYS	Owner managers of unincorporated enterprises	F	8
Toowoomba	MYS	Owner managers of unincorporated enterprises	M	6
Toowoomba	MLT	Employee	M	4
Toowoomba	NLD	Contributing family workers	F	3
Toowoomba	NLD	Contributing family workers	M	3
Toowoomba	NLD	Employee	F	35
Toowoomba	NLD	Employee	M	40
Toowoomba	NLD	Owner managers of incorporated enterprises	F	4
Toowoomba	NLD	Owner managers of incorporated enterprises	M	3
Toowoomba	NLD	Owner managers of unincorporated enterprises	F	3
Toowoomba	NLD	Owner managers of unincorporated enterprises	M	8
Toowoomba	NLD	Status in employment not stated	M	3
Toowoomba	NZL	Contributing family workers	F	14
Toowoomba	NZL	Contributing family workers	M	12
Toowoomba	NZL	Employee	F	594
Toowoomba	NZL	Employee	M	556
Toowoomba	NZL	Owner managers of incorporated enterprises	F	19
Toowoomba	NZL	Owner managers of incorporated enterprises	M	59
Toowoomba	NZL	Owner managers of unincorporated enterprises	F	38
Toowoomba	NZL	Owner managers of unincorporated enterprises	M	51
Toowoomba	NZL	Status in employment not stated	F	7
Toowoomba	NZL	Status in employment not stated	M	12
Toowoomba	PAK	Employee	F	13
Toowoomba	PAK	Employee	M	44
Toowoomba	PAK	Owner managers of incorporated enterprises	M	3
Toowoomba	PAK	Owner managers of unincorporated enterprises	M	3
Toowoomba	PHL	Contributing family workers	F	3
Toowoomba	PHL	Employee	F	324
Toowoomba	PHL	Employee	M	163
Toowoomba	PHL	Owner managers of incorporated enterprises	F	4
Toowoomba	PHL	Owner managers of incorporated enterprises	M	4
Toowoomba	PHL	Owner managers of unincorporated enterprises	F	12
Toowoomba	PHL	Owner managers of unincorporated enterprises	M	3
Toowoomba	PHL	Status in employment not stated	F	5
Toowoomba	POL	Employee	F	14
Toowoomba	POL	Employee	M	15
Toowoomba	POL	Owner managers of unincorporated enterprises	F	8
Toowoomba	SGP	Contributing family workers	F	3
Toowoomba	SGP	Employee	F	27
Toowoomba	SGP	Employee	M	28
Toowoomba	SGP	Owner managers of incorporated enterprises	M	6
Toowoomba	SGP	Owner managers of unincorporated enterprises	M	3
Toowoomba	ZAF	Contributing family workers	F	3
Toowoomba	ZAF	Contributing family workers	M	6
Toowoomba	ZAF	Employee	F	227
Toowoomba	ZAF	Employee	M	222
Toowoomba	ZAF	Owner managers of incorporated enterprises	F	11
Toowoomba	ZAF	Owner managers of incorporated enterprises	M	34
Toowoomba	ZAF	Owner managers of unincorporated enterprises	F	15
Toowoomba	ZAF	Owner managers of unincorporated enterprises	M	10
Toowoomba	KOR	Employee	F	78
Toowoomba	KOR	Employee	M	104
Toowoomba	KOR	Owner managers of incorporated enterprises	F	7
Toowoomba	KOR	Owner managers of unincorporated enterprises	F	3
Toowoomba	KOR	Owner managers of unincorporated enterprises	M	4
Toowoomba	LKA	Employee	F	73
Toowoomba	LKA	Employee	M	89
Toowoomba	LKA	Owner managers of incorporated enterprises	F	3
Toowoomba	LKA	Owner managers of incorporated enterprises	M	7
Toowoomba	LKA	Owner managers of unincorporated enterprises	F	5
Toowoomba	LKA	Owner managers of unincorporated enterprises	M	3
Toowoomba	THA	Employee	F	29
Toowoomba	THA	Employee	M	14
Toowoomba	THA	Owner managers of incorporated enterprises	F	3
Toowoomba	THA	Owner managers of unincorporated enterprises	F	8
Toowoomba	THA	Owner managers of unincorporated enterprises	M	4
Toowoomba	TUR	Employee	F	4
Toowoomba	TUR	Owner managers of incorporated enterprises	M	3
Toowoomba	GBR	Contributing family workers	F	17
Toowoomba	GBR	Contributing family workers	M	18
Toowoomba	GBR	Employee	F	727
Toowoomba	GBR	Employee	M	666
Toowoomba	GBR	Owner managers of incorporated enterprises	F	24
Toowoomba	GBR	Owner managers of incorporated enterprises	M	49
Toowoomba	GBR	Owner managers of unincorporated enterprises	F	58
Toowoomba	GBR	Owner managers of unincorporated enterprises	M	73
Toowoomba	GBR	Status in employment not stated	F	12
Toowoomba	GBR	Status in employment not stated	M	9
Toowoomba	USA	Contributing family workers	F	5
Toowoomba	USA	Employee	F	90
Toowoomba	USA	Employee	M	84
Toowoomba	USA	Owner managers of incorporated enterprises	F	3
Toowoomba	USA	Owner managers of incorporated enterprises	M	3
Toowoomba	USA	Owner managers of unincorporated enterprises	F	7
Toowoomba	USA	Owner managers of unincorporated enterprises	M	3
Toowoomba	VNM	Employee	F	31
Toowoomba	VNM	Employee	M	21
Toowoomba	VNM	Owner managers of incorporated enterprises	F	3
Toowoomba	VNM	Owner managers of unincorporated enterprises	F	4
Toowoomba	VNM	Owner managers of unincorporated enterprises	M	8
Toowoomba	VNM	Status in employment not stated	F	3
Toowoomba	ZWE	Contributing family workers	M	3
Toowoomba	ZWE	Employee	F	161
Toowoomba	ZWE	Employee	M	119
Toowoomba	ZWE	Owner managers of incorporated enterprises	F	10
Toowoomba	ZWE	Owner managers of incorporated enterprises	M	21
Toowoomba	ZWE	Owner managers of unincorporated enterprises	F	9
Toowoomba	ZWE	Owner managers of unincorporated enterprises	M	15
Charters Towers - Ayr - Ingham		Contributing family workers	F	22
Charters Towers - Ayr - Ingham		Contributing family workers	M	21
Charters Towers - Ayr - Ingham		Employee	F	235
Charters Towers - Ayr - Ingham		Employee	M	206
Charters Towers - Ayr - Ingham		Owner managers of incorporated enterprises	F	10
Charters Towers - Ayr - Ingham		Owner managers of incorporated enterprises	M	27
Charters Towers - Ayr - Ingham		Owner managers of unincorporated enterprises	F	28
Charters Towers - Ayr - Ingham		Owner managers of unincorporated enterprises	M	33
Charters Towers - Ayr - Ingham		Status in employment not stated	F	18
Charters Towers - Ayr - Ingham		Status in employment not stated	M	12
Charters Towers - Ayr - Ingham	AUS	Contributing family workers	F	294
Charters Towers - Ayr - Ingham	AUS	Contributing family workers	M	346
Charters Towers - Ayr - Ingham	AUS	Employee	F	5803
Charters Towers - Ayr - Ingham	AUS	Employee	M	5740
Charters Towers - Ayr - Ingham	AUS	Owner managers of incorporated enterprises	F	305
Charters Towers - Ayr - Ingham	AUS	Owner managers of incorporated enterprises	M	645
Charters Towers - Ayr - Ingham	AUS	Owner managers of unincorporated enterprises	F	503
Charters Towers - Ayr - Ingham	AUS	Owner managers of unincorporated enterprises	M	849
Charters Towers - Ayr - Ingham	AUS	Status in employment not stated	F	94
Charters Towers - Ayr - Ingham	AUS	Status in employment not stated	M	139
Charters Towers - Ayr - Ingham	CAN	Employee	F	12
Charters Towers - Ayr - Ingham	CAN	Employee	M	11
Charters Towers - Ayr - Ingham	CHN	Employee	F	3
Charters Towers - Ayr - Ingham	CHN	Employee	M	7
Charters Towers - Ayr - Ingham	FJI	Employee	F	14
Charters Towers - Ayr - Ingham	FJI	Employee	M	7
Charters Towers - Ayr - Ingham	DEU	Employee	F	13
Charters Towers - Ayr - Ingham	DEU	Employee	M	18
Charters Towers - Ayr - Ingham	DEU	Owner managers of unincorporated enterprises	M	4
Charters Towers - Ayr - Ingham	HKG	Employee	M	3
Charters Towers - Ayr - Ingham	HKG	Owner managers of unincorporated enterprises	F	3
Charters Towers - Ayr - Ingham	IND	Employee	F	19
Charters Towers - Ayr - Ingham	IND	Employee	M	15
Charters Towers - Ayr - Ingham	IND	Owner managers of incorporated enterprises	M	7
Charters Towers - Ayr - Ingham	IND	Owner managers of unincorporated enterprises	M	3
Charters Towers - Ayr - Ingham	IDN	Employee	F	5
Charters Towers - Ayr - Ingham	IDN	Employee	M	3
Charters Towers - Ayr - Ingham	IRN	Employee	M	3
Charters Towers - Ayr - Ingham	IRL	Employee	F	10
Charters Towers - Ayr - Ingham	IRL	Employee	M	5
Charters Towers - Ayr - Ingham	ITA	Contributing family workers	F	10
Charters Towers - Ayr - Ingham	ITA	Contributing family workers	M	16
Charters Towers - Ayr - Ingham	ITA	Employee	F	36
Charters Towers - Ayr - Ingham	ITA	Employee	M	41
Charters Towers - Ayr - Ingham	ITA	Owner managers of incorporated enterprises	F	3
Charters Towers - Ayr - Ingham	ITA	Owner managers of incorporated enterprises	M	18
Charters Towers - Ayr - Ingham	ITA	Owner managers of unincorporated enterprises	F	5
Charters Towers - Ayr - Ingham	ITA	Owner managers of unincorporated enterprises	M	21
Charters Towers - Ayr - Ingham	ITA	Status in employment not stated	M	3
Charters Towers - Ayr - Ingham	JPN	Employee	F	19
Charters Towers - Ayr - Ingham	JPN	Employee	M	17
Charters Towers - Ayr - Ingham	LBN	Employee	F	3
Charters Towers - Ayr - Ingham	MYS	Employee	F	4
Charters Towers - Ayr - Ingham	MYS	Employee	M	4
Charters Towers - Ayr - Ingham	NLD	Contributing family workers	M	3
Charters Towers - Ayr - Ingham	NLD	Employee	F	3
Charters Towers - Ayr - Ingham	NLD	Employee	M	13
Charters Towers - Ayr - Ingham	NLD	Owner managers of unincorporated enterprises	F	3
Charters Towers - Ayr - Ingham	NZL	Contributing family workers	F	7
Charters Towers - Ayr - Ingham	NZL	Contributing family workers	M	3
Charters Towers - Ayr - Ingham	NZL	Employee	F	112
Charters Towers - Ayr - Ingham	NZL	Employee	M	98
Charters Towers - Ayr - Ingham	NZL	Owner managers of incorporated enterprises	F	10
Charters Towers - Ayr - Ingham	NZL	Owner managers of incorporated enterprises	M	5
Charters Towers - Ayr - Ingham	NZL	Owner managers of unincorporated enterprises	F	9
Charters Towers - Ayr - Ingham	NZL	Owner managers of unincorporated enterprises	M	4
Charters Towers - Ayr - Ingham	NZL	Status in employment not stated	F	3
Charters Towers - Ayr - Ingham	NZL	Status in employment not stated	M	3
Charters Towers - Ayr - Ingham	PAK	Employee	M	7
Charters Towers - Ayr - Ingham	PHL	Employee	F	74
Charters Towers - Ayr - Ingham	PHL	Employee	M	32
Charters Towers - Ayr - Ingham	PHL	Owner managers of incorporated enterprises	F	3
Charters Towers - Ayr - Ingham	PHL	Status in employment not stated	F	3
Charters Towers - Ayr - Ingham	ZAF	Employee	F	20
Charters Towers - Ayr - Ingham	ZAF	Employee	M	29
Charters Towers - Ayr - Ingham	ZAF	Owner managers of incorporated enterprises	F	3
Charters Towers - Ayr - Ingham	KOR	Employee	F	9
Charters Towers - Ayr - Ingham	KOR	Employee	M	28
Charters Towers - Ayr - Ingham	LKA	Employee	F	4
Charters Towers - Ayr - Ingham	LKA	Employee	M	3
Charters Towers - Ayr - Ingham	THA	Employee	F	5
Charters Towers - Ayr - Ingham	GBR	Contributing family workers	F	3
Charters Towers - Ayr - Ingham	GBR	Employee	F	111
Charters Towers - Ayr - Ingham	GBR	Employee	M	108
Charters Towers - Ayr - Ingham	GBR	Owner managers of incorporated enterprises	F	3
Charters Towers - Ayr - Ingham	GBR	Owner managers of incorporated enterprises	M	8
Charters Towers - Ayr - Ingham	GBR	Owner managers of unincorporated enterprises	F	7
Charters Towers - Ayr - Ingham	GBR	Owner managers of unincorporated enterprises	M	15
Charters Towers - Ayr - Ingham	GBR	Status in employment not stated	F	3
Charters Towers - Ayr - Ingham	USA	Employee	F	16
Charters Towers - Ayr - Ingham	USA	Employee	M	13
Charters Towers - Ayr - Ingham	VNM	Employee	F	6
Charters Towers - Ayr - Ingham	VNM	Owner managers of incorporated enterprises	M	3
Charters Towers - Ayr - Ingham	VNM	Owner managers of unincorporated enterprises	F	4
Charters Towers - Ayr - Ingham	ZWE	Employee	F	8
Charters Towers - Ayr - Ingham	ZWE	Employee	M	10
Charters Towers - Ayr - Ingham	ZWE	Owner managers of incorporated enterprises	M	3
Townsville		Contributing family workers	F	21
Townsville		Contributing family workers	M	19
Townsville		Employee	F	1395
Townsville		Employee	M	1183
Townsville		Owner managers of incorporated enterprises	F	56
Townsville		Owner managers of incorporated enterprises	M	93
Townsville		Owner managers of unincorporated enterprises	F	66
Townsville		Owner managers of unincorporated enterprises	M	96
Townsville		Status in employment not stated	F	24
Townsville		Status in employment not stated	M	19
Townsville	AUS	Contributing family workers	F	345
Townsville	AUS	Contributing family workers	M	310
Townsville	AUS	Employee	F	31066
Townsville	AUS	Employee	M	28689
Townsville	AUS	Owner managers of incorporated enterprises	F	978
Townsville	AUS	Owner managers of incorporated enterprises	M	2053
Townsville	AUS	Owner managers of unincorporated enterprises	F	1421
Townsville	AUS	Owner managers of unincorporated enterprises	M	1915
Townsville	AUS	Status in employment not stated	F	205
Townsville	AUS	Status in employment not stated	M	249
Townsville	CAN	Employee	F	138
Townsville	CAN	Employee	M	102
Townsville	CAN	Owner managers of incorporated enterprises	F	7
Townsville	CAN	Owner managers of incorporated enterprises	M	7
Townsville	CAN	Owner managers of unincorporated enterprises	F	11
Townsville	CAN	Owner managers of unincorporated enterprises	M	6
Townsville	CHN	Contributing family workers	F	8
Townsville	CHN	Employee	F	89
Townsville	CHN	Employee	M	86
Townsville	CHN	Owner managers of incorporated enterprises	F	5
Townsville	CHN	Owner managers of incorporated enterprises	M	12
