SA3_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Gosnells	15-19	Employed (away from work)	0	33
Gosnells	15-19	Employed (away from work)	1	3
Gosnells	15-19	Employed (full-time)		3
Gosnells	15-19	Employed (full-time)	0	318
Gosnells	15-19	Employed (part-time)		6
Gosnells	15-19	Employed (part-time)	0	1174
Gosnells	15-19	Employed (part-time)	1	23
Gosnells	20-24			3
Gosnells	20-24		0	59
Gosnells	20-24	Employed (away from work)		3
Gosnells	20-24	Employed (away from work)	0	60
Gosnells	20-24	Employed (full-time)		9
Gosnells	20-24	Employed (full-time)	0	1173
Gosnells	20-24	Employed (part-time)		13
Gosnells	20-24	Employed (part-time)	0	1044
Gosnells	20-24	Employed (part-time)	1	10
Gosnells	25-29		0	71
Gosnells	25-29	Employed (away from work)	0	80
Gosnells	25-29	Employed (full-time)		20
Gosnells	25-29	Employed (full-time)	0	1634
Gosnells	25-29	Employed (part-time)		7
Gosnells	25-29	Employed (part-time)	0	745
Gosnells	25-29	Employed (part-time)	1	13
Gosnells	30-34			3
Gosnells	30-34		0	42
Gosnells	30-34	Employed (away from work)	0	98
Gosnells	30-34	Employed (full-time)		20
Gosnells	30-34	Employed (full-time)	0	1708
Gosnells	30-34	Employed (part-time)		10
Gosnells	30-34	Employed (part-time)	0	788
Gosnells	30-34	Employed (part-time)	1	11
Gosnells	35-39			3
Gosnells	35-39		0	47
Gosnells	35-39	Employed (away from work)		3
Gosnells	35-39	Employed (away from work)	0	70
Gosnells	35-39	Employed (full-time)		22
Gosnells	35-39	Employed (full-time)	0	1470
Gosnells	35-39	Employed (full-time)	1	3
Gosnells	35-39	Employed (part-time)		12
Gosnells	35-39	Employed (part-time)	0	840
Gosnells	35-39	Employed (part-time)	1	20
Gosnells	40-44		0	38
Gosnells	40-44	Employed (away from work)	0	56
Gosnells	40-44	Employed (away from work)	1	4
Gosnells	40-44	Employed (full-time)		24
Gosnells	40-44	Employed (full-time)	0	1611
Gosnells	40-44	Employed (full-time)	1	9
Gosnells	40-44	Employed (part-time)		6
Gosnells	40-44	Employed (part-time)	0	875
Gosnells	40-44	Employed (part-time)	1	10
Gosnells	45-49			4
Gosnells	45-49		0	25
Gosnells	45-49	Employed (away from work)	0	81
Gosnells	45-49	Employed (full-time)		14
Gosnells	45-49	Employed (full-time)	0	1693
Gosnells	45-49	Employed (full-time)	1	6
Gosnells	45-49	Employed (part-time)		12
Gosnells	45-49	Employed (part-time)	0	867
Gosnells	45-49	Employed (part-time)	1	14
Gosnells	50-54			4
Gosnells	50-54		0	35
Gosnells	50-54	Employed (away from work)	0	60
Gosnells	50-54	Employed (full-time)		28
Gosnells	50-54	Employed (full-time)	0	1463
Gosnells	50-54	Employed (part-time)		9
Gosnells	50-54	Employed (part-time)	0	767
Gosnells	50-54	Employed (part-time)	1	15
Gosnells	55-59		0	25
Gosnells	55-59	Employed (away from work)		3
Gosnells	55-59	Employed (away from work)	0	80
Gosnells	55-59	Employed (full-time)		18
Gosnells	55-59	Employed (full-time)	0	1231
Gosnells	55-59	Employed (full-time)	1	3
Gosnells	55-59	Employed (part-time)		3
Gosnells	55-59	Employed (part-time)	0	726
Gosnells	55-59	Employed (part-time)	1	11
Gosnells	60-64		0	20
Gosnells	60-64	Employed (away from work)		3
Gosnells	60-64	Employed (away from work)	0	71
Gosnells	60-64	Employed (away from work)	1	3
Gosnells	60-64	Employed (full-time)		20
Gosnells	60-64	Employed (full-time)	0	854
Gosnells	60-64	Employed (part-time)		9
Gosnells	60-64	Employed (part-time)	0	669
Gosnells	60-64	Employed (part-time)	1	6
Gosnells	65-69	Employed (away from work)	0	43
Gosnells	65-69	Employed (away from work)	1	3
Gosnells	65-69	Employed (full-time)		8
Gosnells	65-69	Employed (full-time)	0	306
Gosnells	65-69	Employed (full-time)	1	3
Gosnells	65-69	Employed (part-time)		3
Gosnells	65-69	Employed (part-time)	0	389
Gosnells	65-69	Employed (part-time)	1	3
Gosnells	70-74		0	5
Gosnells	70-74		1	3
Gosnells	70-74	Employed (away from work)	0	10
Gosnells	70-74	Employed (full-time)		3
Gosnells	70-74	Employed (full-time)	0	76
Gosnells	70-74	Employed (part-time)		3
Gosnells	70-74	Employed (part-time)	0	150
Gosnells	70-74	Employed (part-time)	1	3
Gosnells	75+		0	7
Gosnells	75+	Employed (away from work)	0	7
Gosnells	75+	Employed (full-time)	0	22
Gosnells	75+	Employed (part-time)	0	54
Kalamunda	15-19		0	21
Kalamunda	15-19	Employed (away from work)	0	18
Kalamunda	15-19	Employed (full-time)	0	162
Kalamunda	15-19	Employed (part-time)		3
Kalamunda	15-19	Employed (part-time)	0	836
Kalamunda	15-19	Employed (part-time)	1	6
Kalamunda	20-24		0	28
Kalamunda	20-24	Employed (away from work)	0	25
Kalamunda	20-24	Employed (away from work)	1	3
Kalamunda	20-24	Employed (full-time)		4
Kalamunda	20-24	Employed (full-time)	0	655
Kalamunda	20-24	Employed (part-time)		5
Kalamunda	20-24	Employed (part-time)	0	536
Kalamunda	20-24	Employed (part-time)	1	15
Kalamunda	25-29			4
Kalamunda	25-29		0	28
Kalamunda	25-29	Employed (away from work)	0	43
Kalamunda	25-29	Employed (full-time)		5
Kalamunda	25-29	Employed (full-time)	0	925
Kalamunda	25-29	Employed (full-time)	1	3
Kalamunda	25-29	Employed (part-time)		3
Kalamunda	25-29	Employed (part-time)	0	319
Kalamunda	25-29	Employed (part-time)	1	7
Kalamunda	30-34			3
Kalamunda	30-34		0	27
Kalamunda	30-34	Employed (away from work)	0	41
Kalamunda	30-34	Employed (full-time)		13
Kalamunda	30-34	Employed (full-time)	0	941
Kalamunda	30-34	Employed (part-time)		3
Kalamunda	30-34	Employed (part-time)	0	401
Kalamunda	35-39		0	16
Kalamunda	35-39	Employed (away from work)	0	41
Kalamunda	35-39	Employed (full-time)		10
Kalamunda	35-39	Employed (full-time)	0	942
Kalamunda	35-39	Employed (full-time)	1	3
Kalamunda	35-39	Employed (part-time)		5
Kalamunda	35-39	Employed (part-time)	0	438
Kalamunda	40-44		0	27
Kalamunda	40-44	Employed (away from work)	0	16
Kalamunda	40-44	Employed (full-time)		15
Kalamunda	40-44	Employed (full-time)	0	979
Kalamunda	40-44	Employed (full-time)	1	8
Kalamunda	40-44	Employed (part-time)		3
Kalamunda	40-44	Employed (part-time)	0	481
Kalamunda	40-44	Employed (part-time)	1	9
Kalamunda	45-49		0	26
Kalamunda	45-49	Employed (away from work)	0	36
Kalamunda	45-49	Employed (away from work)	1	3
Kalamunda	45-49	Employed (full-time)		8
Kalamunda	45-49	Employed (full-time)	0	1081
Kalamunda	45-49	Employed (full-time)	1	4
Kalamunda	45-49	Employed (part-time)		5
Kalamunda	45-49	Employed (part-time)	0	497
Kalamunda	45-49	Employed (part-time)	1	4
Kalamunda	50-54		0	12
Kalamunda	50-54	Employed (away from work)	0	35
Kalamunda	50-54	Employed (full-time)		6
Kalamunda	50-54	Employed (full-time)	0	982
Kalamunda	50-54	Employed (full-time)	1	3
Kalamunda	50-54	Employed (part-time)		3
Kalamunda	50-54	Employed (part-time)	0	458
Kalamunda	50-54	Employed (part-time)	1	7
Kalamunda	55-59			3
Kalamunda	55-59		0	24
Kalamunda	55-59	Employed (away from work)	0	59
Kalamunda	55-59	Employed (full-time)		9
Kalamunda	55-59	Employed (full-time)	0	863
Kalamunda	55-59	Employed (full-time)	1	4
Kalamunda	55-59	Employed (part-time)		10
Kalamunda	55-59	Employed (part-time)	0	424
Kalamunda	55-59	Employed (part-time)	1	3
Kalamunda	60-64		0	10
Kalamunda	60-64	Employed (away from work)		3
Kalamunda	60-64	Employed (away from work)	0	31
Kalamunda	60-64	Employed (full-time)		11
Kalamunda	60-64	Employed (full-time)	0	515
Kalamunda	60-64	Employed (full-time)	1	4
Kalamunda	60-64	Employed (part-time)		3
Kalamunda	60-64	Employed (part-time)	0	443
Kalamunda	65-69		0	5
Kalamunda	65-69	Employed (away from work)	0	27
Kalamunda	65-69	Employed (away from work)	1	3
Kalamunda	65-69	Employed (full-time)		3
Kalamunda	65-69	Employed (full-time)	0	195
Kalamunda	65-69	Employed (part-time)		3
Kalamunda	65-69	Employed (part-time)	0	247
Kalamunda	65-69	Employed (part-time)	1	3
Kalamunda	70-74	Employed (away from work)	0	7
Kalamunda	70-74	Employed (full-time)	0	58
Kalamunda	70-74	Employed (part-time)	0	117
Kalamunda	75+		0	6
Kalamunda	75+	Employed (away from work)	0	3
Kalamunda	75+	Employed (full-time)	0	16
Kalamunda	75+	Employed (part-time)		6
Kalamunda	75+	Employed (part-time)	0	71
Kalamunda	75+	Employed (part-time)	1	3
Serpentine - Jarrahdale	15-19		0	10
Serpentine - Jarrahdale	15-19	Employed (away from work)	0	12
Serpentine - Jarrahdale	15-19	Employed (full-time)	0	67
Serpentine - Jarrahdale	15-19	Employed (part-time)	0	210
Serpentine - Jarrahdale	20-24		0	13
Serpentine - Jarrahdale	20-24	Employed (away from work)	0	11
Serpentine - Jarrahdale	20-24	Employed (full-time)	0	256
Serpentine - Jarrahdale	20-24	Employed (part-time)	0	147
Serpentine - Jarrahdale	20-24	Employed (part-time)	1	3
Serpentine - Jarrahdale	25-29		0	11
Serpentine - Jarrahdale	25-29	Employed (away from work)	0	16
Serpentine - Jarrahdale	25-29	Employed (full-time)		7
Serpentine - Jarrahdale	25-29	Employed (full-time)	0	297
Serpentine - Jarrahdale	25-29	Employed (part-time)	0	144
Serpentine - Jarrahdale	25-29	Employed (part-time)	1	4
Serpentine - Jarrahdale	30-34		0	9
Serpentine - Jarrahdale	30-34	Employed (away from work)	0	22
Serpentine - Jarrahdale	30-34	Employed (full-time)		4
Serpentine - Jarrahdale	30-34	Employed (full-time)	0	261
Serpentine - Jarrahdale	30-34	Employed (part-time)	0	154
Serpentine - Jarrahdale	35-39		0	5
Serpentine - Jarrahdale	35-39	Employed (away from work)	0	4
Serpentine - Jarrahdale	35-39	Employed (full-time)		3
Serpentine - Jarrahdale	35-39	Employed (full-time)	0	244
Serpentine - Jarrahdale	35-39	Employed (part-time)		3
Serpentine - Jarrahdale	35-39	Employed (part-time)	0	174
Serpentine - Jarrahdale	40-44		0	12
Serpentine - Jarrahdale	40-44	Employed (away from work)	0	15
Serpentine - Jarrahdale	40-44	Employed (full-time)	0	294
Serpentine - Jarrahdale	40-44	Employed (part-time)	0	158
Serpentine - Jarrahdale	45-49		0	5
Serpentine - Jarrahdale	45-49	Employed (away from work)	0	10
Serpentine - Jarrahdale	45-49	Employed (full-time)		10
Serpentine - Jarrahdale	45-49	Employed (full-time)	0	315
Serpentine - Jarrahdale	45-49	Employed (part-time)	0	165
Serpentine - Jarrahdale	50-54		0	5
Serpentine - Jarrahdale	50-54	Employed (away from work)	0	17
Serpentine - Jarrahdale	50-54	Employed (full-time)		8
Serpentine - Jarrahdale	50-54	Employed (full-time)	0	355
Serpentine - Jarrahdale	50-54	Employed (part-time)	0	144
Serpentine - Jarrahdale	55-59		0	4
Serpentine - Jarrahdale	55-59	Employed (away from work)	0	21
Serpentine - Jarrahdale	55-59	Employed (full-time)		4
Serpentine - Jarrahdale	55-59	Employed (full-time)	0	248
Serpentine - Jarrahdale	55-59	Employed (part-time)	0	133
Serpentine - Jarrahdale	60-64		0	3
Serpentine - Jarrahdale	60-64	Employed (away from work)	0	28
Serpentine - Jarrahdale	60-64	Employed (full-time)		3
Serpentine - Jarrahdale	60-64	Employed (full-time)	0	145
Serpentine - Jarrahdale	60-64	Employed (part-time)		3
Serpentine - Jarrahdale	60-64	Employed (part-time)	0	132
Serpentine - Jarrahdale	65-69	Employed (away from work)	0	13
Serpentine - Jarrahdale	65-69	Employed (full-time)	0	57
Serpentine - Jarrahdale	65-69	Employed (part-time)	0	64
Serpentine - Jarrahdale	70-74	Employed (away from work)	0	7
Serpentine - Jarrahdale	70-74	Employed (full-time)	0	19
Serpentine - Jarrahdale	70-74	Employed (part-time)	0	35
Serpentine - Jarrahdale	75+	Employed (full-time)	0	8
Serpentine - Jarrahdale	75+	Employed (part-time)	0	17
Serpentine - Jarrahdale	75+	Employed (part-time)	1	3
South Perth	15-19		0	21
South Perth	15-19	Employed (away from work)	0	19
South Perth	15-19	Employed (full-time)	0	70
South Perth	15-19	Employed (part-time)		5
South Perth	15-19	Employed (part-time)	0	526
South Perth	20-24		0	27
South Perth	20-24	Employed (away from work)	0	30
South Perth	20-24	Employed (full-time)		3
South Perth	20-24	Employed (full-time)	0	450
South Perth	20-24	Employed (part-time)		4
South Perth	20-24	Employed (part-time)	0	726
South Perth	25-29		0	28
South Perth	25-29	Employed (away from work)	0	44
South Perth	25-29	Employed (full-time)		3
South Perth	25-29	Employed (full-time)	0	849
South Perth	25-29	Employed (full-time)	1	3
South Perth	25-29	Employed (part-time)	0	464
South Perth	30-34			3
South Perth	30-34		0	18
South Perth	30-34	Employed (away from work)	0	74
South Perth	30-34	Employed (full-time)		5
South Perth	30-34	Employed (full-time)	0	953
South Perth	30-34	Employed (part-time)		3
South Perth	30-34	Employed (part-time)	0	508
South Perth	35-39		0	16
South Perth	35-39	Employed (away from work)	0	56
South Perth	35-39	Employed (away from work)	1	3
South Perth	35-39	Employed (full-time)		5
South Perth	35-39	Employed (full-time)	0	776
South Perth	35-39	Employed (part-time)		3
South Perth	35-39	Employed (part-time)	0	446
South Perth	40-44		0	10
South Perth	40-44	Employed (away from work)	0	31
South Perth	40-44	Employed (full-time)		8
South Perth	40-44	Employed (full-time)	0	801
South Perth	40-44	Employed (full-time)	1	5
South Perth	40-44	Employed (part-time)		3
South Perth	40-44	Employed (part-time)	0	494
South Perth	40-44	Employed (part-time)	1	3
South Perth	45-49		0	12
South Perth	45-49	Employed (away from work)	0	31
South Perth	45-49	Employed (full-time)		6
South Perth	45-49	Employed (full-time)	0	820
South Perth	45-49	Employed (part-time)		5
South Perth	45-49	Employed (part-time)	0	501
South Perth	45-49	Employed (part-time)	1	3
South Perth	50-54		0	15
South Perth	50-54	Employed (away from work)	0	29
South Perth	50-54	Employed (full-time)		7
South Perth	50-54	Employed (full-time)	0	798
South Perth	50-54	Employed (part-time)		3
South Perth	50-54	Employed (part-time)	0	471
South Perth	50-54	Employed (part-time)	1	3
South Perth	55-59		0	16
South Perth	55-59	Employed (away from work)	0	39
South Perth	55-59	Employed (full-time)		9
South Perth	55-59	Employed (full-time)	0	740
South Perth	55-59	Employed (part-time)		7
South Perth	55-59	Employed (part-time)	0	447
South Perth	55-59	Employed (part-time)	1	5
South Perth	60-64		0	7
South Perth	60-64	Employed (away from work)	0	37
South Perth	60-64	Employed (full-time)		8
South Perth	60-64	Employed (full-time)	0	456
South Perth	60-64	Employed (part-time)		8
South Perth	60-64	Employed (part-time)	0	379
South Perth	60-64	Employed (part-time)	1	3
South Perth	65-69	Employed (away from work)	0	20
South Perth	65-69	Employed (full-time)		4
South Perth	65-69	Employed (full-time)	0	171
South Perth	65-69	Employed (part-time)		4
South Perth	65-69	Employed (part-time)	0	285
South Perth	65-69	Employed (part-time)	1	4
South Perth	70-74		0	3
South Perth	70-74	Employed (away from work)	0	14
South Perth	70-74	Employed (full-time)	0	34
South Perth	70-74	Employed (part-time)	0	117
South Perth	70-74	Employed (part-time)	1	9
South Perth	75+		0	3
South Perth	75+	Employed (away from work)	0	8
South Perth	75+	Employed (full-time)	0	8
South Perth	75+	Employed (part-time)	0	43
Cockburn	15-19		0	42
Cockburn	15-19	Employed (away from work)	0	79
Cockburn	15-19	Employed (full-time)		7
Cockburn	15-19	Employed (full-time)	0	530
Cockburn	15-19	Employed (full-time)	1	3
Cockburn	15-19	Employed (part-time)		14
Cockburn	15-19	Employed (part-time)	0	1599
Cockburn	15-19	Employed (part-time)	1	11
Cockburn	20-24		0	87
Cockburn	20-24	Employed (away from work)	0	113
Cockburn	20-24	Employed (full-time)		22
Cockburn	20-24	Employed (full-time)	0	2254
Cockburn	20-24	Employed (full-time)	1	11
Cockburn	20-24	Employed (part-time)		15
Cockburn	20-24	Employed (part-time)	0	1508
Cockburn	20-24	Employed (part-time)	1	27
Cockburn	25-29			4
Cockburn	25-29		0	89
Cockburn	25-29	Employed (away from work)		3
Cockburn	25-29	Employed (away from work)	0	140
Cockburn	25-29	Employed (full-time)		30
Cockburn	25-29	Employed (full-time)	0	3520
Cockburn	25-29	Employed (full-time)	1	3
Cockburn	25-29	Employed (part-time)		4
Cockburn	25-29	Employed (part-time)	0	1015
Cockburn	25-29	Employed (part-time)	1	13
Cockburn	30-34			3
Cockburn	30-34		0	82
Cockburn	30-34	Employed (away from work)	0	175
Cockburn	30-34	Employed (full-time)		27
Cockburn	30-34	Employed (full-time)	0	3735
Cockburn	30-34	Employed (full-time)	1	11
Cockburn	30-34	Employed (part-time)		10
Cockburn	30-34	Employed (part-time)	0	1155
Cockburn	30-34	Employed (part-time)	1	12
Cockburn	35-39			5
Cockburn	35-39		0	84
Cockburn	35-39	Employed (away from work)	0	137
Cockburn	35-39	Employed (full-time)		38
Cockburn	35-39	Employed (full-time)	0	3330
Cockburn	35-39	Employed (full-time)	1	4
Cockburn	35-39	Employed (part-time)		8
Cockburn	35-39	Employed (part-time)	0	1164
Cockburn	35-39	Employed (part-time)	1	15
Cockburn	40-44			3
Cockburn	40-44		0	66
Cockburn	40-44	Employed (away from work)		3
Cockburn	40-44	Employed (away from work)	0	104
Cockburn	40-44	Employed (away from work)	1	4
Cockburn	40-44	Employed (full-time)		35
Cockburn	40-44	Employed (full-time)	0	3409
Cockburn	40-44	Employed (full-time)	1	10
Cockburn	40-44	Employed (part-time)		12
Cockburn	40-44	Employed (part-time)	0	1121
Cockburn	40-44	Employed (part-time)	1	19
Cockburn	45-49			3
Cockburn	45-49		0	81
Cockburn	45-49		1	3
Cockburn	45-49	Employed (away from work)		3
Cockburn	45-49	Employed (away from work)	0	85
Cockburn	45-49	Employed (away from work)	1	3
Cockburn	45-49	Employed (full-time)		36
Cockburn	45-49	Employed (full-time)	0	3401
Cockburn	45-49	Employed (full-time)	1	10
Cockburn	45-49	Employed (part-time)		7
Cockburn	45-49	Employed (part-time)	0	1054
Cockburn	45-49	Employed (part-time)	1	12
Cockburn	50-54		0	47
Cockburn	50-54	Employed (away from work)	0	84
Cockburn	50-54	Employed (full-time)		36
Cockburn	50-54	Employed (full-time)	0	2949
Cockburn	50-54	Employed (full-time)	1	10
Cockburn	50-54	Employed (part-time)		9
Cockburn	50-54	Employed (part-time)	0	952
Cockburn	50-54	Employed (part-time)	1	12
Cockburn	55-59			3
Cockburn	55-59		0	42
Cockburn	55-59	Employed (away from work)	0	102
Cockburn	55-59	Employed (away from work)	1	5
Cockburn	55-59	Employed (full-time)		25
Cockburn	55-59	Employed (full-time)	0	2182
Cockburn	55-59	Employed (full-time)	1	4
Cockburn	55-59	Employed (part-time)		7
Cockburn	55-59	Employed (part-time)	0	808
Cockburn	55-59	Employed (part-time)	1	12
Cockburn	60-64		0	28
Cockburn	60-64		1	3
Cockburn	60-64	Employed (away from work)	0	87
Cockburn	60-64	Employed (full-time)		13
Cockburn	60-64	Employed (full-time)	0	1234
Cockburn	60-64	Employed (full-time)	1	14
Cockburn	60-64	Employed (part-time)		8
Cockburn	60-64	Employed (part-time)	0	712
Cockburn	60-64	Employed (part-time)	1	10
Cockburn	65-69		0	8
Cockburn	65-69	Employed (away from work)	0	37
Cockburn	65-69	Employed (away from work)	1	3
Cockburn	65-69	Employed (full-time)		3
Cockburn	65-69	Employed (full-time)	0	394
Cockburn	65-69	Employed (part-time)		6
Cockburn	65-69	Employed (part-time)	0	381
Cockburn	65-69	Employed (part-time)	1	5
Cockburn	70-74		0	12
Cockburn	70-74		1	3
Cockburn	70-74	Employed (away from work)	0	18
Cockburn	70-74	Employed (full-time)	0	75
Cockburn	70-74	Employed (part-time)		3
Cockburn	70-74	Employed (part-time)	0	162
