SA3_NAME16	Age	LabourForceStatus	workers
Augusta - Margaret River - Busselton	15-19	Employed (away from work)	67
Augusta - Margaret River - Busselton	15-19	Employed (full-time)	273
Augusta - Margaret River - Busselton	15-19	Employed (part-time)	890
Augusta - Margaret River - Busselton	20-24		36
Augusta - Margaret River - Busselton	20-24	Employed (away from work)	54
Augusta - Margaret River - Busselton	20-24	Employed (full-time)	711
Augusta - Margaret River - Busselton	20-24	Employed (part-time)	467
Augusta - Margaret River - Busselton	25-29		30
Augusta - Margaret River - Busselton	25-29	Employed (away from work)	56
Augusta - Margaret River - Busselton	25-29	Employed (full-time)	902
Augusta - Margaret River - Busselton	25-29	Employed (part-time)	507
Augusta - Margaret River - Busselton	30-34		34
Augusta - Margaret River - Busselton	30-34	Employed (away from work)	98
Augusta - Margaret River - Busselton	30-34	Employed (full-time)	987
Augusta - Margaret River - Busselton	30-34	Employed (part-time)	759
Augusta - Margaret River - Busselton	35-39		28
Augusta - Margaret River - Busselton	35-39	Employed (away from work)	80
Augusta - Margaret River - Busselton	35-39	Employed (full-time)	1113
Augusta - Margaret River - Busselton	35-39	Employed (part-time)	867
Augusta - Margaret River - Busselton	40-44		41
Augusta - Margaret River - Busselton	40-44	Employed (away from work)	59
Augusta - Margaret River - Busselton	40-44	Employed (full-time)	1287
Augusta - Margaret River - Busselton	40-44	Employed (part-time)	1009
Augusta - Margaret River - Busselton	45-49		36
Augusta - Margaret River - Busselton	45-49	Employed (away from work)	69
Augusta - Margaret River - Busselton	45-49	Employed (full-time)	1381
Augusta - Margaret River - Busselton	45-49	Employed (part-time)	912
Augusta - Margaret River - Busselton	50-54		29
Augusta - Margaret River - Busselton	50-54	Employed (away from work)	77
Augusta - Margaret River - Busselton	50-54	Employed (full-time)	1184
Augusta - Margaret River - Busselton	50-54	Employed (part-time)	810
Augusta - Margaret River - Busselton	55-59		28
Augusta - Margaret River - Busselton	55-59	Employed (away from work)	81
Augusta - Margaret River - Busselton	55-59	Employed (full-time)	1012
Augusta - Margaret River - Busselton	55-59	Employed (part-time)	832
Augusta - Margaret River - Busselton	60-64		18
Augusta - Margaret River - Busselton	60-64	Employed (away from work)	105
Augusta - Margaret River - Busselton	60-64	Employed (full-time)	590
Augusta - Margaret River - Busselton	60-64	Employed (part-time)	763
Augusta - Margaret River - Busselton	65-69		17
Augusta - Margaret River - Busselton	65-69	Employed (away from work)	54
Augusta - Margaret River - Busselton	65-69	Employed (full-time)	246
Augusta - Margaret River - Busselton	65-69	Employed (part-time)	396
Augusta - Margaret River - Busselton	70-74		6
Augusta - Margaret River - Busselton	70-74	Employed (away from work)	19
Augusta - Margaret River - Busselton	70-74	Employed (full-time)	73
Augusta - Margaret River - Busselton	70-74	Employed (part-time)	146
Augusta - Margaret River - Busselton	75+		12
Augusta - Margaret River - Busselton	75+	Employed (away from work)	13
Augusta - Margaret River - Busselton	75+	Employed (full-time)	47
Augusta - Margaret River - Busselton	75+	Employed (part-time)	92
Bunbury	15-19		64
Bunbury	15-19	Employed (away from work)	94
Bunbury	15-19	Employed (full-time)	699
Bunbury	15-19	Employed (part-time)	1931
Bunbury	20-24		83
Bunbury	20-24	Employed (away from work)	111
Bunbury	20-24	Employed (full-time)	2146
Bunbury	20-24	Employed (part-time)	1035
Bunbury	25-29		65
Bunbury	25-29	Employed (away from work)	155
Bunbury	25-29	Employed (full-time)	2610
Bunbury	25-29	Employed (part-time)	993
Bunbury	30-34		91
Bunbury	30-34	Employed (away from work)	217
Bunbury	30-34	Employed (full-time)	2546
Bunbury	30-34	Employed (part-time)	1286
Bunbury	35-39		60
Bunbury	35-39	Employed (away from work)	177
Bunbury	35-39	Employed (full-time)	2582
Bunbury	35-39	Employed (part-time)	1434
Bunbury	40-44		66
Bunbury	40-44	Employed (away from work)	132
Bunbury	40-44	Employed (full-time)	2990
Bunbury	40-44	Employed (part-time)	1584
Bunbury	45-49		85
Bunbury	45-49	Employed (away from work)	186
Bunbury	45-49	Employed (full-time)	3356
Bunbury	45-49	Employed (part-time)	1621
Bunbury	50-54		83
Bunbury	50-54	Employed (away from work)	207
Bunbury	50-54	Employed (full-time)	3231
Bunbury	50-54	Employed (part-time)	1411
Bunbury	55-59		63
Bunbury	55-59	Employed (away from work)	255
Bunbury	55-59	Employed (full-time)	2737
Bunbury	55-59	Employed (part-time)	1413
Bunbury	60-64		32
Bunbury	60-64	Employed (away from work)	192
Bunbury	60-64	Employed (full-time)	1521
Bunbury	60-64	Employed (part-time)	1071
Bunbury	65-69		31
Bunbury	65-69	Employed (away from work)	74
Bunbury	65-69	Employed (full-time)	469
Bunbury	65-69	Employed (part-time)	588
Bunbury	70-74		17
Bunbury	70-74	Employed (away from work)	23
Bunbury	70-74	Employed (full-time)	126
Bunbury	70-74	Employed (part-time)	241
Bunbury	75+		16
Bunbury	75+	Employed (away from work)	15
Bunbury	75+	Employed (full-time)	54
Bunbury	75+	Employed (part-time)	135
Manjimup	15-19		14
Manjimup	15-19	Employed (away from work)	12
Manjimup	15-19	Employed (full-time)	172
Manjimup	15-19	Employed (part-time)	284
Manjimup	20-24		12
Manjimup	20-24	Employed (away from work)	13
Manjimup	20-24	Employed (full-time)	289
Manjimup	20-24	Employed (part-time)	147
Manjimup	25-29		14
Manjimup	25-29	Employed (away from work)	27
Manjimup	25-29	Employed (full-time)	334
Manjimup	25-29	Employed (part-time)	137
Manjimup	30-34		13
Manjimup	30-34	Employed (away from work)	34
Manjimup	30-34	Employed (full-time)	332
Manjimup	30-34	Employed (part-time)	207
Manjimup	35-39		15
Manjimup	35-39	Employed (away from work)	29
Manjimup	35-39	Employed (full-time)	382
Manjimup	35-39	Employed (part-time)	258
Manjimup	40-44		16
Manjimup	40-44	Employed (away from work)	30
Manjimup	40-44	Employed (full-time)	525
Manjimup	40-44	Employed (part-time)	310
Manjimup	45-49		23
Manjimup	45-49	Employed (away from work)	49
Manjimup	45-49	Employed (full-time)	576
Manjimup	45-49	Employed (part-time)	321
Manjimup	50-54		14
Manjimup	50-54	Employed (away from work)	62
Manjimup	50-54	Employed (full-time)	641
Manjimup	50-54	Employed (part-time)	385
Manjimup	55-59		23
Manjimup	55-59	Employed (away from work)	70
Manjimup	55-59	Employed (full-time)	624
Manjimup	55-59	Employed (part-time)	366
Manjimup	60-64		15
Manjimup	60-64	Employed (away from work)	64
Manjimup	60-64	Employed (full-time)	451
Manjimup	60-64	Employed (part-time)	375
Manjimup	65-69		4
Manjimup	65-69	Employed (away from work)	29
Manjimup	65-69	Employed (full-time)	216
Manjimup	65-69	Employed (part-time)	257
Manjimup	70-74		8
Manjimup	70-74	Employed (away from work)	17
Manjimup	70-74	Employed (full-time)	99
Manjimup	70-74	Employed (part-time)	137
Manjimup	75+		11
Manjimup	75+	Employed (away from work)	12
Manjimup	75+	Employed (full-time)	59
Manjimup	75+	Employed (part-time)	71
Mandurah	15-19		49
Mandurah	15-19	Employed (away from work)	66
Mandurah	15-19	Employed (full-time)	404
Mandurah	15-19	Employed (part-time)	1669
Mandurah	20-24		60
Mandurah	20-24	Employed (away from work)	66
Mandurah	20-24	Employed (full-time)	1188
Mandurah	20-24	Employed (part-time)	1160
Mandurah	25-29		51
Mandurah	25-29	Employed (away from work)	95
Mandurah	25-29	Employed (full-time)	1366
Mandurah	25-29	Employed (part-time)	757
Mandurah	30-34		50
Mandurah	30-34	Employed (away from work)	111
Mandurah	30-34	Employed (full-time)	1314
Mandurah	30-34	Employed (part-time)	930
Mandurah	35-39		42
Mandurah	35-39	Employed (away from work)	71
Mandurah	35-39	Employed (full-time)	1315
Mandurah	35-39	Employed (part-time)	987
Mandurah	40-44		54
Mandurah	40-44	Employed (away from work)	83
Mandurah	40-44	Employed (full-time)	1693
Mandurah	40-44	Employed (part-time)	1113
Mandurah	45-49		55
Mandurah	45-49	Employed (away from work)	98
Mandurah	45-49	Employed (full-time)	1846
Mandurah	45-49	Employed (part-time)	1098
Mandurah	50-54		49
Mandurah	50-54	Employed (away from work)	121
Mandurah	50-54	Employed (full-time)	1775
Mandurah	50-54	Employed (part-time)	1120
Mandurah	55-59		43
Mandurah	55-59	Employed (away from work)	104
Mandurah	55-59	Employed (full-time)	1398
Mandurah	55-59	Employed (part-time)	995
Mandurah	60-64		24
Mandurah	60-64	Employed (away from work)	90
Mandurah	60-64	Employed (full-time)	791
Mandurah	60-64	Employed (part-time)	885
Mandurah	65-69		7
Mandurah	65-69	Employed (away from work)	50
Mandurah	65-69	Employed (full-time)	251
Mandurah	65-69	Employed (part-time)	476
Mandurah	70-74		8
Mandurah	70-74	Employed (away from work)	19
Mandurah	70-74	Employed (full-time)	61
Mandurah	70-74	Employed (part-time)	163
Mandurah	75+		13
Mandurah	75+	Employed (away from work)	9
Mandurah	75+	Employed (full-time)	29
Mandurah	75+	Employed (part-time)	114
Cottesloe - Claremont	15-19		47
Cottesloe - Claremont	15-19	Employed (away from work)	73
Cottesloe - Claremont	15-19	Employed (full-time)	161
Cottesloe - Claremont	15-19	Employed (part-time)	1482
Cottesloe - Claremont	20-24		102
Cottesloe - Claremont	20-24	Employed (away from work)	136
Cottesloe - Claremont	20-24	Employed (full-time)	1538
Cottesloe - Claremont	20-24	Employed (part-time)	2494
Cottesloe - Claremont	25-29		78
Cottesloe - Claremont	25-29	Employed (away from work)	185
Cottesloe - Claremont	25-29	Employed (full-time)	3089
Cottesloe - Claremont	25-29	Employed (part-time)	1470
Cottesloe - Claremont	30-34		65
Cottesloe - Claremont	30-34	Employed (away from work)	276
Cottesloe - Claremont	30-34	Employed (full-time)	2994
Cottesloe - Claremont	30-34	Employed (part-time)	1414
Cottesloe - Claremont	35-39		61
Cottesloe - Claremont	35-39	Employed (away from work)	180
Cottesloe - Claremont	35-39	Employed (full-time)	2369
Cottesloe - Claremont	35-39	Employed (part-time)	1445
Cottesloe - Claremont	40-44		41
Cottesloe - Claremont	40-44	Employed (away from work)	106
Cottesloe - Claremont	40-44	Employed (full-time)	2313
Cottesloe - Claremont	40-44	Employed (part-time)	1413
Cottesloe - Claremont	45-49		49
Cottesloe - Claremont	45-49	Employed (away from work)	100
Cottesloe - Claremont	45-49	Employed (full-time)	2492
Cottesloe - Claremont	45-49	Employed (part-time)	1494
Cottesloe - Claremont	50-54		31
Cottesloe - Claremont	50-54	Employed (away from work)	103
Cottesloe - Claremont	50-54	Employed (full-time)	2411
Cottesloe - Claremont	50-54	Employed (part-time)	1398
Cottesloe - Claremont	55-59		41
Cottesloe - Claremont	55-59	Employed (away from work)	120
Cottesloe - Claremont	55-59	Employed (full-time)	2121
Cottesloe - Claremont	55-59	Employed (part-time)	1230
Cottesloe - Claremont	60-64		32
Cottesloe - Claremont	60-64	Employed (away from work)	115
Cottesloe - Claremont	60-64	Employed (full-time)	1306
Cottesloe - Claremont	60-64	Employed (part-time)	1153
Cottesloe - Claremont	65-69		24
Cottesloe - Claremont	65-69	Employed (away from work)	53
Cottesloe - Claremont	65-69	Employed (full-time)	532
Cottesloe - Claremont	65-69	Employed (part-time)	753
Cottesloe - Claremont	70-74		7
Cottesloe - Claremont	70-74	Employed (away from work)	15
Cottesloe - Claremont	70-74	Employed (full-time)	137
Cottesloe - Claremont	70-74	Employed (part-time)	363
Cottesloe - Claremont	75+		5
Cottesloe - Claremont	75+	Employed (away from work)	9
Cottesloe - Claremont	75+	Employed (full-time)	61
Cottesloe - Claremont	75+	Employed (part-time)	249
Perth City	15-19		142
Perth City	15-19	Employed (away from work)	155
Perth City	15-19	Employed (full-time)	838
Perth City	15-19	Employed (part-time)	3180
Perth City	20-24		344
Perth City	20-24	Employed (away from work)	418
Perth City	20-24	Employed (full-time)	8150
Perth City	20-24	Employed (part-time)	6698
Perth City	25-29		398
Perth City	25-29	Employed (away from work)	903
Perth City	25-29	Employed (full-time)	18563
Perth City	25-29	Employed (part-time)	5120
Perth City	30-34		337
Perth City	30-34	Employed (away from work)	1623
Perth City	30-34	Employed (full-time)	20343
Perth City	30-34	Employed (part-time)	5636
Perth City	35-39		263
Perth City	35-39	Employed (away from work)	1127
Perth City	35-39	Employed (full-time)	17165
Perth City	35-39	Employed (part-time)	5555
Perth City	40-44		206
Perth City	40-44	Employed (away from work)	626
Perth City	40-44	Employed (full-time)	15751
Perth City	40-44	Employed (part-time)	5107
Perth City	45-49		241
Perth City	45-49	Employed (away from work)	526
Perth City	45-49	Employed (full-time)	15616
Perth City	45-49	Employed (part-time)	4435
Perth City	50-54		197
Perth City	50-54	Employed (away from work)	548
Perth City	50-54	Employed (full-time)	13261
Perth City	50-54	Employed (part-time)	3670
Perth City	55-59		158
Perth City	55-59	Employed (away from work)	549
Perth City	55-59	Employed (full-time)	10365
Perth City	55-59	Employed (part-time)	3463
Perth City	60-64		109
Perth City	60-64	Employed (away from work)	436
Perth City	60-64	Employed (full-time)	6136
Perth City	60-64	Employed (part-time)	3007
Perth City	65-69		66
Perth City	65-69	Employed (away from work)	193
Perth City	65-69	Employed (full-time)	2083
Perth City	65-69	Employed (part-time)	1926
Perth City	70-74		30
Perth City	70-74	Employed (away from work)	71
Perth City	70-74	Employed (full-time)	443
Perth City	70-74	Employed (part-time)	728
Perth City	75+		48
Perth City	75+	Employed (away from work)	23
Perth City	75+	Employed (full-time)	147
Perth City	75+	Employed (part-time)	353
Bayswater - Bassendean	15-19		40
Bayswater - Bassendean	15-19	Employed (away from work)	41
Bayswater - Bassendean	15-19	Employed (full-time)	261
Bayswater - Bassendean	15-19	Employed (part-time)	1327
Bayswater - Bassendean	20-24		60
Bayswater - Bassendean	20-24	Employed (away from work)	62
Bayswater - Bassendean	20-24	Employed (full-time)	1254
Bayswater - Bassendean	20-24	Employed (part-time)	1308
Bayswater - Bassendean	25-29		69
Bayswater - Bassendean	25-29	Employed (away from work)	81
Bayswater - Bassendean	25-29	Employed (full-time)	1833
Bayswater - Bassendean	25-29	Employed (part-time)	871
Bayswater - Bassendean	30-34		52
Bayswater - Bassendean	30-34	Employed (away from work)	84
Bayswater - Bassendean	30-34	Employed (full-time)	1887
Bayswater - Bassendean	30-34	Employed (part-time)	842
Bayswater - Bassendean	35-39		48
Bayswater - Bassendean	35-39	Employed (away from work)	72
Bayswater - Bassendean	35-39	Employed (full-time)	1606
Bayswater - Bassendean	35-39	Employed (part-time)	759
Bayswater - Bassendean	40-44		42
Bayswater - Bassendean	40-44	Employed (away from work)	39
Bayswater - Bassendean	40-44	Employed (full-time)	1625
Bayswater - Bassendean	40-44	Employed (part-time)	850
Bayswater - Bassendean	45-49		53
Bayswater - Bassendean	45-49	Employed (away from work)	45
Bayswater - Bassendean	45-49	Employed (full-time)	1772
Bayswater - Bassendean	45-49	Employed (part-time)	842
Bayswater - Bassendean	50-54		28
Bayswater - Bassendean	50-54	Employed (away from work)	70
Bayswater - Bassendean	50-54	Employed (full-time)	1624
Bayswater - Bassendean	50-54	Employed (part-time)	814
Bayswater - Bassendean	55-59		18
Bayswater - Bassendean	55-59	Employed (away from work)	63
Bayswater - Bassendean	55-59	Employed (full-time)	1428
Bayswater - Bassendean	55-59	Employed (part-time)	729
Bayswater - Bassendean	60-64		27
Bayswater - Bassendean	60-64	Employed (away from work)	76
Bayswater - Bassendean	60-64	Employed (full-time)	870
Bayswater - Bassendean	60-64	Employed (part-time)	684
Bayswater - Bassendean	65-69		22
Bayswater - Bassendean	65-69	Employed (away from work)	40
Bayswater - Bassendean	65-69	Employed (full-time)	345
Bayswater - Bassendean	65-69	Employed (part-time)	406
Bayswater - Bassendean	70-74		6
Bayswater - Bassendean	70-74	Employed (away from work)	8
Bayswater - Bassendean	70-74	Employed (full-time)	80
Bayswater - Bassendean	70-74	Employed (part-time)	157
Bayswater - Bassendean	75+		7
Bayswater - Bassendean	75+	Employed (away from work)	10
Bayswater - Bassendean	75+	Employed (full-time)	27
Bayswater - Bassendean	75+	Employed (part-time)	75
