SA3_NAME16	Age	EmploymentStatus	Sex	workers
Fremantle	20-24	Owner managers of incorporated enterprises	M	9
Fremantle	20-24	Owner managers of unincorporated enterprises	F	20
Fremantle	20-24	Owner managers of unincorporated enterprises	M	32
Fremantle	25-29		F	6
Fremantle	25-29		M	10
Fremantle	25-29	Contributing family workers	F	4
Fremantle	25-29	Contributing family workers	M	10
Fremantle	25-29	Employee	F	1383
Fremantle	25-29	Employee	M	1470
Fremantle	25-29	Owner managers of incorporated enterprises	F	23
Fremantle	25-29	Owner managers of incorporated enterprises	M	46
Fremantle	25-29	Owner managers of unincorporated enterprises	F	59
Fremantle	25-29	Owner managers of unincorporated enterprises	M	82
Fremantle	30-34		F	9
Fremantle	30-34		M	8
Fremantle	30-34	Contributing family workers	F	8
Fremantle	30-34	Contributing family workers	M	11
Fremantle	30-34	Employee	F	1215
Fremantle	30-34	Employee	M	1425
Fremantle	30-34	Owner managers of incorporated enterprises	F	39
Fremantle	30-34	Owner managers of incorporated enterprises	M	92
Fremantle	30-34	Owner managers of unincorporated enterprises	F	87
Fremantle	30-34	Owner managers of unincorporated enterprises	M	107
Fremantle	35-39		M	11
Fremantle	35-39	Contributing family workers	F	18
Fremantle	35-39	Contributing family workers	M	6
Fremantle	35-39	Employee	F	1058
Fremantle	35-39	Employee	M	1149
Fremantle	35-39	Owner managers of incorporated enterprises	F	67
Fremantle	35-39	Owner managers of incorporated enterprises	M	118
Fremantle	35-39	Owner managers of unincorporated enterprises	F	101
Fremantle	35-39	Owner managers of unincorporated enterprises	M	103
Fremantle	40-44		F	5
Fremantle	40-44		M	14
Fremantle	40-44	Contributing family workers	F	35
Fremantle	40-44	Contributing family workers	M	14
Fremantle	40-44	Employee	F	1116
Fremantle	40-44	Employee	M	1119
Fremantle	40-44	Owner managers of incorporated enterprises	F	86
Fremantle	40-44	Owner managers of incorporated enterprises	M	162
Fremantle	40-44	Owner managers of unincorporated enterprises	F	99
Fremantle	40-44	Owner managers of unincorporated enterprises	M	126
Fremantle	45-49		F	6
Fremantle	45-49		M	12
Fremantle	45-49	Contributing family workers	F	30
Fremantle	45-49	Contributing family workers	M	23
Fremantle	45-49	Employee	F	1225
Fremantle	45-49	Employee	M	1128
Fremantle	45-49	Owner managers of incorporated enterprises	F	96
Fremantle	45-49	Owner managers of incorporated enterprises	M	218
Fremantle	45-49	Owner managers of unincorporated enterprises	F	123
Fremantle	45-49	Owner managers of unincorporated enterprises	M	134
Fremantle	50-54		F	5
Fremantle	50-54		M	19
Fremantle	50-54	Contributing family workers	F	30
Fremantle	50-54	Contributing family workers	M	20
Fremantle	50-54	Employee	F	1138
Fremantle	50-54	Employee	M	1030
Fremantle	50-54	Owner managers of incorporated enterprises	F	91
Fremantle	50-54	Owner managers of incorporated enterprises	M	177
Fremantle	50-54	Owner managers of unincorporated enterprises	F	118
Fremantle	50-54	Owner managers of unincorporated enterprises	M	161
Fremantle	55-59		F	11
Fremantle	55-59		M	12
Fremantle	55-59	Contributing family workers	F	11
Fremantle	55-59	Contributing family workers	M	11
Fremantle	55-59	Employee	F	1054
Fremantle	55-59	Employee	M	914
Fremantle	55-59	Owner managers of incorporated enterprises	F	79
Fremantle	55-59	Owner managers of incorporated enterprises	M	175
Fremantle	55-59	Owner managers of unincorporated enterprises	F	103
Fremantle	55-59	Owner managers of unincorporated enterprises	M	161
Fremantle	60-64		F	6
Fremantle	60-64		M	12
Fremantle	60-64	Contributing family workers	F	20
Fremantle	60-64	Contributing family workers	M	18
Fremantle	60-64	Employee	F	656
Fremantle	60-64	Employee	M	596
Fremantle	60-64	Owner managers of incorporated enterprises	F	42
Fremantle	60-64	Owner managers of incorporated enterprises	M	132
Fremantle	60-64	Owner managers of unincorporated enterprises	F	78
Fremantle	60-64	Owner managers of unincorporated enterprises	M	134
Fremantle	65-69		F	3
Fremantle	65-69		M	5
Fremantle	65-69	Contributing family workers	F	14
Fremantle	65-69	Contributing family workers	M	21
Fremantle	65-69	Employee	F	306
Fremantle	65-69	Employee	M	328
Fremantle	65-69	Owner managers of incorporated enterprises	F	33
Fremantle	65-69	Owner managers of incorporated enterprises	M	68
Fremantle	65-69	Owner managers of unincorporated enterprises	F	57
Fremantle	65-69	Owner managers of unincorporated enterprises	M	84
Fremantle	70-74		F	7
Fremantle	70-74		M	4
Fremantle	70-74	Contributing family workers	F	8
Fremantle	70-74	Contributing family workers	M	21
Fremantle	70-74	Employee	F	65
Fremantle	70-74	Employee	M	84
Fremantle	70-74	Owner managers of incorporated enterprises	F	7
Fremantle	70-74	Owner managers of incorporated enterprises	M	40
Fremantle	70-74	Owner managers of unincorporated enterprises	F	18
Fremantle	70-74	Owner managers of unincorporated enterprises	M	43
Fremantle	75+		F	3
Fremantle	75+		M	6
Fremantle	75+	Contributing family workers	F	6
Fremantle	75+	Contributing family workers	M	9
Fremantle	75+	Employee	F	20
Fremantle	75+	Employee	M	47
Fremantle	75+	Owner managers of incorporated enterprises	F	3
Fremantle	75+	Owner managers of incorporated enterprises	M	17
Fremantle	75+	Owner managers of unincorporated enterprises	F	10
Fremantle	75+	Owner managers of unincorporated enterprises	M	20
Kwinana	15-19		M	3
Kwinana	15-19	Employee	F	260
Kwinana	15-19	Employee	M	233
Kwinana	15-19	Owner managers of unincorporated enterprises	M	3
Kwinana	20-24		M	3
Kwinana	20-24	Contributing family workers	F	3
Kwinana	20-24	Employee	F	336
Kwinana	20-24	Employee	M	503
Kwinana	20-24	Owner managers of incorporated enterprises	M	3
Kwinana	20-24	Owner managers of unincorporated enterprises	F	10
Kwinana	20-24	Owner managers of unincorporated enterprises	M	21
Kwinana	25-29		M	7
Kwinana	25-29	Contributing family workers	F	3
Kwinana	25-29	Contributing family workers	M	3
Kwinana	25-29	Employee	F	450
Kwinana	25-29	Employee	M	722
Kwinana	25-29	Owner managers of incorporated enterprises	F	10
Kwinana	25-29	Owner managers of incorporated enterprises	M	18
Kwinana	25-29	Owner managers of unincorporated enterprises	F	26
Kwinana	25-29	Owner managers of unincorporated enterprises	M	29
Kwinana	30-34		M	3
Kwinana	30-34	Contributing family workers	F	10
Kwinana	30-34	Contributing family workers	M	4
Kwinana	30-34	Employee	F	481
Kwinana	30-34	Employee	M	829
Kwinana	30-34	Owner managers of incorporated enterprises	F	16
Kwinana	30-34	Owner managers of incorporated enterprises	M	45
Kwinana	30-34	Owner managers of unincorporated enterprises	F	35
Kwinana	30-34	Owner managers of unincorporated enterprises	M	44
Kwinana	35-39		F	3
Kwinana	35-39		M	3
Kwinana	35-39	Contributing family workers	F	12
Kwinana	35-39	Contributing family workers	M	15
Kwinana	35-39	Employee	F	433
Kwinana	35-39	Employee	M	876
Kwinana	35-39	Owner managers of incorporated enterprises	F	10
Kwinana	35-39	Owner managers of incorporated enterprises	M	38
Kwinana	35-39	Owner managers of unincorporated enterprises	F	42
Kwinana	35-39	Owner managers of unincorporated enterprises	M	49
Kwinana	40-44		F	6
Kwinana	40-44		M	5
Kwinana	40-44	Contributing family workers	F	9
Kwinana	40-44	Contributing family workers	M	3
Kwinana	40-44	Employee	F	536
Kwinana	40-44	Employee	M	889
Kwinana	40-44	Owner managers of incorporated enterprises	F	25
Kwinana	40-44	Owner managers of incorporated enterprises	M	40
Kwinana	40-44	Owner managers of unincorporated enterprises	F	35
Kwinana	40-44	Owner managers of unincorporated enterprises	M	47
Kwinana	45-49		M	12
Kwinana	45-49	Contributing family workers	F	14
Kwinana	45-49	Contributing family workers	M	3
Kwinana	45-49	Employee	F	497
Kwinana	45-49	Employee	M	915
Kwinana	45-49	Owner managers of incorporated enterprises	F	22
Kwinana	45-49	Owner managers of incorporated enterprises	M	64
Kwinana	45-49	Owner managers of unincorporated enterprises	F	36
Kwinana	45-49	Owner managers of unincorporated enterprises	M	46
Kwinana	50-54		M	8
Kwinana	50-54	Contributing family workers	F	3
Kwinana	50-54	Contributing family workers	M	6
Kwinana	50-54	Employee	F	389
Kwinana	50-54	Employee	M	934
Kwinana	50-54	Owner managers of incorporated enterprises	F	23
Kwinana	50-54	Owner managers of incorporated enterprises	M	65
Kwinana	50-54	Owner managers of unincorporated enterprises	F	21
Kwinana	50-54	Owner managers of unincorporated enterprises	M	49
Kwinana	55-59		M	3
Kwinana	55-59	Contributing family workers	F	5
Kwinana	55-59	Contributing family workers	M	6
Kwinana	55-59	Employee	F	286
Kwinana	55-59	Employee	M	784
Kwinana	55-59	Owner managers of incorporated enterprises	F	12
Kwinana	55-59	Owner managers of incorporated enterprises	M	54
Kwinana	55-59	Owner managers of unincorporated enterprises	F	28
Kwinana	55-59	Owner managers of unincorporated enterprises	M	39
Kwinana	60-64		F	3
Kwinana	60-64		M	12
Kwinana	60-64	Contributing family workers	F	3
Kwinana	60-64	Contributing family workers	M	4
Kwinana	60-64	Employee	F	192
Kwinana	60-64	Employee	M	477
Kwinana	60-64	Owner managers of incorporated enterprises	F	12
Kwinana	60-64	Owner managers of incorporated enterprises	M	29
Kwinana	60-64	Owner managers of unincorporated enterprises	F	16
Kwinana	60-64	Owner managers of unincorporated enterprises	M	39
Kwinana	65-69		M	4
Kwinana	65-69	Contributing family workers	F	3
Kwinana	65-69	Contributing family workers	M	9
Kwinana	65-69	Employee	F	45
Kwinana	65-69	Employee	M	150
Kwinana	65-69	Owner managers of incorporated enterprises	F	5
Kwinana	65-69	Owner managers of incorporated enterprises	M	19
Kwinana	65-69	Owner managers of unincorporated enterprises	F	7
Kwinana	65-69	Owner managers of unincorporated enterprises	M	18
Kwinana	70-74		M	3
Kwinana	70-74	Employee	F	14
Kwinana	70-74	Employee	M	44
Kwinana	70-74	Owner managers of incorporated enterprises	F	3
Kwinana	70-74	Owner managers of incorporated enterprises	M	8
Kwinana	70-74	Owner managers of unincorporated enterprises	M	8
Kwinana	75+	Employee	F	5
Kwinana	75+	Employee	M	9
Kwinana	75+	Owner managers of incorporated enterprises	M	6
Kwinana	75+	Owner managers of unincorporated enterprises	M	5
Melville	15-19		F	12
Melville	15-19		M	4
Melville	15-19	Contributing family workers	F	7
Melville	15-19	Contributing family workers	M	6
Melville	15-19	Employee	F	1395
Melville	15-19	Employee	M	1040
Melville	15-19	Owner managers of unincorporated enterprises	F	14
Melville	15-19	Owner managers of unincorporated enterprises	M	11
Melville	20-24		F	12
Melville	20-24		M	15
Melville	20-24	Contributing family workers	F	3
Melville	20-24	Contributing family workers	M	7
Melville	20-24	Employee	F	2567
Melville	20-24	Employee	M	1606
Melville	20-24	Owner managers of incorporated enterprises	F	10
Melville	20-24	Owner managers of incorporated enterprises	M	19
Melville	20-24	Owner managers of unincorporated enterprises	F	38
Melville	20-24	Owner managers of unincorporated enterprises	M	46
Melville	25-29		F	18
Melville	25-29		M	18
Melville	25-29	Contributing family workers	F	6
Melville	25-29	Contributing family workers	M	14
Melville	25-29	Employee	F	2614
Melville	25-29	Employee	M	1563
Melville	25-29	Owner managers of incorporated enterprises	F	32
Melville	25-29	Owner managers of incorporated enterprises	M	67
Melville	25-29	Owner managers of unincorporated enterprises	F	82
Melville	25-29	Owner managers of unincorporated enterprises	M	84
Melville	30-34		F	16
Melville	30-34		M	6
Melville	30-34	Contributing family workers	F	25
Melville	30-34	Contributing family workers	M	8
Melville	30-34	Employee	F	2418
Melville	30-34	Employee	M	1470
Melville	30-34	Owner managers of incorporated enterprises	F	58
Melville	30-34	Owner managers of incorporated enterprises	M	118
Melville	30-34	Owner managers of unincorporated enterprises	F	109
Melville	30-34	Owner managers of unincorporated enterprises	M	113
Melville	35-39		F	11
Melville	35-39		M	13
Melville	35-39	Contributing family workers	F	33
Melville	35-39	Contributing family workers	M	16
Melville	35-39	Employee	F	2145
Melville	35-39	Employee	M	1345
Melville	35-39	Owner managers of incorporated enterprises	F	106
Melville	35-39	Owner managers of incorporated enterprises	M	159
Melville	35-39	Owner managers of unincorporated enterprises	F	132
Melville	35-39	Owner managers of unincorporated enterprises	M	103
Melville	40-44		F	19
Melville	40-44		M	5
Melville	40-44	Contributing family workers	F	26
Melville	40-44	Contributing family workers	M	12
Melville	40-44	Employee	F	2155
Melville	40-44	Employee	M	1173
Melville	40-44	Owner managers of incorporated enterprises	F	132
Melville	40-44	Owner managers of incorporated enterprises	M	223
Melville	40-44	Owner managers of unincorporated enterprises	F	183
Melville	40-44	Owner managers of unincorporated enterprises	M	165
Melville	45-49		F	15
Melville	45-49		M	14
Melville	45-49	Contributing family workers	F	53
Melville	45-49	Contributing family workers	M	26
Melville	45-49	Employee	F	2361
Melville	45-49	Employee	M	1104
Melville	45-49	Owner managers of incorporated enterprises	F	139
Melville	45-49	Owner managers of incorporated enterprises	M	247
Melville	45-49	Owner managers of unincorporated enterprises	F	177
Melville	45-49	Owner managers of unincorporated enterprises	M	174
Melville	50-54		F	14
Melville	50-54		M	16
Melville	50-54	Contributing family workers	F	32
Melville	50-54	Contributing family workers	M	21
Melville	50-54	Employee	F	2390
Melville	50-54	Employee	M	923
Melville	50-54	Owner managers of incorporated enterprises	F	163
Melville	50-54	Owner managers of incorporated enterprises	M	235
Melville	50-54	Owner managers of unincorporated enterprises	F	169
Melville	50-54	Owner managers of unincorporated enterprises	M	186
Melville	55-59		F	15
Melville	55-59		M	10
Melville	55-59	Contributing family workers	F	24
Melville	55-59	Contributing family workers	M	36
Melville	55-59	Employee	F	2010
Melville	55-59	Employee	M	857
Melville	55-59	Owner managers of incorporated enterprises	F	134
Melville	55-59	Owner managers of incorporated enterprises	M	241
Melville	55-59	Owner managers of unincorporated enterprises	F	157
Melville	55-59	Owner managers of unincorporated enterprises	M	207
Melville	60-64		F	10
Melville	60-64		M	8
Melville	60-64	Contributing family workers	F	37
Melville	60-64	Contributing family workers	M	26
Melville	60-64	Employee	F	1217
Melville	60-64	Employee	M	626
Melville	60-64	Owner managers of incorporated enterprises	F	99
Melville	60-64	Owner managers of incorporated enterprises	M	197
Melville	60-64	Owner managers of unincorporated enterprises	F	107
Melville	60-64	Owner managers of unincorporated enterprises	M	187
Melville	65-69		F	7
Melville	65-69		M	10
Melville	65-69	Contributing family workers	F	19
Melville	65-69	Contributing family workers	M	30
Melville	65-69	Employee	F	422
Melville	65-69	Employee	M	308
Melville	65-69	Owner managers of incorporated enterprises	F	57
Melville	65-69	Owner managers of incorporated enterprises	M	129
Melville	65-69	Owner managers of unincorporated enterprises	F	70
Melville	65-69	Owner managers of unincorporated enterprises	M	117
Melville	70-74		F	4
Melville	70-74		M	6
Melville	70-74	Contributing family workers	F	11
Melville	70-74	Contributing family workers	M	27
Melville	70-74	Employee	F	104
Melville	70-74	Employee	M	95
Melville	70-74	Owner managers of incorporated enterprises	F	24
Melville	70-74	Owner managers of incorporated enterprises	M	57
Melville	70-74	Owner managers of unincorporated enterprises	F	27
Melville	70-74	Owner managers of unincorporated enterprises	M	42
Melville	75+		F	5
Melville	75+		M	5
Melville	75+	Contributing family workers	F	3
Melville	75+	Contributing family workers	M	18
Melville	75+	Employee	F	31
Melville	75+	Employee	M	50
Melville	75+	Owner managers of incorporated enterprises	F	8
Melville	75+	Owner managers of incorporated enterprises	M	27
Melville	75+	Owner managers of unincorporated enterprises	F	12
Melville	75+	Owner managers of unincorporated enterprises	M	35
Rockingham	15-19		F	15
Rockingham	15-19		M	7
Rockingham	15-19	Contributing family workers	F	4
Rockingham	15-19	Contributing family workers	M	14
Rockingham	15-19	Employee	F	1585
Rockingham	15-19	Employee	M	1156
Rockingham	15-19	Owner managers of incorporated enterprises	F	3
Rockingham	15-19	Owner managers of incorporated enterprises	M	4
Rockingham	15-19	Owner managers of unincorporated enterprises	F	3
Rockingham	15-19	Owner managers of unincorporated enterprises	M	8
Rockingham	20-24		F	14
Rockingham	20-24		M	12
Rockingham	20-24	Contributing family workers	F	3
Rockingham	20-24	Contributing family workers	M	6
Rockingham	20-24	Employee	F	1839
Rockingham	20-24	Employee	M	1607
Rockingham	20-24	Owner managers of incorporated enterprises	M	16
Rockingham	20-24	Owner managers of unincorporated enterprises	F	37
Rockingham	20-24	Owner managers of unincorporated enterprises	M	31
