SA4_NAME16	Age	LabourForceStatus	Sex	workers
Western Australia - Wheat Belt	25-29	Employed (part-time)	F	740
Western Australia - Wheat Belt	25-29	Employed (part-time)	M	298
Western Australia - Wheat Belt	30-34		F	44
Western Australia - Wheat Belt	30-34		M	46
Western Australia - Wheat Belt	30-34	Employed (away from work)	F	153
Western Australia - Wheat Belt	30-34	Employed (away from work)	M	115
Western Australia - Wheat Belt	30-34	Employed (full-time)	F	942
Western Australia - Wheat Belt	30-34	Employed (full-time)	M	2263
Western Australia - Wheat Belt	30-34	Employed (part-time)	F	1106
Western Australia - Wheat Belt	30-34	Employed (part-time)	M	280
Western Australia - Wheat Belt	35-39		F	42
Western Australia - Wheat Belt	35-39		M	49
Western Australia - Wheat Belt	35-39	Employed (away from work)	F	91
Western Australia - Wheat Belt	35-39	Employed (away from work)	M	96
Western Australia - Wheat Belt	35-39	Employed (full-time)	F	894
Western Australia - Wheat Belt	35-39	Employed (full-time)	M	2274
Western Australia - Wheat Belt	35-39	Employed (part-time)	F	1250
Western Australia - Wheat Belt	35-39	Employed (part-time)	M	300
Western Australia - Wheat Belt	40-44		F	38
Western Australia - Wheat Belt	40-44		M	48
Western Australia - Wheat Belt	40-44	Employed (away from work)	F	78
Western Australia - Wheat Belt	40-44	Employed (away from work)	M	100
Western Australia - Wheat Belt	40-44	Employed (full-time)	F	1189
Western Australia - Wheat Belt	40-44	Employed (full-time)	M	2454
Western Australia - Wheat Belt	40-44	Employed (part-time)	F	1435
Western Australia - Wheat Belt	40-44	Employed (part-time)	M	337
Western Australia - Wheat Belt	45-49		F	54
Western Australia - Wheat Belt	45-49		M	62
Western Australia - Wheat Belt	45-49	Employed (away from work)	F	103
Western Australia - Wheat Belt	45-49	Employed (away from work)	M	119
Western Australia - Wheat Belt	45-49	Employed (full-time)	F	1520
Western Australia - Wheat Belt	45-49	Employed (full-time)	M	2773
Western Australia - Wheat Belt	45-49	Employed (part-time)	F	1490
Western Australia - Wheat Belt	45-49	Employed (part-time)	M	399
Western Australia - Wheat Belt	50-54		F	55
Western Australia - Wheat Belt	50-54		M	54
Western Australia - Wheat Belt	50-54	Employed (away from work)	F	151
Western Australia - Wheat Belt	50-54	Employed (away from work)	M	150
Western Australia - Wheat Belt	50-54	Employed (full-time)	F	1592
Western Australia - Wheat Belt	50-54	Employed (full-time)	M	2883
Western Australia - Wheat Belt	50-54	Employed (part-time)	F	1402
Western Australia - Wheat Belt	50-54	Employed (part-time)	M	452
Western Australia - Wheat Belt	55-59		F	50
Western Australia - Wheat Belt	55-59		M	60
Western Australia - Wheat Belt	55-59	Employed (away from work)	F	206
Western Australia - Wheat Belt	55-59	Employed (away from work)	M	183
Western Australia - Wheat Belt	55-59	Employed (full-time)	F	1423
Western Australia - Wheat Belt	55-59	Employed (full-time)	M	2635
Western Australia - Wheat Belt	55-59	Employed (part-time)	F	1428
Western Australia - Wheat Belt	55-59	Employed (part-time)	M	535
Western Australia - Wheat Belt	60-64		F	34
Western Australia - Wheat Belt	60-64		M	44
Western Australia - Wheat Belt	60-64	Employed (away from work)	F	164
Western Australia - Wheat Belt	60-64	Employed (away from work)	M	179
Western Australia - Wheat Belt	60-64	Employed (full-time)	F	874
Western Australia - Wheat Belt	60-64	Employed (full-time)	M	1858
Western Australia - Wheat Belt	60-64	Employed (part-time)	F	1178
Western Australia - Wheat Belt	60-64	Employed (part-time)	M	660
Western Australia - Wheat Belt	65-69		F	19
Western Australia - Wheat Belt	65-69		M	24
Western Australia - Wheat Belt	65-69	Employed (away from work)	F	67
Western Australia - Wheat Belt	65-69	Employed (away from work)	M	93
Western Australia - Wheat Belt	65-69	Employed (full-time)	F	337
Western Australia - Wheat Belt	65-69	Employed (full-time)	M	982
Western Australia - Wheat Belt	65-69	Employed (part-time)	F	625
Western Australia - Wheat Belt	65-69	Employed (part-time)	M	557
Western Australia - Wheat Belt	70-74		F	17
Western Australia - Wheat Belt	70-74		M	25
Western Australia - Wheat Belt	70-74	Employed (away from work)	F	30
Western Australia - Wheat Belt	70-74	Employed (away from work)	M	46
Western Australia - Wheat Belt	70-74	Employed (full-time)	F	141
Western Australia - Wheat Belt	70-74	Employed (full-time)	M	356
Western Australia - Wheat Belt	70-74	Employed (part-time)	F	295
Western Australia - Wheat Belt	70-74	Employed (part-time)	M	357
Western Australia - Wheat Belt	75+		F	36
Western Australia - Wheat Belt	75+		M	47
Western Australia - Wheat Belt	75+	Employed (away from work)	F	20
Western Australia - Wheat Belt	75+	Employed (away from work)	M	34
Western Australia - Wheat Belt	75+	Employed (full-time)	F	62
Western Australia - Wheat Belt	75+	Employed (full-time)	M	265
Western Australia - Wheat Belt	75+	Employed (part-time)	F	151
Western Australia - Wheat Belt	75+	Employed (part-time)	M	289
Western Australia - Outback (North)	15-19		F	41
Western Australia - Outback (North)	15-19		M	42
Western Australia - Outback (North)	15-19	Employed (away from work)	F	29
Western Australia - Outback (North)	15-19	Employed (away from work)	M	35
Western Australia - Outback (North)	15-19	Employed (full-time)	F	227
Western Australia - Outback (North)	15-19	Employed (full-time)	M	367
Western Australia - Outback (North)	15-19	Employed (part-time)	F	422
Western Australia - Outback (North)	15-19	Employed (part-time)	M	374
Western Australia - Outback (North)	20-24		F	70
Western Australia - Outback (North)	20-24		M	113
Western Australia - Outback (North)	20-24	Employed (away from work)	F	96
Western Australia - Outback (North)	20-24	Employed (away from work)	M	146
Western Australia - Outback (North)	20-24	Employed (full-time)	F	1260
Western Australia - Outback (North)	20-24	Employed (full-time)	M	2032
Western Australia - Outback (North)	20-24	Employed (part-time)	F	383
Western Australia - Outback (North)	20-24	Employed (part-time)	M	325
Western Australia - Outback (North)	25-29		F	66
Western Australia - Outback (North)	25-29		M	118
Western Australia - Outback (North)	25-29	Employed (away from work)	F	234
Western Australia - Outback (North)	25-29	Employed (away from work)	M	496
Western Australia - Outback (North)	25-29	Employed (full-time)	F	2275
Western Australia - Outback (North)	25-29	Employed (full-time)	M	5660
Western Australia - Outback (North)	25-29	Employed (part-time)	F	566
Western Australia - Outback (North)	25-29	Employed (part-time)	M	431
Western Australia - Outback (North)	30-34		F	53
Western Australia - Outback (North)	30-34		M	165
Western Australia - Outback (North)	30-34	Employed (away from work)	F	318
Western Australia - Outback (North)	30-34	Employed (away from work)	M	670
Western Australia - Outback (North)	30-34	Employed (full-time)	F	2027
Western Australia - Outback (North)	30-34	Employed (full-time)	M	7154
Western Australia - Outback (North)	30-34	Employed (part-time)	F	845
Western Australia - Outback (North)	30-34	Employed (part-time)	M	467
Western Australia - Outback (North)	35-39		F	54
Western Australia - Outback (North)	35-39		M	131
Western Australia - Outback (North)	35-39	Employed (away from work)	F	162
Western Australia - Outback (North)	35-39	Employed (away from work)	M	585
Western Australia - Outback (North)	35-39	Employed (full-time)	F	1500
Western Australia - Outback (North)	35-39	Employed (full-time)	M	6106
Western Australia - Outback (North)	35-39	Employed (part-time)	F	770
Western Australia - Outback (North)	35-39	Employed (part-time)	M	404
Western Australia - Outback (North)	40-44		F	42
Western Australia - Outback (North)	40-44		M	139
Western Australia - Outback (North)	40-44	Employed (away from work)	F	137
Western Australia - Outback (North)	40-44	Employed (away from work)	M	557
Western Australia - Outback (North)	40-44	Employed (full-time)	F	1434
Western Australia - Outback (North)	40-44	Employed (full-time)	M	6021
Western Australia - Outback (North)	40-44	Employed (part-time)	F	695
Western Australia - Outback (North)	40-44	Employed (part-time)	M	431
Western Australia - Outback (North)	45-49		F	56
Western Australia - Outback (North)	45-49		M	138
Western Australia - Outback (North)	45-49	Employed (away from work)	F	115
Western Australia - Outback (North)	45-49	Employed (away from work)	M	573
Western Australia - Outback (North)	45-49	Employed (full-time)	F	1515
Western Australia - Outback (North)	45-49	Employed (full-time)	M	5672
Western Australia - Outback (North)	45-49	Employed (part-time)	F	532
Western Australia - Outback (North)	45-49	Employed (part-time)	M	444
Western Australia - Outback (North)	50-54		F	56
Western Australia - Outback (North)	50-54		M	119
Western Australia - Outback (North)	50-54	Employed (away from work)	F	146
Western Australia - Outback (North)	50-54	Employed (away from work)	M	498
Western Australia - Outback (North)	50-54	Employed (full-time)	F	1464
Western Australia - Outback (North)	50-54	Employed (full-time)	M	4841
Western Australia - Outback (North)	50-54	Employed (part-time)	F	428
Western Australia - Outback (North)	50-54	Employed (part-time)	M	335
Western Australia - Outback (North)	55-59		F	38
Western Australia - Outback (North)	55-59		M	93
Western Australia - Outback (North)	55-59	Employed (away from work)	F	128
Western Australia - Outback (North)	55-59	Employed (away from work)	M	414
Western Australia - Outback (North)	55-59	Employed (full-time)	F	1179
Western Australia - Outback (North)	55-59	Employed (full-time)	M	3712
Western Australia - Outback (North)	55-59	Employed (part-time)	F	345
Western Australia - Outback (North)	55-59	Employed (part-time)	M	282
Western Australia - Outback (North)	60-64		F	24
Western Australia - Outback (North)	60-64		M	65
Western Australia - Outback (North)	60-64	Employed (away from work)	F	57
Western Australia - Outback (North)	60-64	Employed (away from work)	M	234
Western Australia - Outback (North)	60-64	Employed (full-time)	F	613
Western Australia - Outback (North)	60-64	Employed (full-time)	M	1942
Western Australia - Outback (North)	60-64	Employed (part-time)	F	242
Western Australia - Outback (North)	60-64	Employed (part-time)	M	240
Western Australia - Outback (North)	65-69		F	6
Western Australia - Outback (North)	65-69		M	24
Western Australia - Outback (North)	65-69	Employed (away from work)	F	20
Western Australia - Outback (North)	65-69	Employed (away from work)	M	66
Western Australia - Outback (North)	65-69	Employed (full-time)	F	158
Western Australia - Outback (North)	65-69	Employed (full-time)	M	591
Western Australia - Outback (North)	65-69	Employed (part-time)	F	90
Western Australia - Outback (North)	65-69	Employed (part-time)	M	121
Western Australia - Outback (North)	70-74		F	3
Western Australia - Outback (North)	70-74		M	10
Western Australia - Outback (North)	70-74	Employed (away from work)	F	3
Western Australia - Outback (North)	70-74	Employed (away from work)	M	15
Western Australia - Outback (North)	70-74	Employed (full-time)	F	29
Western Australia - Outback (North)	70-74	Employed (full-time)	M	117
Western Australia - Outback (North)	70-74	Employed (part-time)	F	34
Western Australia - Outback (North)	70-74	Employed (part-time)	M	37
Western Australia - Outback (North)	75+		M	4
Western Australia - Outback (North)	75+	Employed (away from work)	F	3
Western Australia - Outback (North)	75+	Employed (away from work)	M	4
Western Australia - Outback (North)	75+	Employed (full-time)	F	19
Western Australia - Outback (North)	75+	Employed (full-time)	M	40
Western Australia - Outback (North)	75+	Employed (part-time)	F	11
Western Australia - Outback (North)	75+	Employed (part-time)	M	23
Western Australia - Outback (South)	15-19		F	37
Western Australia - Outback (South)	15-19		M	52
Western Australia - Outback (South)	15-19	Employed (away from work)	F	41
Western Australia - Outback (South)	15-19	Employed (away from work)	M	41
Western Australia - Outback (South)	15-19	Employed (full-time)	F	373
Western Australia - Outback (South)	15-19	Employed (full-time)	M	575
Western Australia - Outback (South)	15-19	Employed (part-time)	F	1037
Western Australia - Outback (South)	15-19	Employed (part-time)	M	692
Western Australia - Outback (South)	20-24		F	47
Western Australia - Outback (South)	20-24		M	65
Western Australia - Outback (South)	20-24	Employed (away from work)	F	92
Western Australia - Outback (South)	20-24	Employed (away from work)	M	110
Western Australia - Outback (South)	20-24	Employed (full-time)	F	1211
Western Australia - Outback (South)	20-24	Employed (full-time)	M	1988
Western Australia - Outback (South)	20-24	Employed (part-time)	F	609
Western Australia - Outback (South)	20-24	Employed (part-time)	M	358
Western Australia - Outback (South)	25-29		F	39
Western Australia - Outback (South)	25-29		M	79
Western Australia - Outback (South)	25-29	Employed (away from work)	F	182
Western Australia - Outback (South)	25-29	Employed (away from work)	M	189
Western Australia - Outback (South)	25-29	Employed (full-time)	F	1567
Western Australia - Outback (South)	25-29	Employed (full-time)	M	3119
Western Australia - Outback (South)	25-29	Employed (part-time)	F	774
Western Australia - Outback (South)	25-29	Employed (part-time)	M	337
Western Australia - Outback (South)	30-34		F	41
Western Australia - Outback (South)	30-34		M	83
Western Australia - Outback (South)	30-34	Employed (away from work)	F	211
Western Australia - Outback (South)	30-34	Employed (away from work)	M	214
Western Australia - Outback (South)	30-34	Employed (full-time)	F	1249
Western Australia - Outback (South)	30-34	Employed (full-time)	M	3546
Western Australia - Outback (South)	30-34	Employed (part-time)	F	1053
Western Australia - Outback (South)	30-34	Employed (part-time)	M	332
Western Australia - Outback (South)	35-39		F	36
Western Australia - Outback (South)	35-39		M	72
Western Australia - Outback (South)	35-39	Employed (away from work)	F	132
Western Australia - Outback (South)	35-39	Employed (away from work)	M	178
Western Australia - Outback (South)	35-39	Employed (full-time)	F	1139
Western Australia - Outback (South)	35-39	Employed (full-time)	M	3100
Western Australia - Outback (South)	35-39	Employed (part-time)	F	1141
Western Australia - Outback (South)	35-39	Employed (part-time)	M	271
Western Australia - Outback (South)	40-44		F	56
Western Australia - Outback (South)	40-44		M	101
Western Australia - Outback (South)	40-44	Employed (away from work)	F	82
Western Australia - Outback (South)	40-44	Employed (away from work)	M	185
Western Australia - Outback (South)	40-44	Employed (full-time)	F	1477
Western Australia - Outback (South)	40-44	Employed (full-time)	M	3282
Western Australia - Outback (South)	40-44	Employed (part-time)	F	1174
Western Australia - Outback (South)	40-44	Employed (part-time)	M	301
Western Australia - Outback (South)	45-49		F	48
Western Australia - Outback (South)	45-49		M	98
Western Australia - Outback (South)	45-49	Employed (away from work)	F	99
Western Australia - Outback (South)	45-49	Employed (away from work)	M	196
Western Australia - Outback (South)	45-49	Employed (full-time)	F	1603
Western Australia - Outback (South)	45-49	Employed (full-time)	M	3426
Western Australia - Outback (South)	45-49	Employed (part-time)	F	1172
Western Australia - Outback (South)	45-49	Employed (part-time)	M	357
Western Australia - Outback (South)	50-54		F	53
Western Australia - Outback (South)	50-54		M	88
Western Australia - Outback (South)	50-54	Employed (away from work)	F	144
Western Australia - Outback (South)	50-54	Employed (away from work)	M	203
Western Australia - Outback (South)	50-54	Employed (full-time)	F	1607
Western Australia - Outback (South)	50-54	Employed (full-time)	M	3162
Western Australia - Outback (South)	50-54	Employed (part-time)	F	1071
Western Australia - Outback (South)	50-54	Employed (part-time)	M	365
Western Australia - Outback (South)	55-59		F	45
Western Australia - Outback (South)	55-59		M	57
Western Australia - Outback (South)	55-59	Employed (away from work)	F	123
