SA4_NAME16	Age	LabourForceStatus	workers
Hobart	35-39	Employed (part-time)	3443
Hobart	40-44		122
Hobart	40-44	Employed (away from work)	338
Hobart	40-44	Employed (full-time)	6925
Hobart	40-44	Employed (part-time)	3757
Hobart	45-49		126
Hobart	45-49	Employed (away from work)	310
Hobart	45-49	Employed (full-time)	7492
Hobart	45-49	Employed (part-time)	3539
Hobart	50-54		149
Hobart	50-54	Employed (away from work)	397
Hobart	50-54	Employed (full-time)	7383
Hobart	50-54	Employed (part-time)	3398
Hobart	55-59		112
Hobart	55-59	Employed (away from work)	442
Hobart	55-59	Employed (full-time)	6419
Hobart	55-59	Employed (part-time)	3461
Hobart	60-64		78
Hobart	60-64	Employed (away from work)	328
Hobart	60-64	Employed (full-time)	3432
Hobart	60-64	Employed (part-time)	2755
Hobart	65-69		55
Hobart	65-69	Employed (away from work)	122
Hobart	65-69	Employed (full-time)	1068
Hobart	65-69	Employed (part-time)	1514
Hobart	70-74		20
Hobart	70-74	Employed (away from work)	62
Hobart	70-74	Employed (full-time)	231
Hobart	70-74	Employed (part-time)	559
Hobart	75+		51
Hobart	75+	Employed (away from work)	24
Hobart	75+	Employed (full-time)	87
Hobart	75+	Employed (part-time)	289
Launceston and North East	15-19		93
Launceston and North East	15-19	Employed (away from work)	121
Launceston and North East	15-19	Employed (full-time)	666
Launceston and North East	15-19	Employed (part-time)	2282
Launceston and North East	20-24		102
Launceston and North East	20-24	Employed (away from work)	182
Launceston and North East	20-24	Employed (full-time)	2569
Launceston and North East	20-24	Employed (part-time)	2162
Launceston and North East	25-29		77
Launceston and North East	25-29	Employed (away from work)	210
Launceston and North East	25-29	Employed (full-time)	3043
Launceston and North East	25-29	Employed (part-time)	1433
Launceston and North East	30-34		83
Launceston and North East	30-34	Employed (away from work)	264
Launceston and North East	30-34	Employed (full-time)	2996
Launceston and North East	30-34	Employed (part-time)	1653
Launceston and North East	35-39		81
Launceston and North East	35-39	Employed (away from work)	184
Launceston and North East	35-39	Employed (full-time)	2925
Launceston and North East	35-39	Employed (part-time)	1794
Launceston and North East	40-44		86
Launceston and North East	40-44	Employed (away from work)	173
Launceston and North East	40-44	Employed (full-time)	3509
Launceston and North East	40-44	Employed (part-time)	2066
Launceston and North East	45-49		105
Launceston and North East	45-49	Employed (away from work)	189
Launceston and North East	45-49	Employed (full-time)	4162
Launceston and North East	45-49	Employed (part-time)	2130
Launceston and North East	50-54		88
Launceston and North East	50-54	Employed (away from work)	229
Launceston and North East	50-54	Employed (full-time)	4079
Launceston and North East	50-54	Employed (part-time)	2111
Launceston and North East	55-59		111
Launceston and North East	55-59	Employed (away from work)	297
Launceston and North East	55-59	Employed (full-time)	3654
Launceston and North East	55-59	Employed (part-time)	2133
Launceston and North East	60-64		64
Launceston and North East	60-64	Employed (away from work)	253
Launceston and North East	60-64	Employed (full-time)	2194
Launceston and North East	60-64	Employed (part-time)	1758
Launceston and North East	65-69		52
Launceston and North East	65-69	Employed (away from work)	112
Launceston and North East	65-69	Employed (full-time)	669
Launceston and North East	65-69	Employed (part-time)	944
Launceston and North East	70-74		19
Launceston and North East	70-74	Employed (away from work)	28
Launceston and North East	70-74	Employed (full-time)	212
Launceston and North East	70-74	Employed (part-time)	391
Launceston and North East	75+		24
Launceston and North East	75+	Employed (away from work)	25
Launceston and North East	75+	Employed (full-time)	112
Launceston and North East	75+	Employed (part-time)	224
South East	15-19		17
South East	15-19	Employed (away from work)	22
South East	15-19	Employed (full-time)	95
South East	15-19	Employed (part-time)	291
South East	20-24		25
South East	20-24	Employed (away from work)	19
South East	20-24	Employed (full-time)	312
South East	20-24	Employed (part-time)	211
South East	25-29		19
South East	25-29	Employed (away from work)	31
South East	25-29	Employed (full-time)	389
South East	25-29	Employed (part-time)	204
South East	30-34		7
South East	30-34	Employed (away from work)	35
South East	30-34	Employed (full-time)	442
South East	30-34	Employed (part-time)	278
South East	35-39		23
South East	35-39	Employed (away from work)	35
South East	35-39	Employed (full-time)	467
South East	35-39	Employed (part-time)	318
South East	40-44		23
South East	40-44	Employed (away from work)	23
South East	40-44	Employed (full-time)	549
South East	40-44	Employed (part-time)	348
South East	45-49		25
South East	45-49	Employed (away from work)	25
South East	45-49	Employed (full-time)	617
South East	45-49	Employed (part-time)	416
South East	50-54		18
South East	50-54	Employed (away from work)	42
South East	50-54	Employed (full-time)	632
South East	50-54	Employed (part-time)	413
South East	55-59		13
South East	55-59	Employed (away from work)	59
South East	55-59	Employed (full-time)	619
South East	55-59	Employed (part-time)	477
South East	60-64		10
South East	60-64	Employed (away from work)	57
South East	60-64	Employed (full-time)	415
South East	60-64	Employed (part-time)	413
South East	65-69		14
South East	65-69	Employed (away from work)	34
South East	65-69	Employed (full-time)	176
South East	65-69	Employed (part-time)	245
South East	70-74		8
South East	70-74	Employed (away from work)	4
South East	70-74	Employed (full-time)	79
South East	70-74	Employed (part-time)	111
South East	75+		7
South East	75+	Employed (away from work)	13
South East	75+	Employed (full-time)	48
South East	75+	Employed (part-time)	67
West and North West	15-19		81
West and North West	15-19	Employed (away from work)	116
West and North West	15-19	Employed (full-time)	685
West and North West	15-19	Employed (part-time)	1886
West and North West	20-24		63
West and North West	20-24	Employed (away from work)	148
West and North West	20-24	Employed (full-time)	2107
West and North West	20-24	Employed (part-time)	1282
West and North West	25-29		58
West and North West	25-29	Employed (away from work)	166
West and North West	25-29	Employed (full-time)	2279
West and North West	25-29	Employed (part-time)	1064
West and North West	30-34		79
West and North West	30-34	Employed (away from work)	223
West and North West	30-34	Employed (full-time)	2306
West and North West	30-34	Employed (part-time)	1219
West and North West	35-39		60
West and North West	35-39	Employed (away from work)	161
West and North West	35-39	Employed (full-time)	2240
West and North West	35-39	Employed (part-time)	1349
West and North West	40-44		73
West and North West	40-44	Employed (away from work)	139
West and North West	40-44	Employed (full-time)	2704
West and North West	40-44	Employed (part-time)	1534
West and North West	45-49		95
West and North West	45-49	Employed (away from work)	198
West and North West	45-49	Employed (full-time)	3194
West and North West	45-49	Employed (part-time)	1673
West and North West	50-54		66
West and North West	50-54	Employed (away from work)	234
West and North West	50-54	Employed (full-time)	3296
West and North West	50-54	Employed (part-time)	1687
West and North West	55-59		84
West and North West	55-59	Employed (away from work)	264
West and North West	55-59	Employed (full-time)	2785
West and North West	55-59	Employed (part-time)	1633
West and North West	60-64		62
West and North West	60-64	Employed (away from work)	204
West and North West	60-64	Employed (full-time)	1586
West and North West	60-64	Employed (part-time)	1323
West and North West	65-69		21
West and North West	65-69	Employed (away from work)	84
West and North West	65-69	Employed (full-time)	523
West and North West	65-69	Employed (part-time)	618
West and North West	70-74		38
West and North West	70-74	Employed (away from work)	28
West and North West	70-74	Employed (full-time)	137
West and North West	70-74	Employed (part-time)	268
West and North West	75+		37
West and North West	75+	Employed (away from work)	13
West and North West	75+	Employed (full-time)	92
West and North West	75+	Employed (part-time)	165
Migratory - Offshore - Shipping (Tas.)	25-29	Employed (full-time)	5
Migratory - Offshore - Shipping (Tas.)	30-34	Employed (full-time)	6
Migratory - Offshore - Shipping (Tas.)	35-39	Employed (full-time)	4
Migratory - Offshore - Shipping (Tas.)	40-44	Employed (full-time)	3
Migratory - Offshore - Shipping (Tas.)	45-49	Employed (full-time)	5
Migratory - Offshore - Shipping (Tas.)	50-54	Employed (full-time)	4
Migratory - Offshore - Shipping (Tas.)	55-59	Employed (full-time)	9
Migratory - Offshore - Shipping (Tas.)	60-64	Employed (full-time)	4
No usual address (Tas.)	15-19		18
No usual address (Tas.)	15-19	Employed (away from work)	12
No usual address (Tas.)	15-19	Employed (full-time)	146
No usual address (Tas.)	15-19	Employed (part-time)	136
No usual address (Tas.)	20-24		22
No usual address (Tas.)	20-24	Employed (away from work)	27
No usual address (Tas.)	20-24	Employed (full-time)	445
No usual address (Tas.)	20-24	Employed (part-time)	211
No usual address (Tas.)	25-29		21
No usual address (Tas.)	25-29	Employed (away from work)	50
No usual address (Tas.)	25-29	Employed (full-time)	540
No usual address (Tas.)	25-29	Employed (part-time)	272
No usual address (Tas.)	30-34		22
No usual address (Tas.)	30-34	Employed (away from work)	60
No usual address (Tas.)	30-34	Employed (full-time)	596
No usual address (Tas.)	30-34	Employed (part-time)	274
No usual address (Tas.)	35-39		18
No usual address (Tas.)	35-39	Employed (away from work)	39
No usual address (Tas.)	35-39	Employed (full-time)	474
No usual address (Tas.)	35-39	Employed (part-time)	300
No usual address (Tas.)	40-44		19
No usual address (Tas.)	40-44	Employed (away from work)	53
No usual address (Tas.)	40-44	Employed (full-time)	532
No usual address (Tas.)	40-44	Employed (part-time)	348
No usual address (Tas.)	45-49		37
No usual address (Tas.)	45-49	Employed (away from work)	60
No usual address (Tas.)	45-49	Employed (full-time)	605
No usual address (Tas.)	45-49	Employed (part-time)	426
No usual address (Tas.)	50-54		28
No usual address (Tas.)	50-54	Employed (away from work)	59
No usual address (Tas.)	50-54	Employed (full-time)	590
No usual address (Tas.)	50-54	Employed (part-time)	426
No usual address (Tas.)	55-59		18
No usual address (Tas.)	55-59	Employed (away from work)	70
No usual address (Tas.)	55-59	Employed (full-time)	489
No usual address (Tas.)	55-59	Employed (part-time)	478
No usual address (Tas.)	60-64		19
No usual address (Tas.)	60-64	Employed (away from work)	57
No usual address (Tas.)	60-64	Employed (full-time)	298
No usual address (Tas.)	60-64	Employed (part-time)	418
No usual address (Tas.)	65-69		6
No usual address (Tas.)	65-69	Employed (away from work)	24
No usual address (Tas.)	65-69	Employed (full-time)	81
No usual address (Tas.)	65-69	Employed (part-time)	168
No usual address (Tas.)	70-74		13
No usual address (Tas.)	70-74	Employed (away from work)	7
No usual address (Tas.)	70-74	Employed (full-time)	15
No usual address (Tas.)	70-74	Employed (part-time)	56
No usual address (Tas.)	75+		7
No usual address (Tas.)	75+	Employed (away from work)	4
No usual address (Tas.)	75+	Employed (full-time)	12
No usual address (Tas.)	75+	Employed (part-time)	28
Darwin	15-19		120
Darwin	15-19	Employed (away from work)	103
Darwin	15-19	Employed (full-time)	941
Darwin	15-19	Employed (part-time)	1984
Darwin	20-24		216
Darwin	20-24	Employed (away from work)	275
Darwin	20-24	Employed (full-time)	4474
Darwin	20-24	Employed (part-time)	1665
Darwin	25-29		224
Darwin	25-29	Employed (away from work)	395
Darwin	25-29	Employed (full-time)	7324
Darwin	25-29	Employed (part-time)	1654
Darwin	30-34		207
Darwin	30-34	Employed (away from work)	539
Darwin	30-34	Employed (full-time)	7487
Darwin	30-34	Employed (part-time)	1652
Darwin	35-39		149
Darwin	35-39	Employed (away from work)	353
Darwin	35-39	Employed (full-time)	6565
Darwin	35-39	Employed (part-time)	1505
Darwin	40-44		135
Darwin	40-44	Employed (away from work)	282
Darwin	40-44	Employed (full-time)	6260
Darwin	40-44	Employed (part-time)	1336
Darwin	45-49		143
Darwin	45-49	Employed (away from work)	274
Darwin	45-49	Employed (full-time)	6194
Darwin	45-49	Employed (part-time)	1200
Darwin	50-54		140
Darwin	50-54	Employed (away from work)	292
Darwin	50-54	Employed (full-time)	5422
Darwin	50-54	Employed (part-time)	997
Darwin	55-59		92
Darwin	55-59	Employed (away from work)	298
Darwin	55-59	Employed (full-time)	4281
Darwin	55-59	Employed (part-time)	986
Darwin	60-64		67
Darwin	60-64	Employed (away from work)	178
Darwin	60-64	Employed (full-time)	2672
Darwin	60-64	Employed (part-time)	764
Darwin	65-69		35
Darwin	65-69	Employed (away from work)	85
Darwin	65-69	Employed (full-time)	990
Darwin	65-69	Employed (part-time)	493
Darwin	70-74		18
Darwin	70-74	Employed (away from work)	24
Darwin	70-74	Employed (full-time)	235
Darwin	70-74	Employed (part-time)	184
Darwin	75+		10
Darwin	75+	Employed (away from work)	9
Darwin	75+	Employed (full-time)	77
Darwin	75+	Employed (part-time)	90
Northern Territory - Outback	15-19		88
Northern Territory - Outback	15-19	Employed (away from work)	52
Northern Territory - Outback	15-19	Employed (full-time)	573
Northern Territory - Outback	15-19	Employed (part-time)	678
Northern Territory - Outback	20-24		132
Northern Territory - Outback	20-24	Employed (away from work)	102
Northern Territory - Outback	20-24	Employed (full-time)	1993
Northern Territory - Outback	20-24	Employed (part-time)	524
Northern Territory - Outback	25-29		145
Northern Territory - Outback	25-29	Employed (away from work)	196
Northern Territory - Outback	25-29	Employed (full-time)	3183
Northern Territory - Outback	25-29	Employed (part-time)	663
Northern Territory - Outback	30-34		142
Northern Territory - Outback	30-34	Employed (away from work)	223
Northern Territory - Outback	30-34	Employed (full-time)	3060
Northern Territory - Outback	30-34	Employed (part-time)	836
Northern Territory - Outback	35-39		112
Northern Territory - Outback	35-39	Employed (away from work)	206
Northern Territory - Outback	35-39	Employed (full-time)	2531
Northern Territory - Outback	35-39	Employed (part-time)	750
Northern Territory - Outback	40-44		91
Northern Territory - Outback	40-44	Employed (away from work)	153
