SA4_NAME16	Age	EmploymentStatus	Sex	workers
Western Australia - Wheat Belt	40-44		M	40
Western Australia - Wheat Belt	40-44	Contributing family workers	F	133
Western Australia - Wheat Belt	40-44	Contributing family workers	M	92
Western Australia - Wheat Belt	40-44	Employee	F	2096
Western Australia - Wheat Belt	40-44	Employee	M	2024
Western Australia - Wheat Belt	40-44	Owner managers of incorporated enterprises	F	168
Western Australia - Wheat Belt	40-44	Owner managers of incorporated enterprises	M	335
Western Australia - Wheat Belt	40-44	Owner managers of unincorporated enterprises	F	312
Western Australia - Wheat Belt	40-44	Owner managers of unincorporated enterprises	M	444
Western Australia - Wheat Belt	45-49		F	45
Western Australia - Wheat Belt	45-49		M	37
Western Australia - Wheat Belt	45-49	Contributing family workers	F	170
Western Australia - Wheat Belt	45-49	Contributing family workers	M	167
Western Australia - Wheat Belt	45-49	Employee	F	2436
Western Australia - Wheat Belt	45-49	Employee	M	2150
Western Australia - Wheat Belt	45-49	Owner managers of incorporated enterprises	F	202
Western Australia - Wheat Belt	45-49	Owner managers of incorporated enterprises	M	422
Western Australia - Wheat Belt	45-49	Owner managers of unincorporated enterprises	F	306
Western Australia - Wheat Belt	45-49	Owner managers of unincorporated enterprises	M	579
Western Australia - Wheat Belt	50-54		F	41
Western Australia - Wheat Belt	50-54		M	46
Western Australia - Wheat Belt	50-54	Contributing family workers	F	189
Western Australia - Wheat Belt	50-54	Contributing family workers	M	168
Western Australia - Wheat Belt	50-54	Employee	F	2375
Western Australia - Wheat Belt	50-54	Employee	M	2211
Western Australia - Wheat Belt	50-54	Owner managers of incorporated enterprises	F	194
Western Australia - Wheat Belt	50-54	Owner managers of incorporated enterprises	M	437
Western Australia - Wheat Belt	50-54	Owner managers of unincorporated enterprises	F	399
Western Australia - Wheat Belt	50-54	Owner managers of unincorporated enterprises	M	675
Western Australia - Wheat Belt	55-59		F	27
Western Australia - Wheat Belt	55-59		M	54
Western Australia - Wheat Belt	55-59	Contributing family workers	F	226
Western Australia - Wheat Belt	55-59	Contributing family workers	M	223
Western Australia - Wheat Belt	55-59	Employee	F	2267
Western Australia - Wheat Belt	55-59	Employee	M	2020
Western Australia - Wheat Belt	55-59	Owner managers of incorporated enterprises	F	191
Western Australia - Wheat Belt	55-59	Owner managers of incorporated enterprises	M	385
Western Australia - Wheat Belt	55-59	Owner managers of unincorporated enterprises	F	393
Western Australia - Wheat Belt	55-59	Owner managers of unincorporated enterprises	M	719
Western Australia - Wheat Belt	60-64		F	44
Western Australia - Wheat Belt	60-64		M	61
Western Australia - Wheat Belt	60-64	Contributing family workers	F	195
Western Australia - Wheat Belt	60-64	Contributing family workers	M	238
Western Australia - Wheat Belt	60-64	Employee	F	1536
Western Australia - Wheat Belt	60-64	Employee	M	1436
Western Australia - Wheat Belt	60-64	Owner managers of incorporated enterprises	F	154
Western Australia - Wheat Belt	60-64	Owner managers of incorporated enterprises	M	340
Western Australia - Wheat Belt	60-64	Owner managers of unincorporated enterprises	F	324
Western Australia - Wheat Belt	60-64	Owner managers of unincorporated enterprises	M	658
Western Australia - Wheat Belt	65-69		F	17
Western Australia - Wheat Belt	65-69		M	37
Western Australia - Wheat Belt	65-69	Contributing family workers	F	200
Western Australia - Wheat Belt	65-69	Contributing family workers	M	265
Western Australia - Wheat Belt	65-69	Employee	F	550
Western Australia - Wheat Belt	65-69	Employee	M	642
Western Australia - Wheat Belt	65-69	Owner managers of incorporated enterprises	F	84
Western Australia - Wheat Belt	65-69	Owner managers of incorporated enterprises	M	232
Western Australia - Wheat Belt	65-69	Owner managers of unincorporated enterprises	F	202
Western Australia - Wheat Belt	65-69	Owner managers of unincorporated enterprises	M	479
Western Australia - Wheat Belt	70-74		F	14
Western Australia - Wheat Belt	70-74		M	26
Western Australia - Wheat Belt	70-74	Contributing family workers	F	135
Western Australia - Wheat Belt	70-74	Contributing family workers	M	203
Western Australia - Wheat Belt	70-74	Employee	F	170
Western Australia - Wheat Belt	70-74	Employee	M	196
Western Australia - Wheat Belt	70-74	Owner managers of incorporated enterprises	F	53
Western Australia - Wheat Belt	70-74	Owner managers of incorporated enterprises	M	104
Western Australia - Wheat Belt	70-74	Owner managers of unincorporated enterprises	F	115
Western Australia - Wheat Belt	70-74	Owner managers of unincorporated enterprises	M	252
Western Australia - Wheat Belt	75+		F	20
Western Australia - Wheat Belt	75+		M	32
Western Australia - Wheat Belt	75+	Contributing family workers	F	92
Western Australia - Wheat Belt	75+	Contributing family workers	M	234
Western Australia - Wheat Belt	75+	Employee	F	58
Western Australia - Wheat Belt	75+	Employee	M	85
Western Australia - Wheat Belt	75+	Owner managers of incorporated enterprises	F	20
Western Australia - Wheat Belt	75+	Owner managers of incorporated enterprises	M	66
Western Australia - Wheat Belt	75+	Owner managers of unincorporated enterprises	F	78
Western Australia - Wheat Belt	75+	Owner managers of unincorporated enterprises	M	209
Western Australia - Outback (North)	15-19		F	15
Western Australia - Outback (North)	15-19		M	21
Western Australia - Outback (North)	15-19	Contributing family workers	F	4
Western Australia - Outback (North)	15-19	Contributing family workers	M	8
Western Australia - Outback (North)	15-19	Employee	F	694
Western Australia - Outback (North)	15-19	Employee	M	786
Western Australia - Outback (North)	15-19	Owner managers of incorporated enterprises	M	3
Western Australia - Outback (North)	15-19	Owner managers of unincorporated enterprises	F	5
Western Australia - Outback (North)	15-19	Owner managers of unincorporated enterprises	M	5
Western Australia - Outback (North)	20-24		F	21
Western Australia - Outback (North)	20-24		M	26
Western Australia - Outback (North)	20-24	Contributing family workers	F	9
Western Australia - Outback (North)	20-24	Contributing family workers	M	3
Western Australia - Outback (North)	20-24	Employee	F	1760
Western Australia - Outback (North)	20-24	Employee	M	2552
Western Australia - Outback (North)	20-24	Owner managers of incorporated enterprises	F	6
Western Australia - Outback (North)	20-24	Owner managers of incorporated enterprises	M	10
Western Australia - Outback (North)	20-24	Owner managers of unincorporated enterprises	F	23
Western Australia - Outback (North)	20-24	Owner managers of unincorporated enterprises	M	23
Western Australia - Outback (North)	25-29		F	21
Western Australia - Outback (North)	25-29		M	43
Western Australia - Outback (North)	25-29	Contributing family workers	F	3
Western Australia - Outback (North)	25-29	Contributing family workers	M	6
Western Australia - Outback (North)	25-29	Employee	F	3045
Western Australia - Outback (North)	25-29	Employee	M	6533
Western Australia - Outback (North)	25-29	Owner managers of incorporated enterprises	F	21
Western Australia - Outback (North)	25-29	Owner managers of incorporated enterprises	M	58
Western Australia - Outback (North)	25-29	Owner managers of unincorporated enterprises	F	47
Western Australia - Outback (North)	25-29	Owner managers of unincorporated enterprises	M	54
Western Australia - Outback (North)	30-34		F	22
Western Australia - Outback (North)	30-34		M	60
Western Australia - Outback (North)	30-34	Contributing family workers	F	25
Western Australia - Outback (North)	30-34	Contributing family workers	M	8
Western Australia - Outback (North)	30-34	Employee	F	3027
Western Australia - Outback (North)	30-34	Employee	M	8186
Western Australia - Outback (North)	30-34	Owner managers of incorporated enterprises	F	68
Western Australia - Outback (North)	30-34	Owner managers of incorporated enterprises	M	116
Western Australia - Outback (North)	30-34	Owner managers of unincorporated enterprises	F	102
Western Australia - Outback (North)	30-34	Owner managers of unincorporated enterprises	M	82
Western Australia - Outback (North)	35-39		F	22
Western Australia - Outback (North)	35-39		M	41
Western Australia - Outback (North)	35-39	Contributing family workers	F	21
Western Australia - Outback (North)	35-39	Contributing family workers	M	16
Western Australia - Outback (North)	35-39	Employee	F	2295
Western Australia - Outback (North)	35-39	Employee	M	6948
Western Australia - Outback (North)	35-39	Owner managers of incorporated enterprises	F	61
Western Australia - Outback (North)	35-39	Owner managers of incorporated enterprises	M	141
Western Australia - Outback (North)	35-39	Owner managers of unincorporated enterprises	F	81
Western Australia - Outback (North)	35-39	Owner managers of unincorporated enterprises	M	82
Western Australia - Outback (North)	40-44		F	23
Western Australia - Outback (North)	40-44		M	38
Western Australia - Outback (North)	40-44	Contributing family workers	F	32
Western Australia - Outback (North)	40-44	Contributing family workers	M	23
Western Australia - Outback (North)	40-44	Employee	F	2054
Western Australia - Outback (North)	40-44	Employee	M	6789
Western Australia - Outback (North)	40-44	Owner managers of incorporated enterprises	F	90
Western Australia - Outback (North)	40-44	Owner managers of incorporated enterprises	M	201
Western Australia - Outback (North)	40-44	Owner managers of unincorporated enterprises	F	103
Western Australia - Outback (North)	40-44	Owner managers of unincorporated enterprises	M	99
Western Australia - Outback (North)	45-49		F	27
Western Australia - Outback (North)	45-49		M	47
Western Australia - Outback (North)	45-49	Contributing family workers	F	20
Western Australia - Outback (North)	45-49	Contributing family workers	M	13
Western Australia - Outback (North)	45-49	Employee	F	2027
Western Australia - Outback (North)	45-49	Employee	M	6455
Western Australia - Outback (North)	45-49	Owner managers of incorporated enterprises	F	69
Western Australia - Outback (North)	45-49	Owner managers of incorporated enterprises	M	203
Western Australia - Outback (North)	45-49	Owner managers of unincorporated enterprises	F	58
Western Australia - Outback (North)	45-49	Owner managers of unincorporated enterprises	M	104
Western Australia - Outback (North)	50-54		F	21
Western Australia - Outback (North)	50-54		M	55
Western Australia - Outback (North)	50-54	Contributing family workers	F	29
Western Australia - Outback (North)	50-54	Contributing family workers	M	22
Western Australia - Outback (North)	50-54	Employee	F	1917
Western Australia - Outback (North)	50-54	Employee	M	5451
Western Australia - Outback (North)	50-54	Owner managers of incorporated enterprises	F	68
Western Australia - Outback (North)	50-54	Owner managers of incorporated enterprises	M	159
Western Australia - Outback (North)	50-54	Owner managers of unincorporated enterprises	F	60
Western Australia - Outback (North)	50-54	Owner managers of unincorporated enterprises	M	107
Western Australia - Outback (North)	55-59		F	21
Western Australia - Outback (North)	55-59		M	44
Western Australia - Outback (North)	55-59	Contributing family workers	F	16
Western Australia - Outback (North)	55-59	Contributing family workers	M	25
Western Australia - Outback (North)	55-59	Employee	F	1534
Western Australia - Outback (North)	55-59	Employee	M	4167
Western Australia - Outback (North)	55-59	Owner managers of incorporated enterprises	F	57
Western Australia - Outback (North)	55-59	Owner managers of incorporated enterprises	M	166
Western Australia - Outback (North)	55-59	Owner managers of unincorporated enterprises	F	61
Western Australia - Outback (North)	55-59	Owner managers of unincorporated enterprises	M	100
Western Australia - Outback (North)	60-64		F	22
Western Australia - Outback (North)	60-64		M	28
Western Australia - Outback (North)	60-64	Contributing family workers	F	17
Western Australia - Outback (North)	60-64	Contributing family workers	M	20
Western Australia - Outback (North)	60-64	Employee	F	835
Western Australia - Outback (North)	60-64	Employee	M	2249
Western Australia - Outback (North)	60-64	Owner managers of incorporated enterprises	F	38
Western Australia - Outback (North)	60-64	Owner managers of incorporated enterprises	M	98
Western Australia - Outback (North)	60-64	Owner managers of unincorporated enterprises	F	30
