SA4_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
South Australia - Outback	45-49	Employed (part-time)		21
South Australia - Outback	45-49	Employed (part-time)	0	1167
South Australia - Outback	45-49	Employed (part-time)	1	14
South Australia - Outback	50-54			5
South Australia - Outback	50-54		0	76
South Australia - Outback	50-54	Employed (away from work)	0	185
South Australia - Outback	50-54	Employed (away from work)	1	3
South Australia - Outback	50-54	Employed (full-time)		36
South Australia - Outback	50-54	Employed (full-time)	0	2854
South Australia - Outback	50-54	Employed (full-time)	1	10
South Australia - Outback	50-54	Employed (part-time)		17
South Australia - Outback	50-54	Employed (part-time)	0	1052
South Australia - Outback	50-54	Employed (part-time)	1	17
South Australia - Outback	55-59		0	77
South Australia - Outback	55-59		1	3
South Australia - Outback	55-59	Employed (away from work)	0	195
South Australia - Outback	55-59	Employed (away from work)	1	6
South Australia - Outback	55-59	Employed (full-time)		30
South Australia - Outback	55-59	Employed (full-time)	0	2434
South Australia - Outback	55-59	Employed (full-time)	1	12
South Australia - Outback	55-59	Employed (part-time)		14
South Australia - Outback	55-59	Employed (part-time)	0	1143
South Australia - Outback	55-59	Employed (part-time)	1	14
South Australia - Outback	60-64		0	51
South Australia - Outback	60-64	Employed (away from work)		4
South Australia - Outback	60-64	Employed (away from work)	0	146
South Australia - Outback	60-64	Employed (full-time)		20
South Australia - Outback	60-64	Employed (full-time)	0	1457
South Australia - Outback	60-64	Employed (full-time)	1	10
South Australia - Outback	60-64	Employed (part-time)		12
South Australia - Outback	60-64	Employed (part-time)	0	822
South Australia - Outback	60-64	Employed (part-time)	1	19
South Australia - Outback	65-69		0	23
South Australia - Outback	65-69	Employed (away from work)	0	72
South Australia - Outback	65-69	Employed (full-time)		4
South Australia - Outback	65-69	Employed (full-time)	0	497
South Australia - Outback	65-69	Employed (full-time)	1	10
South Australia - Outback	65-69	Employed (part-time)		8
South Australia - Outback	65-69	Employed (part-time)	0	396
South Australia - Outback	65-69	Employed (part-time)	1	7
South Australia - Outback	70-74		0	12
South Australia - Outback	70-74		1	3
South Australia - Outback	70-74	Employed (away from work)	0	29
South Australia - Outback	70-74	Employed (full-time)		5
South Australia - Outback	70-74	Employed (full-time)	0	161
South Australia - Outback	70-74	Employed (part-time)	0	185
South Australia - Outback	70-74	Employed (part-time)	1	13
South Australia - Outback	75+			4
South Australia - Outback	75+		0	23
South Australia - Outback	75+		1	3
South Australia - Outback	75+	Employed (away from work)	0	16
South Australia - Outback	75+	Employed (full-time)	0	88
South Australia - Outback	75+	Employed (full-time)	1	3
South Australia - Outback	75+	Employed (part-time)		3
South Australia - Outback	75+	Employed (part-time)	0	86
South Australia - Outback	75+	Employed (part-time)	1	11
South Australia - South East	15-19			3
South Australia - South East	15-19		0	119
South Australia - South East	15-19	Employed (away from work)	0	164
South Australia - South East	15-19	Employed (full-time)		10
South Australia - South East	15-19	Employed (full-time)	0	981
South Australia - South East	15-19	Employed (full-time)	1	3
South Australia - South East	15-19	Employed (part-time)		38
South Australia - South East	15-19	Employed (part-time)	0	2918
South Australia - South East	15-19	Employed (part-time)	1	32
South Australia - South East	20-24			6
South Australia - South East	20-24		0	108
South Australia - South East	20-24		1	3
South Australia - South East	20-24	Employed (away from work)		3
South Australia - South East	20-24	Employed (away from work)	0	204
South Australia - South East	20-24	Employed (away from work)	1	3
South Australia - South East	20-24	Employed (full-time)		47
South Australia - South East	20-24	Employed (full-time)	0	3210
South Australia - South East	20-24	Employed (full-time)	1	11
South Australia - South East	20-24	Employed (part-time)		36
South Australia - South East	20-24	Employed (part-time)	0	1938
South Australia - South East	20-24	Employed (part-time)	1	50
South Australia - South East	25-29			6
South Australia - South East	25-29		0	97
South Australia - South East	25-29		1	3
South Australia - South East	25-29	Employed (away from work)		6
South Australia - South East	25-29	Employed (away from work)	0	261
South Australia - South East	25-29	Employed (away from work)	1	3
South Australia - South East	25-29	Employed (full-time)		35
South Australia - South East	25-29	Employed (full-time)	0	3732
South Australia - South East	25-29	Employed (full-time)	1	16
South Australia - South East	25-29	Employed (part-time)		24
South Australia - South East	25-29	Employed (part-time)	0	1597
South Australia - South East	25-29	Employed (part-time)	1	43
South Australia - South East	30-34		0	108
South Australia - South East	30-34	Employed (away from work)		13
South Australia - South East	30-34	Employed (away from work)	0	283
South Australia - South East	30-34	Employed (away from work)	1	3
South Australia - South East	30-34	Employed (full-time)		58
South Australia - South East	30-34	Employed (full-time)	0	3480
South Australia - South East	30-34	Employed (full-time)	1	9
South Australia - South East	30-34	Employed (part-time)		32
South Australia - South East	30-34	Employed (part-time)	0	1988
South Australia - South East	30-34	Employed (part-time)	1	38
South Australia - South East	35-39			7
South Australia - South East	35-39		0	89
South Australia - South East	35-39	Employed (away from work)	0	209
South Australia - South East	35-39	Employed (away from work)	1	3
South Australia - South East	35-39	Employed (full-time)		71
South Australia - South East	35-39	Employed (full-time)	0	3534
South Australia - South East	35-39	Employed (full-time)	1	10
South Australia - South East	35-39	Employed (part-time)		31
South Australia - South East	35-39	Employed (part-time)	0	2160
South Australia - South East	35-39	Employed (part-time)	1	33
South Australia - South East	40-44			6
South Australia - South East	40-44		0	102
South Australia - South East	40-44		1	3
South Australia - South East	40-44	Employed (away from work)	0	208
South Australia - South East	40-44	Employed (away from work)	1	8
South Australia - South East	40-44	Employed (full-time)		85
South Australia - South East	40-44	Employed (full-time)	0	4359
South Australia - South East	40-44	Employed (full-time)	1	21
South Australia - South East	40-44	Employed (part-time)		44
South Australia - South East	40-44	Employed (part-time)	0	2305
South Australia - South East	40-44	Employed (part-time)	1	43
South Australia - South East	45-49			10
South Australia - South East	45-49		0	120
South Australia - South East	45-49		1	4
South Australia - South East	45-49	Employed (away from work)		3
South Australia - South East	45-49	Employed (away from work)	0	241
South Australia - South East	45-49	Employed (away from work)	1	4
South Australia - South East	45-49	Employed (full-time)		90
South Australia - South East	45-49	Employed (full-time)	0	5062
South Australia - South East	45-49	Employed (full-time)	1	28
South Australia - South East	45-49	Employed (part-time)		43
South Australia - South East	45-49	Employed (part-time)	0	2571
South Australia - South East	45-49	Employed (part-time)	1	51
South Australia - South East	50-54			10
South Australia - South East	50-54		0	123
South Australia - South East	50-54	Employed (away from work)	0	297
South Australia - South East	50-54	Employed (away from work)	1	13
South Australia - South East	50-54	Employed (full-time)		64
South Australia - South East	50-54	Employed (full-time)	0	4985
South Australia - South East	50-54	Employed (full-time)	1	19
South Australia - South East	50-54	Employed (part-time)		55
South Australia - South East	50-54	Employed (part-time)	0	2619
South Australia - South East	50-54	Employed (part-time)	1	48
South Australia - South East	55-59			6
South Australia - South East	55-59		0	98
South Australia - South East	55-59	Employed (away from work)		8
South Australia - South East	55-59	Employed (away from work)	0	356
South Australia - South East	55-59	Employed (away from work)	1	3
South Australia - South East	55-59	Employed (full-time)		78
South Australia - South East	55-59	Employed (full-time)	0	4582
South Australia - South East	55-59	Employed (full-time)	1	37
South Australia - South East	55-59	Employed (part-time)		31
South Australia - South East	55-59	Employed (part-time)	0	2672
South Australia - South East	55-59	Employed (part-time)	1	51
South Australia - South East	60-64			5
South Australia - South East	60-64		0	82
South Australia - South East	60-64		1	4
South Australia - South East	60-64	Employed (away from work)		6
South Australia - South East	60-64	Employed (away from work)	0	321
South Australia - South East	60-64	Employed (away from work)	1	9
South Australia - South East	60-64	Employed (full-time)		45
South Australia - South East	60-64	Employed (full-time)	0	3203
South Australia - South East	60-64	Employed (full-time)	1	15
South Australia - South East	60-64	Employed (part-time)		27
South Australia - South East	60-64	Employed (part-time)	0	2302
South Australia - South East	60-64	Employed (part-time)	1	46
South Australia - South East	65-69			5
South Australia - South East	65-69		0	58
South Australia - South East	65-69		1	3
South Australia - South East	65-69	Employed (away from work)		3
South Australia - South East	65-69	Employed (away from work)	0	191
South Australia - South East	65-69	Employed (full-time)		26
South Australia - South East	65-69	Employed (full-time)	0	1226
South Australia - South East	65-69	Employed (full-time)	1	14
South Australia - South East	65-69	Employed (part-time)		27
South Australia - South East	65-69	Employed (part-time)	0	1408
South Australia - South East	65-69	Employed (part-time)	1	26
South Australia - South East	70-74			4
South Australia - South East	70-74		0	35
South Australia - South East	70-74		1	3
South Australia - South East	70-74	Employed (away from work)	0	69
South Australia - South East	70-74	Employed (away from work)	1	5
South Australia - South East	70-74	Employed (full-time)		3
South Australia - South East	70-74	Employed (full-time)	0	432
South Australia - South East	70-74	Employed (full-time)	1	6
South Australia - South East	70-74	Employed (part-time)		9
South Australia - South East	70-74	Employed (part-time)	0	642
South Australia - South East	70-74	Employed (part-time)	1	11
South Australia - South East	75+			4
South Australia - South East	75+		0	61
South Australia - South East	75+		1	8
South Australia - South East	75+	Employed (away from work)	0	47
South Australia - South East	75+	Employed (away from work)	1	9
South Australia - South East	75+	Employed (full-time)		6
South Australia - South East	75+	Employed (full-time)	0	277
South Australia - South East	75+	Employed (full-time)	1	5
South Australia - South East	75+	Employed (part-time)		4
South Australia - South East	75+	Employed (part-time)	0	437
South Australia - South East	75+	Employed (part-time)	1	22
Migratory - Offshore - Shipping (SA)	25-29	Employed (full-time)	0	3
Migratory - Offshore - Shipping (SA)	30-34	Employed (full-time)	0	4
Migratory - Offshore - Shipping (SA)	35-39	Employed (full-time)	0	4
Migratory - Offshore - Shipping (SA)	40-44	Employed (full-time)	0	8
Migratory - Offshore - Shipping (SA)	40-44	Employed (part-time)	0	3
Migratory - Offshore - Shipping (SA)	45-49	Employed (full-time)	0	5
Migratory - Offshore - Shipping (SA)	45-49	Employed (part-time)	0	3
Migratory - Offshore - Shipping (SA)	50-54	Employed (away from work)	0	6
Migratory - Offshore - Shipping (SA)	50-54	Employed (full-time)	0	10
Migratory - Offshore - Shipping (SA)	60-64	Employed (full-time)	0	3
No usual address (SA)	15-19		0	37
No usual address (SA)	15-19	Employed (away from work)	0	60
No usual address (SA)	15-19	Employed (full-time)		5
No usual address (SA)	15-19	Employed (full-time)	0	465
No usual address (SA)	15-19	Employed (part-time)	0	502
No usual address (SA)	15-19	Employed (part-time)	1	6
No usual address (SA)	20-24		0	73
No usual address (SA)	20-24	Employed (away from work)	0	148
No usual address (SA)	20-24	Employed (full-time)		29
No usual address (SA)	20-24	Employed (full-time)	0	1685
No usual address (SA)	20-24	Employed (full-time)	1	13
No usual address (SA)	20-24	Employed (part-time)		12
No usual address (SA)	20-24	Employed (part-time)	0	1172
No usual address (SA)	20-24	Employed (part-time)	1	6
No usual address (SA)	25-29			3
No usual address (SA)	25-29		0	73
No usual address (SA)	25-29	Employed (away from work)	0	165
No usual address (SA)	25-29	Employed (away from work)	1	3
No usual address (SA)	25-29	Employed (full-time)		19
No usual address (SA)	25-29	Employed (full-time)	0	2173
No usual address (SA)	25-29	Employed (full-time)	1	3
No usual address (SA)	25-29	Employed (part-time)		13
No usual address (SA)	25-29	Employed (part-time)	0	1088
No usual address (SA)	25-29	Employed (part-time)	1	13
No usual address (SA)	30-34			3
No usual address (SA)	30-34		0	71
No usual address (SA)	30-34	Employed (away from work)		3
No usual address (SA)	30-34	Employed (away from work)	0	183
No usual address (SA)	30-34	Employed (away from work)	1	3
No usual address (SA)	30-34	Employed (full-time)		25
No usual address (SA)	30-34	Employed (full-time)	0	2076
No usual address (SA)	30-34	Employed (part-time)		11
No usual address (SA)	30-34	Employed (part-time)	0	1054
No usual address (SA)	30-34	Employed (part-time)	1	11
No usual address (SA)	35-39		0	66
No usual address (SA)	35-39	Employed (away from work)		4
No usual address (SA)	35-39	Employed (away from work)	0	158
No usual address (SA)	35-39	Employed (away from work)	1	4
No usual address (SA)	35-39	Employed (full-time)		26
No usual address (SA)	35-39	Employed (full-time)	0	1783
No usual address (SA)	35-39	Employed (full-time)	1	3
No usual address (SA)	35-39	Employed (part-time)		18
No usual address (SA)	35-39	Employed (part-time)	0	1082
No usual address (SA)	35-39	Employed (part-time)	1	10
No usual address (SA)	40-44		0	69
No usual address (SA)	40-44		1	3
No usual address (SA)	40-44	Employed (away from work)		3
No usual address (SA)	40-44	Employed (away from work)	0	158
No usual address (SA)	40-44	Employed (away from work)	1	5
No usual address (SA)	40-44	Employed (full-time)		37
No usual address (SA)	40-44	Employed (full-time)	0	2046
No usual address (SA)	40-44	Employed (full-time)	1	6
No usual address (SA)	40-44	Employed (part-time)		31
No usual address (SA)	40-44	Employed (part-time)	0	1303
No usual address (SA)	40-44	Employed (part-time)	1	22
No usual address (SA)	45-49			3
No usual address (SA)	45-49		0	67
No usual address (SA)	45-49	Employed (away from work)		7
No usual address (SA)	45-49	Employed (away from work)	0	176
No usual address (SA)	45-49	Employed (away from work)	1	8
No usual address (SA)	45-49	Employed (full-time)		30
No usual address (SA)	45-49	Employed (full-time)	0	2220
No usual address (SA)	45-49	Employed (full-time)	1	3
No usual address (SA)	45-49	Employed (part-time)		31
No usual address (SA)	45-49	Employed (part-time)	0	1528
No usual address (SA)	45-49	Employed (part-time)	1	11
No usual address (SA)	50-54		0	67
No usual address (SA)	50-54	Employed (away from work)		3
No usual address (SA)	50-54	Employed (away from work)	0	173
No usual address (SA)	50-54	Employed (away from work)	1	6
No usual address (SA)	50-54	Employed (full-time)		28
No usual address (SA)	50-54	Employed (full-time)	0	2105
No usual address (SA)	50-54	Employed (full-time)	1	10
No usual address (SA)	50-54	Employed (part-time)		33
No usual address (SA)	50-54	Employed (part-time)	0	1697
No usual address (SA)	50-54	Employed (part-time)	1	22
No usual address (SA)	55-59			3
No usual address (SA)	55-59		0	63
No usual address (SA)	55-59	Employed (away from work)	0	202
No usual address (SA)	55-59	Employed (away from work)	1	7
No usual address (SA)	55-59	Employed (full-time)		18
No usual address (SA)	55-59	Employed (full-time)	0	1677
No usual address (SA)	55-59	Employed (full-time)	1	10
No usual address (SA)	55-59	Employed (part-time)		32
No usual address (SA)	55-59	Employed (part-time)	0	1678
No usual address (SA)	55-59	Employed (part-time)	1	16
No usual address (SA)	60-64		0	34
No usual address (SA)	60-64	Employed (away from work)		3
No usual address (SA)	60-64	Employed (away from work)	0	178
No usual address (SA)	60-64	Employed (away from work)	1	9
No usual address (SA)	60-64	Employed (full-time)		8
No usual address (SA)	60-64	Employed (full-time)	0	977
No usual address (SA)	60-64	Employed (full-time)	1	9
No usual address (SA)	60-64	Employed (part-time)		26
No usual address (SA)	60-64	Employed (part-time)	0	1330
No usual address (SA)	60-64	Employed (part-time)	1	23
No usual address (SA)	65-69		0	20
