SA4_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Perth - North West	25-34	Train and other	2	F	7
Perth - North West	25-34	Train and other	2	M	7
Perth - North West	25-34	Train and two other methods	3	F	75
Perth - North West	25-34	Train and two other methods	3	M	57
Perth - North West	25-34	Truck	1	M	178
Perth - North West	25-34	Walked only	1	F	235
Perth - North West	25-34	Walked only	1	M	174
Perth - North West	25-34	Worked at home		F	975
Perth - North West	25-34	Worked at home		M	376
Perth - North West	35-44	Bicycle	1	F	35
Perth - North West	35-44	Bicycle	1	M	135
Perth - North West	35-44	Bus	1	F	120
Perth - North West	35-44	Bus	1	M	98
Perth - North West	35-44	Bus and car as driver	2	F	5
Perth - North West	35-44	Bus and car as driver	2	M	8
Perth - North West	35-44	Bus and car as passenger	2	F	13
Perth - North West	35-44	Bus and other	2	F	3
Perth - North West	35-44	Bus and two other methods excludes train	3	M	3
Perth - North West	35-44	Car as driver	1	F	12590
Perth - North West	35-44	Car as driver	1	M	12608
Perth - North West	35-44	Car as passenger	1	F	455
Perth - North West	35-44	Car as passenger	1	M	322
Perth - North West	35-44	Did not go to work		F	1894
Perth - North West	35-44	Did not go to work		M	726
Perth - North West	35-44	Ferry	1	F	3
Perth - North West	35-44	Ferry	1	M	3
Perth - North West	35-44	Method of travel not stated		F	114
Perth - North West	35-44	Method of travel not stated		M	126
Perth - North West	35-44	Motorbike scooter	1	F	4
Perth - North West	35-44	Motorbike scooter	1	M	101
Perth - North West	35-44	(Other)	1	F	68
Perth - North West	35-44	(Other)	1	M	133
Perth - North West	35-44	Other three methods	3	M	4
Perth - North West	35-44	Other two methods	2	F	39
Perth - North West	35-44	Other two methods	2	M	102
Perth - North West	35-44	Taxi	1	F	15
Perth - North West	35-44	Taxi	1	M	37
Perth - North West	35-44	Train	1	F	95
Perth - North West	35-44	Train	1	M	111
Perth - North West	35-44	Train and bus	2	F	124
Perth - North West	35-44	Train and bus	2	M	140
Perth - North West	35-44	Train and car as driver	2	F	21
Perth - North West	35-44	Train and car as driver	2	M	30
Perth - North West	35-44	Train and car as passenger	2	F	5
Perth - North West	35-44	Train and car as passenger	2	M	4
Perth - North West	35-44	Train and other	2	F	3
Perth - North West	35-44	Train and other	2	M	5
Perth - North West	35-44	Train and two other methods	3	F	41
Perth - North West	35-44	Train and two other methods	3	M	27
Perth - North West	35-44	Tram includes light rail	1	M	3
Perth - North West	35-44	Truck	1	F	5
Perth - North West	35-44	Truck	1	M	210
Perth - North West	35-44	Walked only	1	F	204
Perth - North West	35-44	Walked only	1	M	124
Perth - North West	35-44	Worked at home		F	1746
Perth - North West	35-44	Worked at home		M	643
Perth - North West	45-54	Bicycle	1	F	47
Perth - North West	45-54	Bicycle	1	M	167
Perth - North West	45-54	Bus	1	F	123
Perth - North West	45-54	Bus	1	M	83
Perth - North West	45-54	Bus and car as driver	2	F	11
Perth - North West	45-54	Bus and car as driver	2	M	4
Perth - North West	45-54	Bus and car as passenger	2	F	6
Perth - North West	45-54	Car as driver	1	F	14207
Perth - North West	45-54	Car as driver	1	M	11947
Perth - North West	45-54	Car as passenger	1	F	528
Perth - North West	45-54	Car as passenger	1	M	229
Perth - North West	45-54	Did not go to work		F	1545
Perth - North West	45-54	Did not go to work		M	636
Perth - North West	45-54	Method of travel not stated		F	141
Perth - North West	45-54	Method of travel not stated		M	129
Perth - North West	45-54	Motorbike scooter	1	F	18
Perth - North West	45-54	Motorbike scooter	1	M	132
Perth - North West	45-54	(Other)	1	F	86
Perth - North West	45-54	(Other)	1	M	162
Perth - North West	45-54	Other three methods	3	M	6
Perth - North West	45-54	Other two methods	2	F	72
Perth - North West	45-54	Other two methods	2	M	99
Perth - North West	45-54	Taxi	1	F	19
Perth - North West	45-54	Taxi	1	M	33
Perth - North West	45-54	Train	1	F	103
Perth - North West	45-54	Train	1	M	114
Perth - North West	45-54	Train and bus	2	F	88
Perth - North West	45-54	Train and bus	2	M	95
Perth - North West	45-54	Train and car as driver	2	F	29
Perth - North West	45-54	Train and car as driver	2	M	34
Perth - North West	45-54	Train and car as passenger	2	F	5
Perth - North West	45-54	Train and car as passenger	2	M	4
Perth - North West	45-54	Train and other	2	F	4
Perth - North West	45-54	Train and other	2	M	4
Perth - North West	45-54	Train and two other methods	3	F	37
Perth - North West	45-54	Train and two other methods	3	M	25
Perth - North West	45-54	Tram includes light rail	1	M	6
Perth - North West	45-54	Truck	1	F	9
Perth - North West	45-54	Truck	1	M	276
Perth - North West	45-54	Walked only	1	F	253
Perth - North West	45-54	Walked only	1	M	132
Perth - North West	45-54	Worked at home		F	1552
Perth - North West	45-54	Worked at home		M	921
Perth - North West	55-64	Bicycle	1	F	10
Perth - North West	55-64	Bicycle	1	M	73
Perth - North West	55-64	Bus	1	F	54
Perth - North West	55-64	Bus	1	M	47
Perth - North West	55-64	Bus and car as driver	2	F	8
Perth - North West	55-64	Bus and car as driver	2	M	8
Perth - North West	55-64	Bus and car as passenger	2	F	3
Perth - North West	55-64	Bus and car as passenger	2	M	3
Perth - North West	55-64	Bus and other	2	M	3
Perth - North West	55-64	Car as driver	1	F	8868
Perth - North West	55-64	Car as driver	1	M	8101
Perth - North West	55-64	Car as passenger	1	F	425
Perth - North West	55-64	Car as passenger	1	M	139
Perth - North West	55-64	Did not go to work		F	1371
Perth - North West	55-64	Did not go to work		M	678
Perth - North West	55-64	Method of travel not stated		F	110
Perth - North West	55-64	Method of travel not stated		M	77
Perth - North West	55-64	Motorbike scooter	1	F	3
Perth - North West	55-64	Motorbike scooter	1	M	72
Perth - North West	55-64	(Other)	1	F	65
Perth - North West	55-64	(Other)	1	M	118
Perth - North West	55-64	Other three methods	3	M	5
Perth - North West	55-64	Other two methods	2	F	40
Perth - North West	55-64	Other two methods	2	M	61
Perth - North West	55-64	Taxi	1	F	6
Perth - North West	55-64	Taxi	1	M	28
Perth - North West	55-64	Train	1	F	55
Perth - North West	55-64	Train	1	M	54
Perth - North West	55-64	Train and bus	2	F	52
Perth - North West	55-64	Train and bus	2	M	60
Perth - North West	55-64	Train and car as driver	2	F	27
Perth - North West	55-64	Train and car as driver	2	M	21
Perth - North West	55-64	Train and car as passenger	2	F	7
Perth - North West	55-64	Train and car as passenger	2	M	8
Perth - North West	55-64	Train and other	2	M	3
Perth - North West	55-64	Train and two other methods	3	F	26
Perth - North West	55-64	Train and two other methods	3	M	10
Perth - North West	55-64	Tram includes light rail	1	F	3
Perth - North West	55-64	Truck	1	F	9
Perth - North West	55-64	Truck	1	M	213
Perth - North West	55-64	Walked only	1	F	166
Perth - North West	55-64	Walked only	1	M	125
Perth - North West	55-64	Worked at home		F	1014
Perth - North West	55-64	Worked at home		M	866
Perth - North West	65-74	Bicycle	1	F	3
Perth - North West	65-74	Bicycle	1	M	19
Perth - North West	65-74	Bus	1	F	9
Perth - North West	65-74	Bus	1	M	22
Perth - North West	65-74	Car as driver	1	F	1490
Perth - North West	65-74	Car as driver	1	M	2170
Perth - North West	65-74	Car as passenger	1	F	83
Perth - North West	65-74	Car as passenger	1	M	46
Perth - North West	65-74	Did not go to work		F	391
Perth - North West	65-74	Did not go to work		M	355
Perth - North West	65-74	Method of travel not stated		F	44
Perth - North West	65-74	Method of travel not stated		M	29
Perth - North West	65-74	Motorbike scooter	1	M	12
Perth - North West	65-74	(Other)	1	F	12
Perth - North West	65-74	(Other)	1	M	53
Perth - North West	65-74	Other two methods	2	F	6
Perth - North West	65-74	Other two methods	2	M	13
Perth - North West	65-74	Taxi	1	M	5
Perth - North West	65-74	Train	1	F	11
Perth - North West	65-74	Train	1	M	9
Perth - North West	65-74	Train and bus	2	F	10
Perth - North West	65-74	Train and bus	2	M	21
Perth - North West	65-74	Train and two other methods	3	F	3
Perth - North West	65-74	Train and two other methods	3	M	3
Perth - North West	65-74	Truck	1	M	74
Perth - North West	65-74	Walked only	1	F	46
Perth - North West	65-74	Walked only	1	M	63
Perth - North West	65-74	Worked at home		F	376
Perth - North West	65-74	Worked at home		M	470
Perth - North West	75+	Bus	1	F	3
Perth - North West	75+	Car as driver	1	F	99
Perth - North West	75+	Car as driver	1	M	247
Perth - North West	75+	Car as passenger	1	F	12
Perth - North West	75+	Car as passenger	1	M	10
Perth - North West	75+	Did not go to work		F	31
Perth - North West	75+	Did not go to work		M	47
Perth - North West	75+	Method of travel not stated		F	12
Perth - North West	75+	Method of travel not stated		M	16
Perth - North West	75+	(Other)	1	M	4
Perth - North West	75+	Taxi	1	M	3
Perth - North West	75+	Train and bus	2	M	3
Perth - North West	75+	Truck	1	M	6
Perth - North West	75+	Walked only	1	F	8
Perth - North West	75+	Walked only	1	M	8
Perth - North West	75+	Worked at home		F	54
Perth - North West	75+	Worked at home		M	93
Perth - South East	15-24	Bicycle	1	F	32
Perth - South East	15-24	Bicycle	1	M	165
Perth - South East	15-24	Bus	1	F	543
Perth - South East	15-24	Bus	1	M	413
Perth - South East	15-24	Bus and car as driver	2	F	22
Perth - South East	15-24	Bus and car as driver	2	M	17
Perth - South East	15-24	Bus and car as passenger	2	F	72
Perth - South East	15-24	Bus and car as passenger	2	M	56
Perth - South East	15-24	Bus and other	2	F	4
Perth - South East	15-24	Bus and other	2	M	7
Perth - South East	15-24	Bus and two other methods excludes train	3	F	7
Perth - South East	15-24	Bus and two other methods excludes train	3	M	19
Perth - South East	15-24	Car as driver	1	F	7958
Perth - South East	15-24	Car as driver	1	M	9291
Perth - South East	15-24	Car as passenger	1	F	1800
Perth - South East	15-24	Car as passenger	1	M	1752
Perth - South East	15-24	Did not go to work		F	2217
Perth - South East	15-24	Did not go to work		M	1717
Perth - South East	15-24	Method of travel not stated		F	141
Perth - South East	15-24	Method of travel not stated		M	182
Perth - South East	15-24	Motorbike scooter	1	F	14
Perth - South East	15-24	Motorbike scooter	1	M	120
Perth - South East	15-24	(Other)	1	F	28
Perth - South East	15-24	(Other)	1	M	82
Perth - South East	15-24	Other three methods	3	M	3
Perth - South East	15-24	Other two methods	2	F	87
Perth - South East	15-24	Other two methods	2	M	146
Perth - South East	15-24	Taxi	1	F	22
Perth - South East	15-24	Taxi	1	M	23
Perth - South East	15-24	Train	1	F	128
Perth - South East	15-24	Train	1	M	144
Perth - South East	15-24	Train and bus	2	F	212
Perth - South East	15-24	Train and bus	2	M	194
Perth - South East	15-24	Train and car as driver	2	F	17
Perth - South East	15-24	Train and car as driver	2	M	18
Perth - South East	15-24	Train and car as passenger	2	F	15
Perth - South East	15-24	Train and car as passenger	2	M	27
Perth - South East	15-24	Train and other	2	F	5
Perth - South East	15-24	Train and other	2	M	9
Perth - South East	15-24	Train and two other methods	3	F	78
Perth - South East	15-24	Train and two other methods	3	M	83
Perth - South East	15-24	Tram includes light rail	1	M	3
Perth - South East	15-24	Truck	1	M	60
Perth - South East	15-24	Walked only	1	F	385
Perth - South East	15-24	Walked only	1	M	412
Perth - South East	15-24	Worked at home		F	128
Perth - South East	15-24	Worked at home		M	94
Perth - South East	25-34	Bicycle	1	F	65
Perth - South East	25-34	Bicycle	1	M	239
Perth - South East	25-34	Bus	1	F	473
Perth - South East	25-34	Bus	1	M	401
Perth - South East	25-34	Bus and car as driver	2	F	24
Perth - South East	25-34	Bus and car as driver	2	M	26
Perth - South East	25-34	Bus and car as passenger	2	F	36
Perth - South East	25-34	Bus and car as passenger	2	M	15
Perth - South East	25-34	Bus and other	2	F	7
Perth - South East	25-34	Bus and other	2	M	9
Perth - South East	25-34	Bus and two other methods excludes train	3	M	5
Perth - South East	25-34	Car as driver	1	F	14111
Perth - South East	25-34	Car as driver	1	M	21446
Perth - South East	25-34	Car as passenger	1	F	990
Perth - South East	25-34	Car as passenger	1	M	901
Perth - South East	25-34	Did not go to work		F	2330
Perth - South East	25-34	Did not go to work		M	1499
Perth - South East	25-34	Ferry	1	F	3
Perth - South East	25-34	Ferry	1	M	8
Perth - South East	25-34	Method of travel not stated		F	172
Perth - South East	25-34	Method of travel not stated		M	243
Perth - South East	25-34	Motorbike scooter	1	F	21
Perth - South East	25-34	Motorbike scooter	1	M	179
Perth - South East	25-34	(Other)	1	F	72
Perth - South East	25-34	(Other)	1	M	271
Perth - South East	25-34	Other three methods	3	F	5
Perth - South East	25-34	Other three methods	3	M	11
Perth - South East	25-34	Other two methods	2	F	89
Perth - South East	25-34	Other two methods	2	M	234
Perth - South East	25-34	Taxi	1	F	32
Perth - South East	25-34	Taxi	1	M	89
Perth - South East	25-34	Train	1	F	148
Perth - South East	25-34	Train	1	M	176
Perth - South East	25-34	Train and bus	2	F	199
Perth - South East	25-34	Train and bus	2	M	173
Perth - South East	25-34	Train and car as driver	2	F	19
Perth - South East	25-34	Train and car as driver	2	M	34
Perth - South East	25-34	Train and car as passenger	2	F	9
Perth - South East	25-34	Train and car as passenger	2	M	8
Perth - South East	25-34	Train and other	2	F	8
Perth - South East	25-34	Train and other	2	M	17
Perth - South East	25-34	Train and two other methods	3	F	62
Perth - South East	25-34	Train and two other methods	3	M	55
Perth - South East	25-34	Tram includes light rail	1	F	3
Perth - South East	25-34	Truck	1	F	9
Perth - South East	25-34	Truck	1	M	250
Perth - South East	25-34	Walked only	1	F	285
Perth - South East	25-34	Walked only	1	M	289
Perth - South East	25-34	Worked at home		F	794
Perth - South East	25-34	Worked at home		M	334
Perth - South East	35-44	Bicycle	1	F	56
Perth - South East	35-44	Bicycle	1	M	255
Perth - South East	35-44	Bus	1	F	217
Perth - South East	35-44	Bus	1	M	238
Perth - South East	35-44	Bus and car as driver	2	F	16
Perth - South East	35-44	Bus and car as driver	2	M	24
Perth - South East	35-44	Bus and car as passenger	2	F	21
Perth - South East	35-44	Bus and car as passenger	2	M	3
Perth - South East	35-44	Bus and other	2	F	3
Perth - South East	35-44	Bus and other	2	M	7
Perth - South East	35-44	Bus and two other methods excludes train	3	F	3
Perth - South East	35-44	Bus and two other methods excludes train	3	M	8
Perth - South East	35-44	Car as driver	1	F	13276
Perth - South East	35-44	Car as driver	1	M	19823
Perth - South East	35-44	Car as passenger	1	F	623
Perth - South East	35-44	Car as passenger	1	M	531
Perth - South East	35-44	Did not go to work		F	1754
Perth - South East	35-44	Did not go to work		M	1271
Perth - South East	35-44	Ferry	1	M	5
Perth - South East	35-44	Method of travel not stated		F	117
Perth - South East	35-44	Method of travel not stated		M	201
Perth - South East	35-44	Motorbike scooter	1	F	16
Perth - South East	35-44	Motorbike scooter	1	M	165
Perth - South East	35-44	(Other)	1	F	71
Perth - South East	35-44	(Other)	1	M	234
Perth - South East	35-44	Other three methods	3	F	4
Perth - South East	35-44	Other three methods	3	M	5
Perth - South East	35-44	Other two methods	2	F	83
Perth - South East	35-44	Other two methods	2	M	164
Perth - South East	35-44	Taxi	1	F	16
Perth - South East	35-44	Taxi	1	M	68
Perth - South East	35-44	Train	1	F	76
Perth - South East	35-44	Train	1	M	123
Perth - South East	35-44	Train and bus	2	F	121
Perth - South East	35-44	Train and bus	2	M	140
Perth - South East	35-44	Train and car as driver	2	F	13
Perth - South East	35-44	Train and car as driver	2	M	15
Perth - South East	35-44	Train and car as passenger	2	F	5
Perth - South East	35-44	Train and car as passenger	2	M	5
Perth - South East	35-44	Train and other	2	M	12
Perth - South East	35-44	Train and two other methods	3	F	38
Perth - South East	35-44	Train and two other methods	3	M	55
Perth - South East	35-44	Tram includes light rail	1	M	9
Perth - South East	35-44	Truck	1	F	11
Perth - South East	35-44	Truck	1	M	275
Perth - South East	35-44	Walked only	1	F	246
Perth - South East	35-44	Walked only	1	M	188
Perth - South East	35-44	Worked at home		F	1175
Perth - South East	35-44	Worked at home		M	548
Perth - South East	45-54	Bicycle	1	F	72
Perth - South East	45-54	Bicycle	1	M	235
Perth - South East	45-54	Bus	1	F	145
Perth - South East	45-54	Bus	1	M	179
Perth - South East	45-54	Bus and car as driver	2	F	24
Perth - South East	45-54	Bus and car as driver	2	M	15
Perth - South East	45-54	Bus and car as passenger	2	F	13
Perth - South East	45-54	Bus and car as passenger	2	M	4
Perth - South East	45-54	Bus and other	2	F	4
Perth - South East	45-54	Bus and other	2	M	10
Perth - South East	45-54	Bus and two other methods excludes train	3	M	6
Perth - South East	45-54	Car as driver	1	F	14153
Perth - South East	45-54	Car as driver	1	M	17929
Perth - South East	45-54	Car as passenger	1	F	688
Perth - South East	45-54	Car as passenger	1	M	375
Perth - South East	45-54	Did not go to work		F	1496
Perth - South East	45-54	Did not go to work		M	1122
Perth - South East	45-54	Method of travel not stated		F	116
Perth - South East	45-54	Method of travel not stated		M	163
Perth - South East	45-54	Motorbike scooter	1	F	25
Perth - South East	45-54	Motorbike scooter	1	M	227
Perth - South East	45-54	(Other)	1	F	81
Perth - South East	45-54	(Other)	1	M	213
Perth - South East	45-54	Other three methods	3	M	4
Perth - South East	45-54	Other two methods	2	F	59
Perth - South East	45-54	Other two methods	2	M	173
Perth - South East	45-54	Taxi	1	F	15
Perth - South East	45-54	Taxi	1	M	66
Perth - South East	45-54	Train	1	F	69
Perth - South East	45-54	Train	1	M	95
Perth - South East	45-54	Train and bus	2	F	105
Perth - South East	45-54	Train and bus	2	M	102
Perth - South East	45-54	Train and car as driver	2	F	27
Perth - South East	45-54	Train and car as driver	2	M	26
Perth - South East	45-54	Train and car as passenger	2	F	7
Perth - South East	45-54	Train and other	2	F	4
