SA4_NAME16	Age	ModeTravelToWork	NumberModes	workers
Perth - Inner	65-74	Train and two other methods	3	44
Perth - Inner	65-74	Truck	1	21
Perth - Inner	65-74	Walked only	1	173
Perth - Inner	65-74	Worked at home		647
Perth - Inner	75+	Bicycle	1	3
Perth - Inner	75+	Bus	1	25
Perth - Inner	75+	Bus and car as driver	2	4
Perth - Inner	75+	Car as driver	1	393
Perth - Inner	75+	Car as passenger	1	30
Perth - Inner	75+	Did not go to work		101
Perth - Inner	75+	Method of travel not stated		55
Perth - Inner	75+	(Other)	1	6
Perth - Inner	75+	Train	1	21
Perth - Inner	75+	Train and bus	2	15
Perth - Inner	75+	Train and car as driver	2	3
Perth - Inner	75+	Train and car as passenger	2	3
Perth - Inner	75+	Train and two other methods	3	3
Perth - Inner	75+	Walked only	1	32
Perth - Inner	75+	Worked at home		189
Perth - North East	15-24	Bicycle	1	118
Perth - North East	15-24	Bus	1	503
Perth - North East	15-24	Bus and car as driver	2	4
Perth - North East	15-24	Bus and car as passenger	2	68
Perth - North East	15-24	Bus and other	2	9
Perth - North East	15-24	Bus and two other methods excludes train	3	5
Perth - North East	15-24	Car as driver	1	8249
Perth - North East	15-24	Car as passenger	1	2059
Perth - North East	15-24	Did not go to work		2115
Perth - North East	15-24	Ferry	1	7
Perth - North East	15-24	Method of travel not stated		152
Perth - North East	15-24	Motorbike scooter	1	40
Perth - North East	15-24	(Other)	1	41
Perth - North East	15-24	Other three methods	3	8
Perth - North East	15-24	Other two methods	2	108
Perth - North East	15-24	Taxi	1	30
Perth - North East	15-24	Train	1	105
Perth - North East	15-24	Train and bus	2	140
Perth - North East	15-24	Train and car as driver	2	15
Perth - North East	15-24	Train and car as passenger	2	21
Perth - North East	15-24	Train and other	2	3
Perth - North East	15-24	Train and two other methods	3	50
Perth - North East	15-24	Truck	1	25
Perth - North East	15-24	Walked only	1	417
Perth - North East	15-24	Worked at home		120
Perth - North East	25-34	Bicycle	1	90
Perth - North East	25-34	Bus	1	314
Perth - North East	25-34	Bus and car as driver	2	13
Perth - North East	25-34	Bus and car as passenger	2	13
Perth - North East	25-34	Bus and other	2	11
Perth - North East	25-34	Bus and two other methods excludes train	3	8
Perth - North East	25-34	Car as driver	1	14720
Perth - North East	25-34	Car as passenger	1	814
Perth - North East	25-34	Did not go to work		1563
Perth - North East	25-34	Method of travel not stated		177
Perth - North East	25-34	Motorbike scooter	1	76
Perth - North East	25-34	(Other)	1	139
Perth - North East	25-34	Other three methods	3	3
Perth - North East	25-34	Other two methods	2	109
Perth - North East	25-34	Taxi	1	46
Perth - North East	25-34	Train	1	141
Perth - North East	25-34	Train and bus	2	126
Perth - North East	25-34	Train and car as driver	2	21
Perth - North East	25-34	Train and car as passenger	2	3
Perth - North East	25-34	Train and other	2	5
Perth - North East	25-34	Train and two other methods	3	55
Perth - North East	25-34	Truck	1	110
Perth - North East	25-34	Walked only	1	230
Perth - North East	25-34	Worked at home		621
Perth - North East	35-44	Bicycle	1	126
Perth - North East	35-44	Bus	1	160
Perth - North East	35-44	Bus and car as driver	2	10
Perth - North East	35-44	Bus and car as passenger	2	9
Perth - North East	35-44	Bus and other	2	4
Perth - North East	35-44	Bus and two other methods excludes train	3	4
Perth - North East	35-44	Car as driver	1	14188
Perth - North East	35-44	Car as passenger	1	501
Perth - North East	35-44	Did not go to work		1295
Perth - North East	35-44	Ferry	1	3
Perth - North East	35-44	Method of travel not stated		138
Perth - North East	35-44	Motorbike scooter	1	75
Perth - North East	35-44	(Other)	1	123
Perth - North East	35-44	Other three methods	3	5
Perth - North East	35-44	Other two methods	2	92
Perth - North East	35-44	Taxi	1	30
Perth - North East	35-44	Train	1	70
Perth - North East	35-44	Train and bus	2	47
Perth - North East	35-44	Train and car as driver	2	14
Perth - North East	35-44	Train and car as passenger	2	4
Perth - North East	35-44	Train and other	2	11
Perth - North East	35-44	Train and two other methods	3	25
Perth - North East	35-44	Truck	1	160
Perth - North East	35-44	Walked only	1	192
Perth - North East	35-44	Worked at home		988
Perth - North East	45-54	Bicycle	1	123
Perth - North East	45-54	Bus	1	135
Perth - North East	45-54	Bus and car as driver	2	14
Perth - North East	45-54	Bus and car as passenger	2	5
Perth - North East	45-54	Car as driver	1	15213
Perth - North East	45-54	Car as passenger	1	493
Perth - North East	45-54	Did not go to work		1255
Perth - North East	45-54	Method of travel not stated		173
Perth - North East	45-54	Motorbike scooter	1	112
Perth - North East	45-54	(Other)	1	165
Perth - North East	45-54	Other three methods	3	4
Perth - North East	45-54	Other two methods	2	95
Perth - North East	45-54	Taxi	1	28
Perth - North East	45-54	Train	1	67
Perth - North East	45-54	Train and bus	2	45
Perth - North East	45-54	Train and car as driver	2	23
Perth - North East	45-54	Train and car as passenger	2	3
Perth - North East	45-54	Train and other	2	3
Perth - North East	45-54	Train and two other methods	3	11
Perth - North East	45-54	Tram includes light rail	1	3
Perth - North East	45-54	Truck	1	181
Perth - North East	45-54	Walked only	1	262
Perth - North East	45-54	Worked at home		1080
Perth - North East	55-64	Bicycle	1	73
Perth - North East	55-64	Bus	1	95
Perth - North East	55-64	Bus and car as driver	2	10
Perth - North East	55-64	Bus and car as passenger	2	3
Perth - North East	55-64	Car as driver	1	10078
Perth - North East	55-64	Car as passenger	1	370
Perth - North East	55-64	Did not go to work		1171
Perth - North East	55-64	Method of travel not stated		105
Perth - North East	55-64	Motorbike scooter	1	61
Perth - North East	55-64	(Other)	1	90
Perth - North East	55-64	Other three methods	3	5
Perth - North East	55-64	Other two methods	2	63
Perth - North East	55-64	Taxi	1	18
Perth - North East	55-64	Train	1	28
Perth - North East	55-64	Train and bus	2	29
Perth - North East	55-64	Train and car as driver	2	13
Perth - North East	55-64	Train and car as passenger	2	5
Perth - North East	55-64	Train and other	2	8
Perth - North East	55-64	Train and two other methods	3	7
Perth - North East	55-64	Truck	1	188
Perth - North East	55-64	Walked only	1	206
Perth - North East	55-64	Worked at home		832
Perth - North East	65-74	Bicycle	1	11
Perth - North East	65-74	Bus	1	22
Perth - North East	65-74	Car as driver	1	2178
Perth - North East	65-74	Car as passenger	1	81
Perth - North East	65-74	Did not go to work		427
Perth - North East	65-74	Method of travel not stated		60
Perth - North East	65-74	Motorbike scooter	1	17
Perth - North East	65-74	(Other)	1	35
Perth - North East	65-74	Other two methods	2	14
Perth - North East	65-74	Taxi	1	9
Perth - North East	65-74	Train	1	9
Perth - North East	65-74	Train and bus	2	9
Perth - North East	65-74	Train and car as driver	2	3
Perth - North East	65-74	Train and car as passenger	2	3
Perth - North East	65-74	Truck	1	58
Perth - North East	65-74	Walked only	1	92
Perth - North East	65-74	Worked at home		363
Perth - North East	75+	Bus and car as driver	2	3
Perth - North East	75+	Car as driver	1	183
Perth - North East	75+	Car as passenger	1	12
Perth - North East	75+	Did not go to work		44
Perth - North East	75+	Method of travel not stated		13
Perth - North East	75+	(Other)	1	6
Perth - North East	75+	Train	1	3
Perth - North East	75+	Truck	1	3
Perth - North East	75+	Walked only	1	13
Perth - North East	75+	Worked at home		86
Perth - North West	15-24	Bicycle	1	166
Perth - North West	15-24	Bus	1	903
Perth - North West	15-24	Bus and car as driver	2	18
Perth - North West	15-24	Bus and car as passenger	2	130
Perth - North West	15-24	Bus and other	2	12
Perth - North West	15-24	Bus and two other methods excludes train	3	23
Perth - North West	15-24	Car as driver	1	15684
Perth - North West	15-24	Car as passenger	1	3918
Perth - North West	15-24	Did not go to work		4444
Perth - North West	15-24	Ferry	1	3
Perth - North West	15-24	Method of travel not stated		311
Perth - North West	15-24	Motorbike scooter	1	102
Perth - North West	15-24	(Other)	1	74
Perth - North West	15-24	Other three methods	3	10
Perth - North West	15-24	Other two methods	2	198
Perth - North West	15-24	Taxi	1	46
Perth - North West	15-24	Train	1	344
Perth - North West	15-24	Train and bus	2	524
Perth - North West	15-24	Train and car as driver	2	45
Perth - North West	15-24	Train and car as passenger	2	40
Perth - North West	15-24	Train and other	2	6
Perth - North West	15-24	Train and two other methods	3	151
Perth - North West	15-24	Tram includes light rail	1	3
Perth - North West	15-24	Truck	1	56
Perth - North West	15-24	Walked only	1	784
Perth - North West	15-24	Worked at home		264
Perth - North West	25-34	Bicycle	1	173
Perth - North West	25-34	Bus	1	520
Perth - North West	25-34	Bus and car as driver	2	20
Perth - North West	25-34	Bus and car as passenger	2	32
Perth - North West	25-34	Bus and other	2	9
Perth - North West	25-34	Bus and two other methods excludes train	3	8
Perth - North West	25-34	Car as driver	1	26122
Perth - North West	25-34	Car as passenger	1	1383
Perth - North West	25-34	Did not go to work		3130
Perth - North West	25-34	Ferry	1	5
Perth - North West	25-34	Method of travel not stated		306
Perth - North West	25-34	Motorbike scooter	1	131
Perth - North West	25-34	(Other)	1	198
Perth - North West	25-34	Other three methods	3	8
Perth - North West	25-34	Other two methods	2	219
Perth - North West	25-34	Taxi	1	64
Perth - North West	25-34	Train	1	382
Perth - North West	25-34	Train and bus	2	448
Perth - North West	25-34	Train and car as driver	2	80
Perth - North West	25-34	Train and car as passenger	2	18
Perth - North West	25-34	Train and other	2	14
Perth - North West	25-34	Train and two other methods	3	135
Perth - North West	25-34	Truck	1	184
Perth - North West	25-34	Walked only	1	402
Perth - North West	25-34	Worked at home		1349
Perth - North West	35-44	Bicycle	1	178
Perth - North West	35-44	Bus	1	217
Perth - North West	35-44	Bus and car as driver	2	14
Perth - North West	35-44	Bus and car as passenger	2	15
Perth - North West	35-44	Bus and other	2	3
Perth - North West	35-44	Bus and two other methods excludes train	3	7
Perth - North West	35-44	Car as driver	1	25200
Perth - North West	35-44	Car as passenger	1	776
Perth - North West	35-44	Did not go to work		2620
Perth - North West	35-44	Ferry	1	3
Perth - North West	35-44	Method of travel not stated		235
Perth - North West	35-44	Motorbike scooter	1	106
Perth - North West	35-44	(Other)	1	197
Perth - North West	35-44	Other three methods	3	3
Perth - North West	35-44	Other two methods	2	137
Perth - North West	35-44	Taxi	1	47
Perth - North West	35-44	Train	1	201
Perth - North West	35-44	Train and bus	2	264
Perth - North West	35-44	Train and car as driver	2	56
Perth - North West	35-44	Train and car as passenger	2	8
Perth - North West	35-44	Train and other	2	10
Perth - North West	35-44	Train and two other methods	3	62
Perth - North West	35-44	Tram includes light rail	1	3
Perth - North West	35-44	Truck	1	215
Perth - North West	35-44	Walked only	1	327
Perth - North West	35-44	Worked at home		2391
Perth - North West	45-54	Bicycle	1	216
Perth - North West	45-54	Bus	1	199
Perth - North West	45-54	Bus and car as driver	2	16
Perth - North West	45-54	Bus and car as passenger	2	6
Perth - North West	45-54	Bus and other	2	5
Perth - North West	45-54	Car as driver	1	26155
Perth - North West	45-54	Car as passenger	1	760
Perth - North West	45-54	Did not go to work		2180
Perth - North West	45-54	Method of travel not stated		271
Perth - North West	45-54	Motorbike scooter	1	152
Perth - North West	45-54	(Other)	1	245
Perth - North West	45-54	Other three methods	3	5
Perth - North West	45-54	Other two methods	2	171
Perth - North West	45-54	Taxi	1	49
Perth - North West	45-54	Train	1	218
Perth - North West	45-54	Train and bus	2	184
Perth - North West	45-54	Train and car as driver	2	59
Perth - North West	45-54	Train and car as passenger	2	8
Perth - North West	45-54	Train and other	2	12
Perth - North West	45-54	Train and two other methods	3	58
Perth - North West	45-54	Tram includes light rail	1	6
Perth - North West	45-54	Truck	1	286
Perth - North West	45-54	Walked only	1	385
Perth - North West	45-54	Worked at home		2472
Perth - North West	55-64	Bicycle	1	85
Perth - North West	55-64	Bus	1	102
Perth - North West	55-64	Bus and car as driver	2	13
Perth - North West	55-64	Bus and car as passenger	2	5
Perth - North West	55-64	Bus and other	2	4
Perth - North West	55-64	Car as driver	1	16969
Perth - North West	55-64	Car as passenger	1	562
Perth - North West	55-64	Did not go to work		2052
Perth - North West	55-64	Method of travel not stated		186
Perth - North West	55-64	Motorbike scooter	1	77
Perth - North West	55-64	(Other)	1	177
Perth - North West	55-64	Other three methods	3	5
Perth - North West	55-64	Other two methods	2	106
Perth - North West	55-64	Taxi	1	35
Perth - North West	55-64	Train	1	106
Perth - North West	55-64	Train and bus	2	116
Perth - North West	55-64	Train and car as driver	2	46
Perth - North West	55-64	Train and car as passenger	2	13
Perth - North West	55-64	Train and other	2	3
Perth - North West	55-64	Train and two other methods	3	36
Perth - North West	55-64	Tram includes light rail	1	3
Perth - North West	55-64	Truck	1	218
Perth - North West	55-64	Walked only	1	292
Perth - North West	55-64	Worked at home		1881
Perth - North West	65-74	Bicycle	1	24
Perth - North West	65-74	Bus	1	32
Perth - North West	65-74	Bus and car as driver	2	6
Perth - North West	65-74	Car as driver	1	3658
Perth - North West	65-74	Car as passenger	1	134
Perth - North West	65-74	Did not go to work		742
Perth - North West	65-74	Method of travel not stated		78
Perth - North West	65-74	Motorbike scooter	1	18
Perth - North West	65-74	(Other)	1	64
Perth - North West	65-74	Other two methods	2	22
Perth - North West	65-74	Taxi	1	8
Perth - North West	65-74	Train	1	18
Perth - North West	65-74	Train and bus	2	30
Perth - North West	65-74	Train and two other methods	3	3
Perth - North West	65-74	Truck	1	78
Perth - North West	65-74	Walked only	1	107
Perth - North West	65-74	Worked at home		851
Perth - North West	75+	Bus	1	3
Perth - North West	75+	Car as driver	1	343
Perth - North West	75+	Car as passenger	1	22
Perth - North West	75+	Did not go to work		72
Perth - North West	75+	Method of travel not stated		28
Perth - North West	75+	(Other)	1	4
Perth - North West	75+	Taxi	1	3
Perth - North West	75+	Train	1	3
Perth - North West	75+	Train and bus	2	3
Perth - North West	75+	Truck	1	9
Perth - North West	75+	Walked only	1	20
Perth - North West	75+	Worked at home		148
Perth - South East	15-24	Bicycle	1	199
Perth - South East	15-24	Bus	1	956
Perth - South East	15-24	Bus and car as driver	2	40
Perth - South East	15-24	Bus and car as passenger	2	128
Perth - South East	15-24	Bus and other	2	14
Perth - South East	15-24	Bus and two other methods excludes train	3	25
Perth - South East	15-24	Car as driver	1	17248
Perth - South East	15-24	Car as passenger	1	3552
Perth - South East	15-24	Did not go to work		3931
Perth - South East	15-24	Method of travel not stated		318
Perth - South East	15-24	Motorbike scooter	1	133
Perth - South East	15-24	(Other)	1	109
Perth - South East	15-24	Other three methods	3	5
Perth - South East	15-24	Other two methods	2	236
Perth - South East	15-24	Taxi	1	45
Perth - South East	15-24	Train	1	272
Perth - South East	15-24	Train and bus	2	409
Perth - South East	15-24	Train and car as driver	2	38
Perth - South East	15-24	Train and car as passenger	2	43
Perth - South East	15-24	Train and other	2	13
Perth - South East	15-24	Train and two other methods	3	159
Perth - South East	15-24	Tram includes light rail	1	7
Perth - South East	15-24	Truck	1	64
Perth - South East	15-24	Walked only	1	798
Perth - South East	15-24	Worked at home		219
Perth - South East	25-34	Bicycle	1	300
Perth - South East	25-34	Bus	1	872
Perth - South East	25-34	Bus and car as driver	2	47
Perth - South East	25-34	Bus and car as passenger	2	50
Perth - South East	25-34	Bus and ferry	2	4
Perth - South East	25-34	Bus and other	2	12
Perth - South East	25-34	Bus and tram includes light rail	2	3
Perth - South East	25-34	Bus and two other methods excludes train	3	10
Perth - South East	25-34	Car as driver	1	35552
Perth - South East	25-34	Car as passenger	1	1890
Perth - South East	25-34	Did not go to work		3829
Perth - South East	25-34	Ferry	1	10
Perth - South East	25-34	Method of travel not stated		416
Perth - South East	25-34	Motorbike scooter	1	198
Perth - South East	25-34	(Other)	1	343
Perth - South East	25-34	Other three methods	3	15
Perth - South East	25-34	Other two methods	2	319
Perth - South East	25-34	Taxi	1	118
Perth - South East	25-34	Train	1	329
Perth - South East	25-34	Train and bus	2	365
Perth - South East	25-34	Train and car as driver	2	51
Perth - South East	25-34	Train and car as passenger	2	17
Perth - South East	25-34	Train and other	2	22
Perth - South East	25-34	Train and two other methods	3	109
Perth - South East	25-34	Tram includes light rail	1	8
Perth - South East	25-34	Truck	1	260
Perth - South East	25-34	Walked only	1	576
Perth - South East	25-34	Worked at home		1127
Perth - South East	35-44	Bicycle	1	310
Perth - South East	35-44	Bus	1	455
Perth - South East	35-44	Bus and car as driver	2	35
Perth - South East	35-44	Bus and car as passenger	2	25
Perth - South East	35-44	Bus and other	2	14
Perth - South East	35-44	Bus and two other methods excludes train	3	11
Perth - South East	35-44	Car as driver	1	33096
Perth - South East	35-44	Car as passenger	1	1157
Perth - South East	35-44	Did not go to work		3022
Perth - South East	35-44	Ferry	1	12
Perth - South East	35-44	Method of travel not stated		324
